Entry;log2FC;adj_p_value
r_638;NaN;NaN
r_639;NaN;NaN
r_640;NaN;NaN
r_641;NaN;NaN
r_642;NaN;NaN
r_643;NaN;NaN
r_644;NaN;NaN
r_645;NaN;NaN
r_646;NaN;NaN
r_647;NaN;NaN
r_648;NaN;NaN
r_649;NaN;NaN
r_65;-0.31716494515713;0
r_650;NaN;NaN
r_651;NaN;NaN
r_652;NaN;NaN
r_653;NaN;NaN
r_654;NaN;NaN
r_655;NaN;NaN
r_658;1.23238047762712;0
r_659;NaN;NaN
r_66;NaN;NaN
r_661;NaN;NaN
r_662;-0.105076078997541;3.18856355561159e-10
r_663;NaN;NaN
r_664;-0.317164945157152;0
r_665;NaN;NaN
r_666;NaN;NaN
r_667;-0.317164932671432;0
r_668;NaN;NaN
r_669;-0.317164945157152;0
r_67;NaN;NaN
r_670;0.624285686425192;0
r_671;NaN;NaN
r_672;NaN;NaN
r_673;NaN;NaN
r_674;0.222225800046554;0.743091158478
r_675;NaN;NaN
r_676;NaN;0.147368934448245
r_678;-0.301874216256887;0
r_679;-0.306550782273608;6.90703142084976e-124
r_68;-0.224892249133719;0.366782659687057
r_681;NaN;NaN
r_682;NaN;NaN
r_683;NaN;NaN
r_687;NaN;NaN
r_688;NaN;NaN
r_689;-0.822991269239995;0.540903173940937
r_69;NaN;NaN
r_690;NaN;NaN
r_691;NaN;NaN
r_692;-0.325505039521429;0
r_693;-0.0852163013053584;0.908039362038991
r_694;0.624285686425192;0
r_696;NaN;NaN
r_697;NaN;NaN
r_698;-0.317164932671432;0
r_699;NaN;NaN
r_7;-0.317164945157105;0
r_70;NaN;NaN
r_700;-0.317164945157131;0
r_701;NaN;NaN
r_702;NaN;NaN
r_703;NaN;NaN
r_704;NaN;NaN
r_705;NaN;NaN
r_706;NaN;NaN
r_707;NaN;NaN
r_708;NaN;NaN
r_710;NaN;NaN
r_711;NaN;NaN
r_712;NaN;NaN
r_713;0.395503797138045;0
r_714;0.0708773909664513;0
r_715;1.37998785866786;1.50021277369422e-72
r_716;0.0706292433870211;0.787833404386766
r_717;-0.289690454262849;0.736753183174642
r_718;-0.334517673988975;6.26002744855078e-96
r_719;-0.53758999153444;0.432640779162732
r_721;NaN;0.148731871478372
r_722;-0.317164945157129;0
r_723;-0.317164945157129;0
r_724;NaN;0.0167135510701762
r_725;-0.41323681626001;0
r_726;-0.319117197752633;0
r_727;-0.317164976028028;0
r_728;NaN;NaN
r_729;NaN;NaN
r_73;-0.437031153293159;0.575185472608829
r_730;NaN;NaN
r_731;-0.707907119450815;0
r_732;-0.0462573173953237;0.529818878551278
r_733;NaN;0.340996921407433
r_734;NaN;NaN
r_735;-0.0916414439107406;0.881789767110124
r_736;-0.316426313305468;0
r_737;-1.01378983916019;0.139004323954113
r_738;-0.292084451338523;0.684993950419308
r_739;-0.317164932671451;0
r_74;-0.43703115329316;0.575185472608829
r_75;-2.38856813748044;8.32413699606629e-141
