"UniProt_Entry","log2FC_OBEe_vs_PARe","adj_p_value_OBEe_vs_PARe"
"Q6CEN7",-0.017861431814114,0.822511561815837
"Q6CEN9",-0.449072427257274,0.0987330276846585
"Q6CEP0",-0.0433203249118797,0.828019923632118
"A0A1D8N9U9",0.134899723754799,0.487727554364708
"Q6CCW6",0.479491734058396,0.079137601952535
"Q6CCW5",-0.0678022590699156,0.594890660298038
"Q6CCW2",-0.0340641449946101,0.483614619394832
"Q6CCV7",-0.186471469483262,0.262861090121058
"Q6CCV6",0.401038415037462,0.0772509454315944
"Q6C8M1",0.457933583201235,0.137498655114147
"Q6CHY5",-0.323946336167642,0.120541536089218
"Q6CHY1",-0.187343913522843,0.099559000672739
"Q6C8L9",-0.216627071399183,0.39868329446616
"Q6C9G4",-0.0297719008682168,0.726596385418389
"Q6C9F9",0.251026726640238,0.605847831480691
"A0A1D8NE65",-0.0771556975715769,0.30288337717156
"A0A371C083",-0.0344557759139999,0.816870815160632
"Q6C9F1",0.209099362251334,0.0365666591953454
"Q6C9F0",0.0275020302968934,0.894064370616887
"Q6C9E9",0.203614415810008,0.423158974015554
"Q6C9E5",0.516323324642057,0.613284348212677
"Q6CBQ7",-0.162606890112303,0.333541865428246
"A0A1D8NBG0",0.207927004122627,0.412290024787448
"Q6CBR3",-0.000309014564490988,0.99861589860394
"Q6CBS2",0.530243188722458,0.0259987358159222
"Q6C1K0",0.437274407969522,0.0506556757891637
"Q6C1K1",0.366628458253028,0.37081862921551
"Q6C1K2",0.377750723194464,0.197580799536744
"Q6C1K4",-0.373983726595027,0.254086942023587
"Q6C1K5",0.0421165740692147,0.8219769853325
"Q6C1K7",-0.294792953772372,0.0217147179996711
"Q6C1K9",-0.405487931885625,0.122889400282245
"Q6C1L1",-0.864323667259581,0.0246569720338222
"Q6C1L2",-0.0572395449868099,0.468614790848175
"Q6C5H1",-0.0696101484279443,0.80742477745327
"Q6C5H3",-0.0729655253452723,0.798574325327488
"Q6C5H7",0.125889339487133,0.399404429865815
"Q6CGN5",2.0847091313131,0.305239722457547
"Q6CGN1",-0.307111224415737,0.124619372788628
"B5RSK3",0.615081981836269,0.0691462040790856
"Q6CGM4",-1.14258970483329,0.0225483590994566
"Q6C5A5",0.167771205718865,0.189008329364824
"Q6C5B1",-1.26953288517211,0.155193148580222
"Q6C5B4",0.0197502684626466,0.930470554444636
"Q6C5B9",0.209354951971997,0.0718621521848292
"Q6C5C0",-0.608490201039123,0.0100647764334794
"Q6CI82",-0.229781916285994,0.12242909022995
"Q6CI83",-0.208869436977296,0.295978305791213
"Q6CI87",0.403782693489786,0.39720021853315
"Q6CI89",-0.491640586637244,0.1229693557717
"Q6CI93",0.0329350170648484,0.896744912974944
"Q6CAS1",0.248253530935341,0.569786495835521
"Q6CAS3",-0.21738569219302,0.0453923314270448
"Q6CAS7",0.252261463600667,0.26704071491898
"Q6CAT0",-0.806004600923902,0.110491368994099
"Q6CAT3",-0.234530934479443,0.167557454844552
"Q6CG41",-0.24033569954852,0.142556031351241
"Q6CG42",0.0828236927226239,0.589832541279174
"Q6CG44",-0.0589364840940487,0.614143686165095
"Q6C0N2",0.482315106791112,0.0408887336361904
"Q6C0N3",0.546212663659536,0.0521902092408714
"Q6C0N5",-0.682243967364501,0.0886521706071735
"Q6C0N6",-0.142767657335659,0.334113084635174
"Q6C0N7",0.234505953743032,0.45332834975324
"Q6C0N8",-0.442321062837229,0.101442604684741
"Q6C0P1",-0.232573760785959,0.556088906843941
"Q6C0P3",-0.164802820618312,0.1156787137822
"Q6CBK8",-0.471551603297891,0.208528090418668
"Q6CBK6",-0.439112408957631,0.0557725153566519
"Q6CBK2",-0.459556247473344,0.105736415427457
"Q6CBK0",-0.364776272700429,0.104515740757004
"Q6CBJ9",0.0386213418219785,0.590675488560826
"Q6CBJ8",-0.0318935759012179,0.798154963022336
"Q6CBJ5",0.0337396002270913,0.748435379224861
"A0A1D8NM39",0.20622856191863,0.0839883561020638
"Q6C2S1",-0.535828340446019,0.0443577316147633
"A0A1D8NM64",0.0554433156947345,0.587925665807053
"Q6C2S7",-0.23413218239018,0.105436446590241
"A0A1H6Q0P8",0.26324859744229,0.0537118288465312
"Q6C7R4",-0.200316808962881,0.564438958286504
"A0A1D8NGC4",0.302507800308366,0.114002233443841
"Q6C7Q8",0.168944213046173,0.0514285323179613
"Q6C7Q3",0.396978720474201,0.133574584894076
"B5RSL8",0.134295964067924,0.732101843097258
"B5RSL7",1.8154678326614,0.247636199272431
"Q6C191",1.19643814278255,0.203963918267978
"Q6C197",0.440536283050032,0.0689004088140665
"Q6CHW0",0.113345593199421,0.514266967839462
"Q6CHW1",0.575076666956136,0.429229249003772
"Q6CBN0",-0.49197491240721,0.0343219677940488
"Q6CBN4",0.172630929262299,0.311665780268283
"Q6CBN6",-0.759644359517034,0.0311353148799243
"Q6CH26",0.556934887036805,0.0100647764334794
"Q6CH25",0.249296778474225,0.0872775378026546
"Q6CH22",-0.0920060034262185,0.415417701381588
"Q6CI71",0.615187606862041,0.387248122346955
"Q6CI72",-0.899136098908795,0.0937632917202399
"Q6CI73",-0.33515190724283,0.558387219951617
"Q6CI77",-0.697617548207111,0.0225483590994566
"Q6C446",-0.391451955037938,0.164754540137088
"Q6C441",-0.776973707477111,0.0990707112493063
"Q6C438",-1.21513935265494,0.0826855995373397
"Q6C437",-0.414845712119465,0.0795189811592222
"Q6C436",-0.922074614320399,0.0598328265681143
"Q6C433",0.0465125300340785,0.571353782863724
"Q6C430",-0.32093754144373,0.0990707112493063
"Q6CG73",0.467719238390801,0.277098793001976
"Q6CG65",-0.168213976023863,0.362918829903894
"Q6CG64",0.0157948187758515,0.948278531304196
"Q6CG63",-0.033226299808249,0.798955786137403
"Q6C0A9",0.0595466176354567,0.458947418657164
"Q6C0A8",0.122773983897915,0.534660208864655
"Q6C0A7",-0.675159172206558,0.068761934214874
"Q6C0A5",0.0743818087619874,0.608923447253545
"Q6C0A4",-0.601383119086972,0.127452711584501
"Q6C0A2",-0.611608302317144,0.07071639848462
"Q6C098",2.23752717394753,0.0100647764334794
"Q6C096",-0.216016235027771,0.313168453200828
"Q6C095",-0.777149054801109,0.0729352943042514
"Q6C092",-0.165514134992652,0.279747692281424
"A0A1D8N5M9",-0.388563337717911,0.0576903126364095
"Q6CGB7",0.0371953203483097,0.783019495958557
"Q6CGC2",0.242936609891921,0.493564732939449
"Q6CGC7",-0.468734969377269,0.0229161597937229
"Q6CGC8",0.278041085147404,0.117560972400533
"Q6CGC9",-0.187409749236196,0.547060266288002
"Q6C2Q9",0.729650631848654,0.0238381864777218
"Q6C2Q6",-0.373779224365465,0.221320368619016
"Q6C2Q4",0.170422972654981,0.597186821478415
"Q6C2P9",-0.296456085831854,0.348139304902442
"Q6C023",0.0381550690106616,0.714273664960028
"Q6C019",-0.20919266581061,0.307941662369626
"Q6C017",-0.436219138139323,0.07161341701231
"Q6C011",0.242288461050948,0.151583644910584
"Q6C8Q4",-0.223997945984748,0.22274710044134
"A0A1D8NF17",-0.110398616100376,0.0655842331177278
"A0A1D8NF18",0.0564926049069245,0.57350456873788
"Q6CHH1",-0.34265235819989,0.251675307123511
"Q6CHG8",0.103277273599766,0.659431196824964
"Q6CBB4",0.216932412248434,0.30305153045444
"Q6CBC1",-0.105029602996494,0.251675307123511
"Q6CBC5",0.295066392141465,0.156330627420753
"Q6C7S5",-0.235327300981782,0.67796140221316
"Q6C7S7",0.0924584652742353,0.794723664325602
"A0A371BYY8",0.492923798871947,0.242031446764014
"Q6C7T3",0.891936933498623,0.115861585525319
"Q6C7T4",-0.181362691650434,0.303774705656484
"Q6C7T6",0.744127455884943,0.138729029094505
"Q6CA66",0.00447305553874036,0.974248987704855
"Q6CA65",-0.192818975472345,0.0879058044203699
"Q6CA63",-0.0698083381267608,0.735975879612731
"Q6CA62",-0.298017210665064,0.117534008589385
"Q6CA59",0.178024161388879,0.129032549749904
"B5FVE0",0.0779213152232034,0.767134822455563
"Q6CA56",-0.208096712888149,0.154696489590451
"Q6CA55",-0.160536118805703,0.115878489344146
"Q6CCA8",-0.261014466116834,0.081225655240051
"Q6CCB1",-0.12158393385323,0.383899796738173
"Q6CCB8",0.0479164488815635,0.703683594349376
"Q6CCC1",-0.464494797875558,0.103288500624611
"Q6CCC2",-0.611708462393511,0.0448973392880668
"Q6CCC3",-0.62948297523181,0.104704692995843
"Q6CBP0",-0.963276276346443,0.0226075052765797
"Q6CBP3",1.37745873118197,0.0178364717380244
"Q6CBP6",0.549415252327651,0.0598303542902871
"Q6CBQ0",-0.735721011776982,0.159209428957321
"Q6CH82",-0.360902400813191,0.197580799536744
"Q6CH93",-1.1844114200222,0.0261477470263933
"Q6BZZ7",0.254341901016967,0.0996535805357888
"Q6BZZ9",0.749901398589899,0.0238381864777218
"A0A1D8NQE7",0.301082938270463,0.189934034156875
"Q6C004",-0.413960771140658,0.042320041142117
"Q6C005",0.196208301388751,0.558830440360841
"Q6C156",0.195498563043805,0.328747359413771
"Q6C154",-0.432665903268319,0.197580799536744
"Q6C153",-0.141115291598374,0.264297488896082
"Q6C147",-1.38753021827646,0.0343076859475032
"Q6C8X1",-0.267897072794941,0.104515740757004
"Q6C8X0",1.41193371382123,0.228479205880009
"Q6C8W8",-0.281441287874529,0.101243446663091
"Q6C8W3",0.148078148173094,0.501217144102745
"Q6C8W2",-0.262070689461025,0.140082153490463
"Q6C5D1",-0.12761245497379,0.644425444025158
"Q6C5C8",0.309060562150561,0.37081862921551
"Q6C5C7",0.267354445683223,0.0823458915557562
"Q6C5C5",0.179241951700049,0.455192137448548
"Q6CGX3",-0.177263417843463,0.153937424807333
"Q6CA11",-0.0490072605855964,0.577369343804639
"Q6CA15",0.168710686030629,0.564968975620775
"Q6CDD5",-0.152294593326582,0.433154344669587
"Q6CDD7",-0.371180090294338,0.264133284342964
"Q6C258",-0.121341686185311,0.120632625321667
"Q6C260",-0.293139035488963,0.202618067828017
"Q6C263",-0.58497028706177,0.237393951765153
"Q6C264",-0.515332270051031,0.249294157416858
"Q6C266",-1.36677876835943,0.00959492593628001
"Q6C267",-0.55098767183004,0.0226075052765797
"Q6C6W8",-0.269368665199111,0.0334945794128402
"Q6C6X0",-0.55378787762211,0.0685061959967131
"Q6C3M8",-0.494999061536069,0.0111144262261761
"Q6C3N0",-0.309190770943357,0.15009488922302
"Q6C3N1",0.0646282305254425,0.483689437025245
"Q6C7S2",-0.775192069640214,0.081225655240051
"Q6C7S0",-1.13732255198917,0.082799286433049
"Q6C7R8",0.631291590770699,0.0650890981916143
"A0A1H6PZL7",0.984197400448688,0.0116375560560117
"Q6CG75",-0.392426283008044,0.148102316008403
"Q6C7Y2",-0.167740355472692,0.234662420994366
"Q6C7X7",1.46762445748376,0.165380714434196
"Q6C3A6",0.309647648457312,0.490304101611219
"Q6C3A2",-0.479452110614668,0.0143941652537154
"Q6C6L9",-0.165766942825098,0.184519561857486
"Q6C6M1",-0.0184430480849909,0.901965840417733
"Q6C6M3",-0.678102673594087,0.305239722457547
"A0A371BZ75",-0.448307046292028,0.0694981579708372
"A0A1D8NCG1",0.00721419256106154,0.956367855417083
"Q6CGW3",0.768124825623165,0.0442500522846935
"B5RSK1",-0.129944861562152,0.373221578747133
"Q6CGW8",0.405473534485653,0.1156787137822
"A0A1H6PZ62",-0.229786516745857,0.37803591891198
"Q6CHI5",0.213571497206512,0.130570015553165
"Q6C983",-1.22236431127419,0.260425793266859
"Q6C985",-0.0181326908819484,0.718268311305956
"Q6C984",0.224841422956468,0.27539259995477
"Q6C986",0.0621649588369605,0.419754049043016
"A0A371BYA1",0.0258918110966998,0.89852428259188
"Q6CI63",-0.269219736456427,0.111228997427146
"Q6CI61",-1.39648048382306,0.135168692509897
"Q6CI60",0.115617427687416,0.106533957255944
"B5RSJ5",-0.495608772159919,0.105807522356389
"Q6CI57",0.708254308045627,0.249754703586268
"Q6C962",-0.180970200677292,0.280819331442895
"Q6C957",0.149782197902726,0.2184880232291
"Q6CBT0",0.797624706427523,0.184836114248127
"Q6CBS8",0.00178427704430092,0.988232808169776
"Q6CA39",2.10354570600448,0.0344901778520846
"Q6CA41",-0.29169109394284,0.308398628637533
"Q6CA42",-0.438008937002853,0.0226075052765797
"Q6CA43",-0.145627799031821,0.313309494154363
"Q6CA44",-0.418406918475957,0.057520940708923
"A0A371BY60",1.27245344955103,0.126411344699318
"Q6CHF9",-0.310095660137713,0.0318419303528426
"Q6C6A8",-0.123753206268942,0.246663879493167
"Q6C6A9",0.430219860464267,0.104140116830748
"Q6C8B6",0.378364804371043,0.1156787137822
"Q6C8B8",0.272391155557005,0.121631859795147
"Q6C8C2",-0.941066166894366,0.0095787833291632
"Q6C8C4",0.0863227466194756,0.702056276083375
"Q6CCH7",-1.28671278450698,0.0768217301294286
"Q6CC94",-0.280772514988287,0.0528950650731396
"Q6C275",-0.0381973094559095,0.703093738286561
"Q6C273",-0.434668067755485,0.137865422449617
"Q6CAQ4",0.147581900937406,0.429004567207944
"Q6CAQ5",0.124902093614946,0.222991520302914
"Q6CAQ6",-1.0848504702936,0.0344901778520846
"Q6CAR0",-0.281432870179013,0.0388695984270458
"Q6CAR2",-0.0394334577865538,0.760201043788712
"Q6C246",0.154050795891574,0.636815477631199
"Q6C254",0.0976228063823084,0.883066622453962
"Q6C256",-0.399687789489157,0.0826855995373397
"Q6C110",0.0741111855874342,0.666592793353902
"Q6C114",-0.188213500677866,0.481303058393196
"Q6C117",0.0836737171471773,0.667740937078306
"Q6CCI0",-0.113418417348916,0.486633146110111
"Q6C3R8",-0.863762668683081,0.11668937256729
"A0A1D8NKZ8",0.26175591875774,0.743756064292409
"B5FVG6",0.338712183195152,0.0261477470263933
"Q6C3R0",-0.304747133028787,0.151159433557933
"Q6C9C9",-0.00679498195362546,0.969601845048178
"A0A371BZ46",1.66058720165917,0.197580799536744
"Q6CC33",-0.204428728145575,0.209791822946979
"Q6CC35",-0.309665175835814,0.384676955232753
"Q6CC37",0.955168705042154,0.234724316680383
"Q6CC38",0.11227738158628,0.528460189213831
"Q6CBL6",0.271680557525257,0.0526946943429853
"A0A1D8N480",-0.557739020843345,0.0314683372910004
"Q6CHH9",-0.106632994573167,0.486699173386569
"Q6CHH8",0.144104037297274,0.399785420106457
"Q6C801",0.630569149471808,0.0195795237855039
"Q6C771",0.0695977011234366,0.627033496356902
"Q6C770",-0.387122143633734,0.0699070598024812
"Q6C767",0.756677059501212,0.0990707112493063
"Q6C765",-0.000366449385108291,0.99903070845488
"Q6C763",-0.859363062891765,0.0879289329076863
"Q6CH51",0.0689442835247906,0.449409393485562
"Q6CH56",1.85732009744162,0.00699239661966203
"Q6CH67",-0.735248074115045,0.0344901778520846
"Q6C2R2",0.428212206571498,0.348538954155118
"Q6C2R3",0.0468764795126382,0.716432905338364
"A0A1D8NM60",1.37472417277626,0.245865250199136
"Q6CE62",0.047774267316483,0.626394421707477
"Q6CE63",-0.520156347117385,0.134411210186772
"Q6CE64",-0.151415217712507,0.434203482933137
"Q6C8T0",-0.107388269057297,0.693908727295855
"Q6C8T1",-0.0569706131880258,0.409467134103362
"Q6C8T2",0.409099552852952,0.285630624716206
"Q6C8T4",0.0171876248445566,0.909817282014029
"Q6CHJ2",0.0739147977425516,0.681555688226389
"Q6CC45",-0.313712101977163,0.356694443472879
"Q6CC44",0.684543400734549,0.0226075052765797
"A0A371BYF5",-0.0591489192755134,0.885311623624874
"Q6CBM0",0.543547580215557,0.0471117332869634
"Q6CBM1",0.416600758275004,0.221753963066508
"Q6C1L6",-0.439178664229197,0.110491368994099
"Q6C1L7",-0.48500044969409,0.136478949079617
"Q6C587",0.42452537996526,0.124619372788628
"Q6CAW9",-0.521569380487454,0.356694443472879
"Q6CAW8",-0.0757316740099448,0.429842890478223
"Q6CAW7",-0.269517363318185,0.157894047717818
"Q6C594",-0.376766860666922,0.0371382547609351
"Q6C593",-0.165213752296688,0.0562949543213008
"Q6C592",0.00588691824236266,0.959429953163265
"Q6C1L8",0.0360828882498665,0.77957182280081
"Q6C599",-0.58230869512305,0.0498319605670274
"Q6C5A2",-0.0331226655766723,0.84201256893671
"Q6C5A4",-0.34050114481534,0.0685827647211264
"Q6CCD1",0.332934297737954,0.0657403156946591
"Q6CCD2",0.0048572600488403,0.963498732101701
"Q6CCD4",-0.165011755498676,0.585895071503594
"Q6CAR4",0.206734678374557,0.165069807336212
"Q6CAR5",-0.00136913057879283,0.989568228566909
"Q6CAR7",0.000239187209379431,0.99732208501994
"Q6CI70",-0.416069211288335,0.292515346903901
"Q6CI66",-0.0698616621795379,0.728366635979459
"Q6CHX4",2.62417178617992,0.00416870524226073
"Q6CHX3",-0.0830930264908719,0.475021466698612
"Q6CHX1",-0.333145183431607,0.0875510798421439
"Q6CHX0",0.102177836293062,0.399649491619435
"Q6CBZ5",0.322577920248214,0.291339273023352
"Q6CBZ6",0.0796471639016612,0.779376204422621
"Q6CBZ7",-0.358892945872346,0.208528090418668
"Q6CBZ8",-0.211294582077302,0.0297044221775947
"Q6C089",-0.327880451076228,0.115861585525319
"Q6C087",0.194621843912313,0.790276442241686
"Q6C086",-1.31098786783283,0.0258864927628764
"Q6C7X4",-0.0873615911217642,0.342681177761116
"Q6CH80",0.427501774535639,0.220123395282721
"Q6CH62",0.0825662086694074,0.693908727295855
"Q6CH61",0.0123460832740144,0.913555030282588
"Q6C008",-0.165333947445382,0.315060332398787
"Q6CFF0",-0.178680230380872,0.593149598088568
"Q6C5T0",-0.231657235245486,0.0904936034353198
"Q6C970",0.32263716778379,0.667553230251933
"Q6C969",1.10438245660622,0.0146099022475152
"Q6C966",0.849264547172687,0.0401004732926154
"Q6C9D7",-0.283364101477963,0.121297620697741
"Q6CG81",2.23708305629848,0.00426935351165673
"Q6CG80",0.245838090969354,0.0886521706071735
"Q6CG79",1.27643649147897,0.0545266068405424
"Q6CHR4",-0.195411757225126,0.18033622065766
"Q6CIA1",-0.129190032732355,0.408225814295458
"Q6CI94",-0.112064496893182,0.328353436638841
"Q6CFW2",-0.00242397161304074,0.994256333449298
"W0TYP4",-0.130230991898697,0.08183974597395
"Q6C972",-0.333081684662391,0.405583692805641
"Q6C974",-0.276440651292616,0.199784592949275
"Q6C975",-0.249002763998479,0.153899256954174
"Q6CGV8",-0.0732817543371932,0.72114932764981
"Q6CGV9",-0.0589159991884778,0.591742699875493
"Q6C8X2",-0.611984147696821,0.101243446663091
"Q6CGV2",-0.00879612849942971,0.92244039917556
"Q6C7U2",0.0893299121018923,0.110491368994099
"A0A1D8NGJ3",-0.0790038040565184,0.462138780165131
"Q6C824",-0.00841779886781964,0.964734944045564
"Q6C823",0.077920718442609,0.506729134763977
"Q6CH36",0.426050409747695,0.158431380090529
"A0A1D8N4N1",0.0114801734803392,0.960077905949918
"Q6C7X6",-0.867603794429294,0.0158949347374129
"Q6C6V9",0.284170296178341,0.18916955728924
"Q6C9D9",-0.174332234906159,0.457079730654168
"Q6C9D8",-0.201626858667471,0.0521902092408714
"Q6CBF1",-0.058488565584447,0.378976590161684
"Q6C352",0.0517657586413565,0.310666996052805
"Q6C9G6",-0.150633591802634,0.198764797066979
"Q6BZT4",-0.731084544751791,0.0738226636230542
"Q6C5Z8",-0.0162720824323945,0.921964793720473
"Q6C571",0.0365831709793059,0.755841710276301
"Q6C8P8",-0.410569177129499,0.373221578747133
"Q6C214",-0.281975143468552,0.289890394684504
"Q6C3H9",-0.347823012325863,0.0437580244152117
"Q6C678",-1.64642744035558,0.0610471290177806
"F2Z5Z1",-0.487621823402096,0.149529402494193
"Q6C2X5",-0.68269084453923,0.0691682977922615
"Q6CCF4",-0.118893612522406,0.475021466698612
"Q6CCF1",0.102130087540033,0.544472767429769
"A0A371C9Q7",0.196148997863859,0.148776991982568
"Q6CFS1",-0.395809691036464,0.0314683372910004
"Q6CCY5",1.49958652175631,0.11470367387078
"Q6CAM6",-0.530565083508751,0.228479205880009
"Q6CC22",0.177824524286491,0.198764797066979
"Q6C933",0.480948454870589,0.609219310506363
"Q6C928",-0.211561928305622,0.0809303440004131
"Q6CDH6",-1.36830555009971,0.196251760604539
"Q6C9B7",0.134654330058327,0.294158982978187
"Q6C1U2",0.390847162076328,0.348938728253043
"Q6CA64",-0.508050356119506,0.147680583907396
"Q6CA23",0.824469760670339,0.0545266068405424
"Q6C7X5",0.162179261003164,0.502472031226586
"Q6C6R1",-0.0134791746845199,0.798310495001903
"Q6C6R9",1.12462547468869,0.147680583907396
"Q6C5I6",-0.532316105491709,0.0344901778520846
"Q6C5N1",0.0855960927404896,0.145916463615466
"A0A371CB84",-0.370765753611987,0.260908850479261
"Q6CFN4",-0.0211853071352631,0.912875337925952
"A0A371C6L4",-0.426152329158612,0.0408126047429957
"A0A1D8N632",0.241930561825094,0.0993540473422827
"Q6CBG0",-0.0712610134104079,0.62498851402613
"Q6CC19",-0.653493210569504,0.0343524956245504
"Q6C0X6",-0.446753600452546,0.208528090418668
"Q6CGQ0",-0.0769792606763188,0.51041320295552
"Q6CCB3",-0.0155060730072043,0.89159583446072
"Q6CE61",0.436731265514192,0.0339539545329919
"Q6CCS7",0.245768595334112,0.101825636379183
"A0A371C019",-0.00913395748063345,0.975272999584832
"Q6CBP2",-0.163518904750322,0.277625637748999
"Q6CE84",0.111607939137147,0.31028332094625
"A0A371C2P6",0.177580110419472,0.605965521599553
"Q6C4G7",0.382952536280524,0.151605178611439
"Q6C9K0",-0.242439864653436,0.0842197840552373
"Q6C5B6",0.332247020334505,0.0525420358611623
"B5RSK7",-0.424423288082388,0.0893494946299133
"Q6C5X0",-0.0355551131282032,0.832732923035703
"Q6C158",0.0390961164079323,0.899119183766907
"Q6C157",-0.257163689428688,0.142828890266323
"A0A1D8N7E6",0.29325183993793,0.0673961759795094
"Q6CF86",0.0712251009052654,0.871314454890243
"A0A371CDF5",0.0299187156642586,0.773971805193569
"Q6C145",-0.727181773342644,0.133916756697546
"Q6C8W9",0.0853143374445498,0.551793091837317
"Q6C5D3",-0.36495352605619,0.134446830565983
"Q6CFR9",-0.0418238367866825,0.824992078411539
"A0A371CA03",0.033925467225972,0.891580289838143
"Q6C9Y2",0.551143977900609,0.478554992605017
"Q6CHJ6",0.423411552855591,0.105736415427457
"Q6CHJ5",-0.599986204584769,0.137115907408638
"Q6C879",0.298742696426484,0.368960746066974
"A0A371C6F0",-0.203453203254782,0.0907411095311061
"Q6CBJ1",1.25544513843627,0.0771356651756504
"Q6C9S6",-0.335227414615912,0.133793349294259
"Q6C941",-0.218576383971184,0.215613348714141
"Q6CA10",1.0269346117149,0.158848317325819
"Q6CDD9",-0.3094262692036,0.275163199096549
"Q6CDE1",-0.311566428760196,0.0740613038609275
"Q6C1H5",-0.169898494035239,0.370427418546877
"Q6CA37",0.140520160235633,0.0462070599882005
"Q6CBQ9",0.241338923800825,0.135835592593533
"A0A1H6PQY1",0.0484322881691377,0.766516761006751
"Q6C3H7",-0.0289232556204263,0.93286581330166
"A0A371BY87",-0.0828288216407095,0.265825753277296
"Q6C2R6",-0.17881660899425,0.481303058393196
"A0A371BXG3",0.0570050729714671,0.72860417492174
"A0A371BWZ2",0.622316622892298,0.0408126047429957
"Q6CCC7",0.148590019715539,0.545185598886715
"Q6C7H8",-0.369544923274833,0.0574927220421755
"Q6C779",0.0931719304360999,0.623884534009948
"Q6C9H3",0.056564441566152,0.579670213439052
"A0A371CBS5",-0.073994992732627,0.786531681624007
"Q6CF75",-0.546336163199742,0.603386784797396
"Q6CED1",-0.245122214249417,0.131171286643467
"Q6CED8",-0.499783106685415,0.142906861180892
"A0A1D8NPE1",-0.445558777789291,0.018780790917526
"Q6C3Z3",-0.0761233333794781,0.450675893502381
"A0A1D8N5J9",1.05430656845448,0.113465266265713
"Q6CC60",-0.0964366559868391,0.539088607834563
"Q6C0I9",-2.06529562024288,0.316168181153331
"Q6C062",-0.0333820595055103,0.753751636423727
"Q6C659",-0.179547531536972,0.362118512870962
"Q6CI24",-0.0526249383998122,0.558830440360841
"Q6CI07",1.0831556816043,0.0736045184630009
"Q6C2X8",-0.282136877611628,0.0276127429146765
"Q6C4K5",-0.0175322492466791,0.767265121750936
"Q6CET2",-0.443921278848953,0.283643684206403
"Q6C7L3",-0.720835574769853,0.0109807107257447
"Q6C7L1",-0.350515604332218,0.101762971819153
"A0A1D8NGF9",-0.270129363183893,0.234312092385009
"Q6C8Z6",-0.262019173114138,0.173692321803294
"Q6CEV6",-0.494037977432805,0.0160488051579341
"Q6CDQ2",-0.500255690236739,0.307445090178839
"Q6CBH8",1.23176905861676,0.110491368994099
"Q6C9U7",0.873341371039722,0.242031446764014
"Q6C4Y8",-0.571384170651169,0.092589185800861
"Q6C3D8",-0.134944176600041,0.547602913878821
"A0A371C4P5",1.15804379986708,0.00416870524226073
"Q6C7W3",-0.494517097342858,0.649704040304599
"Q6CHT9",0.197902759546558,0.0986773967397336
"B5FVB4",0.502810686750847,0.209791822946979
"Q6CE51",-1.02771726108867,0.0823458915557562
"A0A1D8NKS7",-0.440540016689794,0.158619486632031
"Q6CD43",0.063631792011943,0.373842554564629
"Q6CD73",1.37764790738858,0.0740613038609275
"Q6CI86",1.44464965318178,0.168501860618993
"Q6CGB6",-0.088276690346838,0.572117371825301
"A0A371BYZ1",-0.156412767575299,0.404817925179338
"Q6C6W9",-0.037716016092004,0.821552381797188
"Q6CG74",0.385533474455512,0.032092748877862
"Q6C6W1",-0.404581109651011,0.239825156194353
"Q6CCH5",0.477061390344159,0.37081862921551
"Q6C768",-0.396331772832917,0.293671207075614
"Q6C361",0.0962866000507097,0.156000475151312
"Q6C358",-0.114541354181823,0.533292537846871
"Q6C2Z5",0.163566869505752,0.34754635756095
"Q6C1P8",-0.10470354339557,0.502611732416916
"Q6CDS2",-1.07844991834573,0.0647471160315868
"Q6C631",-0.70852371771032,0.0113136892169683
"Q6C6W6",-0.498792492867887,0.133481990099356
"Q6C2F6",-0.391970920061413,0.510211771497492
"Q6C2H8",-0.167714129736101,0.386906104461238
"Q6CEG8",-0.637915407784228,0.0436382631127322
"Q6C0S3",-0.576587797060866,0.0452078062824308
"Q6C561",0.941433035320648,0.397075433056705
"Q6C7Y0",-0.0358965153540913,0.668568016836506
"Q6CGG9",-0.0764698745268038,0.269057076382918
"Q6CGJ3",0.143683758513255,0.491253477251803
"Q6C0K0",-0.171724741744454,0.115878489344146
"Q6C0I3",-0.874501865872485,0.0251990176579465
"Q6C0G7",0.00874070079145367,0.912875337925952
"A0A1H6PSV1",0.835172767942109,0.223494092715701
"Q6C847",0.13690625243259,0.334239004843138
"Q6C834",0.072608132335712,0.517349748168322
"Q6C4I3",0.0114639806247874,0.963498732101701
"A0A371C9F8",0.209345586479225,0.626595869266994
"Q6CES2",-0.174147375436364,0.343706398067591
"Q6C7P3",2.0273352691373,0.00787071405422974
"Q6C7M0",-0.407685221333965,0.237342123499471
"Q6C7L2",0.0112594442015484,0.96986037169046
"Q6C8Z1",0.134635036103142,0.72114932764981
"Q6C746",-0.127409360968179,0.520975113451876
"Q6CD01",-0.540193752724417,0.0173451750629881
"A0A1D8NJS8",-0.82580332503234,0.0318419303528426
"A0A371C703",-0.1572203292024,0.205858623583269
"Q6C1C1",0.746208080925859,0.0211044729632145
"Q6CDM9",-0.123212533747142,0.357371603567261
"Q6C9S8",0.264150114510794,0.264133284342964
"Q6C948",0.18618818326325,0.273431288559378
"Q6C926",-0.0333163744808429,0.920392366078992
"Q6C0M2",0.306159336252808,0.0685061959967131
"Q6C4P9",-0.88170403460747,0.117409164877068
"A0A1D8NJZ6",-1.41052760657588,0.0407086619626629
"Q6C3E1",-0.686776435781802,0.0318419303528426
"Q6C1E8",-0.0697161825074626,0.554496448414665
"Q6C5G7",0.18621742814942,0.151049164257757
