Entry;log2FC;adj_p_value
r_615;NaN;NaN
r_616;NaN;NaN
r_617;NaN;NaN
r_618;NaN;NaN
r_619;NaN;NaN
r_620;NaN;NaN
r_621;NaN;NaN
r_622;NaN;NaN
r_623;NaN;NaN
r_624;NaN;NaN
r_625;NaN;NaN
r_626;NaN;NaN
r_627;NaN;NaN
r_628;NaN;NaN
r_629;NaN;NaN
r_630;NaN;NaN
r_631;NaN;NaN
r_632;NaN;NaN
r_633;NaN;NaN
r_634;NaN;NaN
r_635;NaN;NaN
r_636;NaN;NaN
r_637;NaN;NaN
r_638;NaN;NaN
r_639;NaN;NaN
r_640;NaN;NaN
r_641;NaN;NaN
r_642;NaN;NaN
r_643;NaN;NaN
r_644;NaN;NaN
r_645;NaN;NaN
r_646;NaN;NaN
r_647;NaN;NaN
r_648;NaN;NaN
r_649;NaN;NaN
r_650;NaN;NaN
r_651;NaN;NaN
r_652;NaN;NaN
r_653;NaN;NaN
r_654;NaN;NaN
r_655;NaN;NaN
r_658;1.37921678260558;0
r_659;NaN;NaN
r_661;NaN;NaN
r_662;1.57520943566734;0
r_663;NaN;NaN
r_664;-0.284346747032345;0
r_665;NaN;NaN
r_666;NaN;NaN
r_667;-0.284346761612126;0
r_668;NaN;NaN
r_669;-0.284346747032345;0
r_670;0.782814076800549;9.61857097722932e-185
r_671;NaN;NaN
r_672;NaN;NaN
r_673;NaN;6.96328530761141e-06
r_674;3.46051593788302;2.83165087544247e-14
r_675;NaN;NaN
r_676;NaN;NaN
r_678;-0.290111930650189;0
r_681;NaN;NaN
r_682;NaN;NaN
r_683;NaN;NaN
r_687;NaN;NaN
r_688;NaN;NaN
r_689;1.27911976644334;0.00232709867992846
r_690;NaN;NaN
r_691;NaN;NaN
r_692;-1.24267573234936;0
r_693;3.14366700258072;0
r_694;0.782814076800549;9.61857097722932e-185
r_696;NaN;NaN
r_697;NaN;NaN
r_698;-0.284346761612126;0
r_699;NaN;NaN
r_700;-0.284346747032354;0
r_701;NaN;NaN
r_702;NaN;NaN
r_703;NaN;NaN
r_704;NaN;NaN
r_705;NaN;NaN
r_706;NaN;NaN
r_707;NaN;NaN
r_708;NaN;NaN
r_710;NaN;NaN
r_711;NaN;NaN
r_712;NaN;NaN
r_713;0.77273777031318;0
r_714;0.355777682310703;0
r_715;2.07936607935963;1.59592973103127e-83
r_716;2.480342327779;0
r_717;2.27497063544832;5.91184354890922e-69
r_718;-0.281406521482695;0
r_721;NaN;0.560351170655388
r_722;-0.284346747032369;0
r_723;-0.284346747032369;0
r_724;NaN;0.34362072633078
r_725;-0.305784803406008;0
r_726;-0.283929523158574;0
r_727;-0.284346747279675;0
r_728;NaN;NaN
r_729;NaN;NaN
r_730;NaN;NaN
r_731;5.90697288594716;0
r_732;-2.47493989006521;0
r_733;NaN;0.213907761710524
r_734;NaN;NaN
r_735;-1.04391172561577;3.3921005556373e-10
r_736;-0.236514649446336;6.19801380858255e-247
r_737;-1.18577238560225;1.0839510895024e-06
r_738;-1.1164303891768;6.31647312760778e-06
r_739;-0.284346761612069;0
r_757;-0.284346733682049;0
r_758;-0.284346733682049;0
r_759;-0.486613673763607;0
r_760;-0.291666651849581;0
r_761;NaN;NaN
r_762;0.782814076800549;9.61857097722932e-185
r_764;NaN;NaN
r_765;NaN;NaN
r_766;NaN;NaN
r_767;NaN;NaN
r_768;NaN;NaN
r_769;NaN;NaN
r_770;-0.971895873911083;2.72652134531106e-26
r_771;NaN;NaN
r_772;NaN;NaN
r_773;NaN;NaN
r_774;0.904739173069512;0.0479240801803181
r_775;NaN;NaN
r_781;NaN;NaN
r_782;NaN;NaN
r_783;NaN;NaN
r_784;NaN;NaN
r_785;NaN;NaN
r_786;NaN;NaN
r_787;NaN;NaN
r_788;0.144969098569876;0.881377921298338
r_789;0.89982751822142;0.0467196105469886
r_790;-0.347847609486766;0.693536648049102
r_791;NaN;NaN
r_792;-0.28950578984326;0.458738469618781
r_793;-0.831395939807701;0.0970836226101762
r_795;-0.200053491944626;8.01357542287245e-107
r_796;1.24307300862545;0.0440005226530123
r_797;-0.167246645510765;0.674676965341999
r_798;-0.701818853466205;0.25781151222035
r_799;-0.845575700941961;0.215405718935471
r_800;-0.265159526093986;0
r_801;1.11339051768539;0.102585884319681
r_802;NaN;0.378707747354096
r_803;-0.355388737495509;4.17092950686596e-33
r_804;1.7291848197637;0.0461256359730657
r_805;-0.200241299967048;0.753158097410042
r_806;NaN;0.347957631709183
r_807;1.11552741155275;0.0968544138286846
r_810;NaN;NaN
r_811;-0.282394841972266;0
r_812;NaN;NaN
r_813;-0.284836218194017;0
r_815;NaN;0.292611652311102
r_816;-0.283800716263611;0
r_817;NaN;NaN
r_818;-0.486613673763607;0
r_819;-4.66851048354277;0
r_820;-0.28434674703233;0
r_821;-0.28434674703233;0
r_831;1.87676348807512;0
r_832;1.87676348807512;0
r_841;NaN;NaN
r_842;NaN;NaN
r_843;NaN;NaN
r_844;1.26277593838034;0.0665609604535911
r_845;0.421645924902724;0.208111152220422
r_847;3.19937557346549;5.39285581301952e-93
r_848;-0.91259801385706;2.06504513565819e-05
r_849;1.28789397862255;2.38608511971406e-11
r_850;1.27089998346117;0.0435353112988465
r_851;-3.57091879333376;0
r_852;NaN;NaN
r_853;NaN;NaN
r_854;NaN;NaN
r_855;-0.286261590934901;0
r_877;-0.277640525146757;0
r_878;-1.60916701531645;0.0116920918649155
r_879;-1.42940160781896;0.020986629129579
r_882;-0.284346747032385;0
r_883;-0.284346747032366;0
r_884;1.65369963113567;0.0120004315542188
r_885;NaN;NaN
r_886;-1.09859824333137;0.315669773124569
r_887;0.809282257568376;0.30963446967753
r_888;-0.284585141809571;0
r_889;-1.26119369109356;0
r_890;NaN;NaN
r_891;-2.2673007175334;0
r_892;0.220676500644032;0
r_893;0.462716056117768;0
r_902;-0.284346747032369;0
r_903;-0.190344880380796;0.595130664598202
r_904;-0.284346761612069;0
r_905;NaN;NaN
r_906;NaN;NaN
r_907;0.0548816447870991;0.746969876967336
r_908;-0.286261590934901;0
r_909;-0.284346747032333;0
r_910;-0.284346747032333;0
r_911;-0.286261590934901;0
r_912;-0.285688695162236;0
r_913;0.683067956241601;3.92723008003149e-172
r_914;-0.286261590934902;0
r_915;-0.286261590934902;0
r_916;-0.215564311326726;0
r_917;-2.2673007175334;0
r_918;-2.2673007175334;0
r_919;0.13770282689795;0.844085805090599
r_920;0.290618306287978;0.617879480331703
r_921;NaN;NaN
r_922;NaN;NaN
r_923;-0.187457312680538;0.604583235994337
r_929;NaN;NaN
r_935;NaN;NaN
r_936;NaN;NaN
r_937;NaN;NaN
r_938;-0.284346747032344;0
r_939;-0.284346747032391;0
r_940;3.4001721992106;1.65841599830018e-20
r_941;NaN;NaN
r_942;NaN;NaN
r_943;NaN;NaN
r_944;0.509856872351699;0.25560481713059
r_945;NaN;NaN
r_946;0.658243649507792;0.0327254872177734
r_947;0.315567122508884;0.131516899532663
r_948;NaN;NaN
r_949;-2.81795492461808;0.097633573523796
r_950;NaN;NaN
r_951;0.704088954577338;0.357323775516745
r_952;-0.688545304070337;1.58477305979802e-06
r_953;NaN;NaN
r_954;NaN;NaN
r_955;NaN;NaN
r_956;NaN;NaN
r_957;-0.282277601275991;0
r_958;-1.21113312378708;0
r_959;-0.906360575604493;1.00561864443149e-17
r_960;NaN;NaN
r_961;0.929337283635248;0
r_962;0.474246676411294;0
r_963;NaN;NaN
r_964;NaN;NaN
r_965;NaN;NaN
r_966;NaN;NaN
r_967;NaN;NaN
r_968;NaN;NaN
r_969;-0.635890751727186;0.000232484315348734
r_970;-0.279268757532448;0
r_971;-0.90950881552332;0.0950681498967602
r_972;-0.340454012080444;0.551788337045028
r_973;-0.436420934373926;0.173357066270552
r_974;-0.178536332999778;0.00231789257652419
r_975;NaN;NaN
r_976;-1.06915642448594;1.90258320532662e-06
r_977;NaN;NaN
r_978;-0.258864784700056;1.44072479435588e-223
r_979;NaN;NaN
r_982;-1.1729029466223;0
r_983;-0.476796018175863;0.423801152764712
r_984;-1.32856952271611;0
r_985;NaN;NaN
r_986;-0.284346761612126;0
r_987;NaN;NaN
r_988;-0.290111930650189;0
r_989;-0.290111930650189;0
r_990;-1.72136361133541;0
r_992;-0.275367884303645;7.25734621963443e-09
r_993;NaN;NaN
r_995;NaN;NaN
r_996;-0.284346747032322;0
r_997;-0.284346747032322;0
r_998;NaN;NaN
r_999;NaN;NaN
r_1001;NaN;NaN
r_1002;NaN;NaN
r_1003;NaN;NaN
r_1004;-0.0933789969367404;0.862333778101785
r_1005;-0.928026051012859;0.143522690622407
r_1006;-0.0933789969367404;0.862333778101785
r_1007;-0.928026051012859;0.143522690622407
r_1008;NaN;NaN
r_1009;NaN;NaN
r_1010;NaN;NaN
r_1011;-0.284346761612126;0
r_1012;-0.284346761612126;0
r_1021;1.48363946416688;0
r_1022;1.87969087356213;0
r_1023;-1.90701860516944;0
r_1024;NaN;NaN
r_1025;0.261919466584342;0.237140898691968
r_1026;-0.296037330953663;0
r_1027;-0.284346747032366;0
r_1028;NaN;NaN
r_1029;NaN;NaN
r_1030;0.166166142729954;0.494982007591314
r_1031;NaN;4.9751962988583e-05
r_1032;NaN;NaN
r_1033;NaN;NaN
r_1034;NaN;NaN
r_1035;NaN;NaN
r_1036;-0.190344880380796;0.595130664598202
r_1038;-0.272386326695323;0
r_1039;NaN;NaN
r_1040;-0.245942641087751;0.392383840600106
r_1041;-0.370493821793877;0
r_1042;NaN;NaN
r_1043;NaN;NaN
r_1044;NaN;NaN
r_1045;-0.284346747032394;0
r_1047;NaN;NaN
r_1048;-1.62146083799104;0
r_1049;-1.42331620476394;0
r_1050;-1.18720876174848;0
r_1051;-0.327420436877099;0
r_1054;0.120203953446102;0
r_1055;0.683067956241601;3.92723008003149e-172
r_1056;NaN;NaN
r_1057;NaN;NaN
r_1058;NaN;NaN
r_1063;1.49854095602655;0
r_1065;NaN;NaN
r_1066;NaN;NaN
r_1067;NaN;NaN
r_1068;NaN;NaN
r_1069;-0.284346747032385;0
r_1070;NaN;2.35642024762678e-05
r_1071;-0.506149161770478;0.215822173990954
r_1072;-0.215895292537069;2.97896488784795e-16
r_1073;NaN;0.617879480331703
r_1074;0.0661410120920646;0.823296632912277
r_1075;-0.435368790074849;0.285173304826541
r_1076;-0.662579354920511;8.24389729722309e-22
r_1077;-0.58709707510053;0.358993259662358
r_1078;NaN;0.150937963664346
r_1079;-0.554401666341597;4.69316626536454e-22
r_1080;0.350744575172887;8.34072193847614e-06
r_1081;NaN;NaN
r_1082;NaN;NaN
r_1083;NaN;NaN
r_1084;-0.284615078223893;0
r_1085;0.066560397566951;0.610438211155065
r_1086;NaN;NaN
r_1087;NaN;NaN
r_1088;-0.284346747032384;0
r_1089;NaN;NaN
r_1090;NaN;NaN
r_1091;0.161790763522038;0.645528989925694
r_1092;NaN;NaN
r_1093;NaN;NaN
r_1094;NaN;NaN
r_1095;NaN;0.00163408971923325
r_1096;-2.18073170447517;4.49068669032109e-39
r_1097;NaN;NaN
r_1099;-0.290111930650189;0
r_1100;NaN;NaN
r_1101;NaN;NaN
r_1102;NaN;NaN
r_1103;NaN;NaN
r_1104;NaN;NaN
r_1106;NaN;NaN
r_1108;NaN;NaN
r_1109;NaN;NaN
r_1110;0.848896408482402;0
r_1111;NaN;NaN
r_1112;0.199409311365296;6.11725816094749e-52
r_1113;NaN;NaN
r_1114;NaN;NaN
r_1115;-0.824676636088571;0
r_1116;1.22180124487626;2.50113781371516e-08
r_1117;0.519538491756187;0
r_1118;0.72252294327808;3.16293740099061e-18
r_1119;NaN;NaN
r_1120;0.137088268054314;0.857785476636842
r_1121;NaN;NaN
r_1122;NaN;NaN
r_1123;NaN;NaN
r_1124;NaN;NaN
r_1125;NaN;NaN
r_1126;0.276661225552699;3.05498509203828e-157
r_1127;NaN;NaN
r_1128;1.54875197928358;0
r_1129;-1.21783607879596;0
r_1130;-0.00689155486239508;0.788306850318522
r_1131;-0.783377982436861;0.0507309717683894
r_1132;NaN;NaN
r_1133;NaN;NaN
r_1134;NaN;NaN
r_1135;NaN;NaN
r_1136;NaN;NaN
r_1137;5.31995551771362;0
r_1138;5.31995551771362;0
r_1139;NaN;NaN
r_1146;NaN;NaN
r_1147;NaN;NaN
r_1149;NaN;NaN
r_1151;NaN;NaN
r_1161;NaN;NaN
r_1164;NaN;NaN
r_1165;NaN;NaN
r_1166;NaN;NaN
r_1167;NaN;NaN
r_1168;NaN;NaN
r_1169;NaN;NaN
r_1170;NaN;NaN
r_1171;0.00661830857626816;0.00540828503621196
r_1172;3.79095129645852;0.00540828503621196
r_1173;0.927883307677718;0.000532640660720511
r_1174;NaN;NaN
r_1175;0.2838988196853;0.716820898440785
r_1176;NaN;NaN
r_1177;NaN;NaN
r_1179;NaN;NaN
r_1180;NaN;NaN
r_1182;NaN;NaN
r_1183;-7.79238908402365;0
r_1184;NaN;NaN
r_1186;0.604182872274043;0.423801152764712
r_1187;NaN;NaN
r_1188;NaN;NaN
r_1189;NaN;NaN
r_1190;1.16236049532511;0.0303664522792579
r_1191;NaN;NaN
r_1192;NaN;NaN
r_1194;0.466079454697551;0
r_1195;NaN;NaN
r_1196;-1.19450102504295;0.00113668379004153
r_1197;NaN;NaN
r_1198;NaN;NaN
r_1199;NaN;NaN
r_1201;NaN;NaN
r_1203;NaN;NaN
r_1204;NaN;NaN
r_1205;NaN;NaN
r_1206;NaN;NaN
r_1207;NaN;NaN
r_1209;NaN;NaN
r_1210;NaN;NaN
r_1211;NaN;NaN
r_1213;-4.02322472571348;5.26331619461093e-84
r_1214;NaN;NaN
r_1215;NaN;NaN
r_1216;NaN;NaN
r_1217;-8.47455935196452;0
r_1218;-0.515913744765457;0.0972966161422011
r_1219;NaN;NaN
