"UniProt_Entry","log2FC_CARe_vs_PARe","adj_p_value_CARe_vs_PARe"
"Q6C9L1",0.186887103129861,0.408354167364594
"A0A1D8NE03",-0.736289924933469,0.0626484816958688
"Q6C9L6",-0.2261887521479,0.696368821216263
"Q6C9L8",0.0115308740989463,0.976148584720158
"Q6C9L9",0.0914277785896084,0.398842769232022
"Q6CEM0",0.379811993476335,0.294853613813961
"Q6CEM1",0.0114402577560426,0.949594892233985
"Q6CEM2",-0.118604499328468,0.742475013464492
"Q6CEM3",0.103753711270091,0.806179431678947
"Q6CEM4",0.0763419321776646,0.680355560023106
"Q6CEM5",0.0860364113808858,0.359403329664319
"Q6CEM6",0.0194036493959816,0.869392886084943
"Q6CEM7",-0.18737065314507,0.263062059534272
"F2Z6F8",-0.192317535921422,0.550843196052119
"Q6CEN2",-0.395722572255013,0.0794095305140282
"Q6CEN6",0.00503600163365113,0.977559899265052
"Q6CEN7",-0.140795906250997,0.2864219510526
"Q6CEN9",-0.244550042181085,0.29780079321718
"Q6CEP0",0.152812100914248,0.52817962027796
"A0A1D8N9U9",-0.338913299209458,0.116362148892236
"Q6CCW6",-0.0847955148305601,0.590731455907004
"Q6CCW5",0.0478166780818242,0.74844956731129
"Q6CCW2",-0.0367612554006688,0.69618757934779
"Q6CCV7",-0.0970133424499932,0.658907654528187
"Q6CCV6",-0.611553686861919,0.196447363082325
"Q6C8M1",0.165539055783499,0.673991388665351
"Q6CHY5",0.00994777928743269,0.966262210915186
"Q6CHY1",-0.152655384253721,0.24475687504365
"Q6C8L9",-0.0605384870914655,0.851799753092717
"Q6C9G4",-0.1014139733176,0.111349474968057
"Q6C9F9",-0.429295839739585,0.341184048632505
"A0A1D8NE65",-0.0153714588814569,0.933492028710482
"A0A371C083",-0.182203100915972,0.313886666571639
"Q6C9F1",0.336107765560495,0.189353419120447
"Q6C9F0",0.04308185265559,0.795781661264812
"Q6C9E9",0.225815296267766,0.526518061011043
"Q6C9E5",-0.0447555668260136,0.960218332234399
"Q6CBQ7",0.0925379542581673,0.633388709694224
"A0A1D8NBG0",0.00391639908249092,0.991866107364268
"Q6CBR3",-0.11921679407612,0.624567565073009
"Q6CBS2",0.118278299426776,0.477860773400678
"Q6C1K0",0.0893661219067542,0.628590488930888
"Q6C1K1",0.350874987076535,0.533629561264712
"Q6C1K2",-0.246329020760264,0.398653286134474
"Q6C1K4",-0.121074792295027,0.722009121092851
"Q6C1K5",-0.0223013580827745,0.939520977796394
"Q6C1K7",-0.266157623504593,0.116362148892236
"Q6C1K9",-0.25479154996927,0.364107310668383
"Q6C1L1",0.02876203851788,0.928969523146308
"Q6C1L2",0.0459818152683399,0.784247701578763
"Q6C5H1",0.0934550975468301,0.81078293972985
"Q6C5H3",-0.198934770169205,0.641759984803946
"Q6C5H7",0.0277239624076342,0.869876751432287
"Q6CGN5",0.107107833963056,0.867518079826224
"Q6CGN1",0.14002416419056,0.504301795913231
"B5RSK3",0.638452670567102,0.206867783836811
"Q6CGM4",-0.463765703540297,0.116362148892236
"Q6C5A5",-0.178910173369501,0.345583859642868
"Q6C5B1",-0.945502132854808,0.319280446182451
"Q6C5B4",0.198300402658783,0.552573334896775
"Q6C5B9",0.238607039957871,0.30270980208776
"Q6C5C0",-0.331873323770908,0.0707574558244551
"Q6CI82",-0.243393937596789,0.211766566841515
"Q6CI83",-0.0945934563569436,0.552573334896775
"Q6CI87",-0.0984391287390833,0.867720463671554
"Q6CI89",-0.0430119612843957,0.817157770355568
"Q6CI93",0.106720807503852,0.755304747744222
"Q6CAS1",-0.0180590463051301,0.959970072125413
"Q6CAS3",-0.0933724670831362,0.146648327190056
"Q6CAS6",-0.429808545800615,0.322433632049166
"Q6CAS7",0.149129227103743,0.614912777918755
"Q6CAS8",-0.425974017955797,0.390681972974155
"Q6CAT0",0.0582374554988581,0.897406386519894
"Q6CAT3",0.0833143472870174,0.710856823045307
"Q6CG41",-0.442601363434597,0.129714003616251
"Q6CG42",0.120325302858854,0.581818588284927
"Q6CG44",0.0987109713065317,0.511662977685138
"Q6C0N2",0.268512367713721,0.236615708452604
"Q6C0N3",0.260238264317754,0.238259068479942
"Q6C0N5",-0.295750240793835,0.350077005077712
"Q6C0N6",-0.174803469408199,0.400191498094684
"Q6C0N7",0.232590944692411,0.586149794955578
"Q6C0N8",-0.0529273233592107,0.910524430319549
"Q6C0P1",-0.0781637786043308,0.884243808585384
"Q6C0P3",0.0394192574270969,0.635016099152479
"Q6CBK8",-0.353215571405811,0.621069539616848
"Q6CBK6",0.0495687272086395,0.594058852201033
"Q6CBK2",0.0565567150134106,0.798506847880691
"Q6CBK0",-0.24003422448557,0.359285826899848
"Q6CBJ9",0.203504758079269,0.194468545486357
"Q6CBJ8",-0.00896590841458736,0.978215586995305
"Q6CBJ5",0.128505082281616,0.401724958639858
"A0A1D8NM39",-0.166260301826618,0.281068320871275
"Q6C2S1",-0.203903561742474,0.496367139702694
"A0A1D8NM64",0.0912020311734777,0.679403665808877
"Q6C2S7",-0.078144987233957,0.0625041895392184
"A0A1H6Q0P8",0.00125150885207592,0.992715057127035
"Q6C7R4",-0.0673068176049675,0.884546969978738
"A0A1D8NGC4",0.00430138461798358,0.982740226773247
"Q6C7Q8",-0.0539288033972417,0.428363350433175
"Q6C7Q3",0.0566007143129024,0.864955838097253
"B5RSL8",0.138668698241236,0.870766191194587
"B5RSL7",0.241059157888121,0.517279452619228
"Q6C191",0.0474949883438322,0.934271747632166
"Q6C197",0.351292180352413,0.153055359851943
"Q6CHW0",0.0277037360327437,0.9121950903233
"Q6CBN0",-0.333998591661276,0.163815954644726
"Q6CBN4",-0.59234363593022,0.107680685114699
"Q6CBN6",0.0140697407908632,0.932603001483361
"Q6CH26",0.12812339878511,0.392000975879578
"Q6CH25",0.123927419032387,0.39498482215352
"Q6CH22",0.137518624732896,0.408354167364594
"Q6CI71",-0.140215346380593,0.661497512475801
"Q6CI72",-0.678744458806153,0.211766566841515
"Q6CI73",-0.0693126179248533,0.932603001483361
"Q6CI74",-0.834555966793151,0.398482088716116
"Q6CI77",-0.234197541989389,0.221849611847055
"Q6C446",-0.183649103789546,0.510120478199679
"Q6C441",-0.0481615766422539,0.884546969978738
"Q6C438",-0.986231137109167,0.213957719793482
"Q6C437",-0.0226429798705225,0.914782176286146
"Q6C436",0.0313208097299615,0.938327257387427
"Q6C433",-0.0194940861997077,0.913589598520967
"Q6C430",-0.105911585706497,0.536483680460151
"Q6CG73",0.0614753476240701,0.885885782379494
"Q6CG65",-0.213693820691246,0.377421405276595
"Q6CG64",-0.00619634198760682,0.984567869647177
"Q6CG63",0.114377434404576,0.562612252379158
"Q6C0A9",-0.0119053751490062,0.904847484739889
"Q6C0A8",-0.0325152007786324,0.913353290446243
"Q6C0A7",-0.0514441787814829,0.925169549638132
"Q6C0A5",0.0480242736561443,0.757849034797235
"Q6C0A4",-0.610712810983282,0.255695590975338
"Q6C0A2",-0.276197786362809,0.309125747714673
"Q6C098",-0.000364692017816864,0.999252251127162
"Q6C096",-0.240264606235649,0.450750536106116
"A0A371BZC9",-0.170334472513582,0.80906147958658
"Q6C095",0.158945107847673,0.213957719793482
"Q6C092",-0.0458910352993151,0.802788431240098
"A0A1D8N5M9",-0.287897751951593,0.4704723925644
"Q6CGB7",0.108478457306328,0.269245384570756
"Q6CGC2",-0.134977048612886,0.727994038338493
"Q6CGC7",-0.732587456278402,0.0626484816958688
"Q6CGC8",0.0120761761449076,0.925169549638132
"Q6CGC9",-0.356984178644764,0.450005325166047
"Q6C2Q9",0.198564663449163,0.325539108340916
"Q6C2Q6",-1.68514730684369,0.146648327190056
"Q6C2Q4",-0.374223577896105,0.520282535504698
"Q6C2P9",0.149806700892383,0.699579034860669
"Q6C023",-0.0464887414772202,0.71650610666278
"Q6C019",0.0337058497696103,0.790541889382313
"Q6C017",-0.210841597232092,0.211766566841515
"Q6C011",0.0209795505300264,0.979728909085301
"Q6C8Q4",0.227614039972323,0.532179590186307
"A0A1D8NF17",0.19680701111202,0.0994474600912205
"A0A1D8NF18",0.0599402380302252,0.694301539381529
"Q6CHH1",-0.393666943885554,0.272756082169045
"Q6CHG8",0.440946317503115,0.325539108340916
"Q6CBB4",0.257729636942779,0.383000929172241
"Q6CBC1",0.240570249375004,0.227765690772217
"Q6CBC5",0.36030765820148,0.255695590975338
"Q6C7S5",0.509260286156502,0.40168774938897
"Q6C7S7",-0.119541782081386,0.684981449638505
"A0A371BYY8",-0.0332765456710021,0.979094108291667
"Q6C7T3",0.262654676689813,0.266983148784708
"Q6C7T4",0.196593340121421,0.297525278369556
"Q6C7T6",0.0920451908206773,0.884546969978738
"Q6CA66",-0.0288564359239388,0.9121950903233
"Q6CA65",0.0812499173478996,0.419707088622701
"Q6CA63",-0.0286576587738353,0.925169549638132
"Q6CA62",-0.158029144135037,0.353513639535492
"Q6CA59",-0.314526818456495,0.193073679547605
"B5FVE0",0.359406177508094,0.409605087256871
"Q6CA56",0.0581063917063286,0.157832977862559
"Q6CA55",0.0808336694171999,0.330107815805793
"Q6CCA8",-0.0315669808466166,0.837072029965584
"Q6CCB1",-0.0994980441258255,0.596780534069558
"Q6CCB8",0.14262079388392,0.470361529153768
"Q6CCC1",-0.150681870029693,0.500004754937687
"Q6CCC2",-0.917041693303259,0.106571374035249
"Q6CCC3",-0.177588467451507,0.519209163536541
"Q6CBP0",-0.267416706750131,0.564961439163343
"Q6CBP3",-0.143272562150553,0.488622837341059
"Q6CBP6",0.0184968907707372,0.9121950903233
"Q6CBQ0",0.019313991230559,0.966712518580059
"Q6CH82",-0.243884754859089,0.266983148784708
"Q6CH93",-0.592949623663666,0.292607530207166
"Q6BZZ7",0.106276957672752,0.433101044077877
"Q6BZZ9",-0.365635661651874,0.124769976018357
"A0A1D8NQE7",0.311944776566684,0.302689365838087
"Q6C004",-0.100459877316184,0.562071110506642
"Q6C005",0.0872143608937337,0.870570025193711
"Q6C156",-0.213558507308545,0.346577759171831
"Q6C154",-0.273385131512508,0.447229907243697
"Q6C153",-0.581991018306617,0.0737581424218975
"Q6C147",-0.337001851971657,0.636829994856102
"Q6C8X1",-0.160761494526551,0.549949958036327
"Q6C8X0",0.0603853479862281,0.813441928464466
"Q6C8W8",-0.153403586680603,0.391418637087545
"Q6C8W3",0.00752107445037649,0.979094108291667
"Q6C8W2",-0.245423270355382,0.282710132694769
"Q6C5D1",-0.442166006640014,0.360161792338257
"Q6C5C8",0.159334174776823,0.43625995082359
"Q6C5C7",-0.254146582899534,0.193923400840571
"Q6C5C5",-0.00249584580898657,0.992715057127035
"Q6CGX3",-0.372006882658253,0.151914696528594
"Q6CA11",0.0852108012431387,0.316688041223482
"Q6CA15",0.683146433903197,0.199662125176067
"Q6CDD5",0.037832489331481,0.908753296256269
"Q6CDD7",-0.541674053717693,0.141342464851114
"Q6CDD8",-0.276215428489889,0.464790037542755
"Q6C258",-0.355540240068753,0.0929024174629009
"Q6C260",-0.0826519664330628,0.458445974439045
"Q6C263",-0.475756406549443,0.415791265165706
"Q6C264",0.0250503689135687,0.931233812520706
"Q6C266",-0.398874470535456,0.116362148892236
"Q6C267",-0.473561957436797,0.0929024174629009
"Q6C6W8",-0.170309394366047,0.280685646898526
"Q6C6X0",-0.550261691247782,0.16467452249033
"Q6C3M8",-0.140889023787967,0.263374482521605
"Q6C3N0",-0.216652511888758,0.382930914573353
"Q6C3N1",-0.0367259388731546,0.75968705932948
"Q6C7S2",-0.23555445959396,0.419707088622701
"Q6C7S0",-0.439882411867217,0.266983148784708
"Q6C7R8",-0.0481810397985552,0.889361142657319
"A0A1H6PZL7",0.629187888139834,0.148245132670719
"Q6CG75",-0.168490096851829,0.495129932744753
"Q6C7Y2",0.039652485670159,0.793491690649992
"Q6C7X7",0.334173374662702,0.537381262063594
"Q6C3A6",0.836340678130552,0.245743650456067
"Q6C3A2",-0.0321863923945623,0.897406386519894
"Q6C6L9",-0.0276557589671556,0.888963449299141
"Q6C6M1",0.0168793306183207,0.938327257387427
"Q6C6M3",-0.701104050060431,0.44008160764507
"A0A371BZ75",-0.461916698125491,0.193923400840571
"A0A1D8NCG1",-0.138481328458517,0.544639134898903
"Q6CGW3",-0.860409099482349,0.157408019115706
"B5RSK1",-0.152940686929095,0.517529204706371
"Q6CGW8",-0.0233410001010878,0.634456083994687
"A0A1H6PZ62",0.46980170477662,0.323401569733707
"Q6CHI5",-0.0986454142291428,0.631835825926849
"Q6C983",-0.167834415727933,0.858667937414353
"Q6C985",0.0758723498687883,0.563196434661242
"Q6C984",0.000184108415142605,0.999252251127162
"Q6C986",0.0763166434249356,0.651340154943891
"A0A371BYA1",-0.220908054474632,0.39498482215352
"Q6CI63",-0.199539490531301,0.419827688725939
"Q6CI61",-1.10079816365197,0.30299867744969
"Q6CI60",-0.0135546779781943,0.863507069622196
"B5RSJ5",-0.848480485545573,0.174731006300201
"Q6CI57",0.559984917406482,0.441325220923062
"Q6C962",0.128097066249063,0.382930914573353
"Q6C957",0.0852545625314199,0.574354198366752
"Q6CBT0",0.210604547954549,0.639860795656488
"Q6CBS8",0.146315979329175,0.534784509964206
"Q6CA39",0.783509506822939,0.247091792453386
"Q6CA41",-0.55539202865192,0.29780079321718
"Q6CA42",-0.170935935130386,0.257280417777676
"Q6CA43",-0.086222173571175,0.621393324909735
"Q6CA44",-0.141600398603289,0.624634235009569
"A0A371BY60",0.518280074813704,0.179362120746853
"Q6CHF9",0.00848901037114274,0.965371541308354
"Q6C6A5",-0.263903208575287,0.650102198743901
"Q6C6A8",0.11658222870559,0.382930914573353
"Q6C6A9",0.324183481303655,0.471386429626435
"Q6C8B6",0.0705921937632856,0.49080390013361
"Q6C8B8",0.0339262091768466,0.878617263645321
"Q6C8C2",-0.848120920589355,0.0667044356974289
"Q6C8C4",0.367899580040484,0.408970833063891
"Q6CCH7",-0.137156441313757,0.14348545414134
"Q6CC94",-0.140682014833354,0.266983148784708
"Q6C275",0.0247325993948278,0.875059597664802
"Q6C273",-0.220057501287209,0.42260251302955
"Q6CAQ4",-0.0280490599266877,0.922801994936317
"Q6CAQ5",0.13397409586078,0.479837158961047
"Q6CAQ6",-0.410062587334091,0.31802749378184
"Q6CAR0",-0.0103145064671277,0.891628680968232
"Q6CAR2",-0.28549397763914,0.220332387134847
"Q6C246",-0.292970419624741,0.621031064286372
"Q6C254",0.26142997452974,0.66295469369892
"Q6C256",-0.134373498257354,0.266983148784708
"Q6C110",0.187430875184677,0.446498284886318
"Q6C114",-0.115856955540913,0.542151883358282
"Q6C117",-0.328938582651994,0.285858847502931
"Q6CCI0",0.164692468042696,0.455477393449901
"Q6C3R8",-0.403688542569067,0.383000929172241
"A0A1D8NKZ8",-0.294535683227397,0.654112789023163
"B5FVG6",-0.0456054257724935,0.843586189119379
"Q6C3R0",-0.567247678811578,0.162348245247548
"Q6C9C9",-0.0337850198164767,0.896387988586997
"A0A371BZ46",0.839660095360262,0.766013795257231
"Q6CC33",-0.0873380040523582,0.541047151322669
"Q6CC35",0.192195072416234,0.326304290244063
"Q6CC37",0.434265072299717,0.727069751604484
"Q6CC38",0.166263880631342,0.66944938789862
"Q6CBL6",0.443407829059081,0.116362148892236
"A0A1D8N480",-0.366948420235239,0.249594364555414
"Q6CHH9",-0.089198378173117,0.688368753139912
"Q6CHH8",-0.0289187709079846,0.737841396672669
"Q6C801",0.0410456672048244,0.673753533599759
"Q6C771",-0.0472077592198324,0.665856003757927
"Q6C770",-0.146812093253796,0.482051892051565
"Q6C767",0.0215977909720037,0.959970072125413
"Q6C765",0.0722803827430897,0.809150010613603
"Q6C763",-0.16540883946728,0.362846156588355
"Q6CH51",-0.0574564660369174,0.608478976668218
"Q6CH56",-0.0546476567842262,0.788117647330226
"Q6CH67",-0.196974831047765,0.36945579243342
"Q6C2R2",0.213931520729284,0.76489182287588
"Q6C2R3",0.146450406786314,0.538965243881945
"A0A1D8NM60",-0.078183974371869,0.953207264564901
"Q6CE62",0.0780912518291437,0.633878295376931
"Q6CE63",-0.507115229438419,0.238259068479942
"Q6CE64",-0.0953836782029901,0.688368753139912
"Q6C8T0",0.109741512395441,0.619555891280972
"Q6C8T1",-0.115793154964521,0.43444548542217
"Q6C8T2",-0.16197502909125,0.342255420944381
"Q6C8T4",-0.018263915459293,0.940934687732873
"Q6CHJ2",0.197398595847904,0.499435403174171
"Q6CC45",-0.0951527064794494,0.813441928464466
"Q6CC44",-0.152273150695136,0.371113847684006
"A0A371BYF5",-0.413096859207801,0.516134091310871
"Q6CBM0",0.378400934729922,0.220016218574297
"Q6CBM1",0.0176520041873419,0.974273158776179
"Q6C1L6",-0.15810233252545,0.49080390013361
"Q6C1L7",0.0562934054787981,0.849434644466794
"Q6C587",-0.0585001186307428,0.639860795656488
"Q6CAW9",0.0866373581967911,0.879886802063228
"Q6CAW8",0.00443688483595282,0.981620358653186
"Q6CAW7",-0.00790740583954857,0.991113115748914
"Q6C594",-0.152230518341129,0.471287957346497
"Q6C593",0.0757940621144099,0.544639134898903
"Q6C592",0.227156978750857,0.249594364555414
"Q6C1L8",-0.0319991013757841,0.875518149316625
"Q6C599",-0.67664221469896,0.120464071354588
"Q6C5A2",-0.331536681346905,0.313778300192607
"Q6C5A4",0.0451441781370568,0.678644295704404
"Q6CCD1",-0.120426540608993,0.401673646955751
"Q6CCD2",-0.20201453076635,0.419707088622701
"Q6CCD4",-0.40524114214403,0.227401287746073
"Q6CAR4",0.185771942102574,0.421599144921407
"Q6CAR5",-0.101698046635029,0.548416352641302
"Q6CAR7",0.0815447439274152,0.67623883286748
"Q6CI70",-0.831768254750932,0.269245384570756
"Q6CI66",-0.120818544718159,0.670911747485641
"Q6CHX4",1.66689735599797,0.17983064681476
"Q6CHX3",0.0139201491203811,0.89185002567582
"Q6CHX1",-0.246043857852317,0.298115418034665
"Q6CHX0",0.221146429626843,0.344950622210526
"Q6CBZ5",-0.235845981574874,0.469966177946587
"Q6CBZ6",0.0882446977948329,0.773517077722804
"Q6CBZ7",-0.0312130486242736,0.910132442946449
"Q6CBZ8",-0.425734473485859,0.258212214733027
"Q6C089",-0.216498248389742,0.297609634655076
"Q6C087",0.419924285093601,0.705194468824461
"Q6C086",-0.887514849441996,0.0836098224646896
"Q6C7X4",0.0624109597803186,0.721642786324205
"Q6CH80",0.396257785130513,0.305441087622716
"Q6CH62",-0.385129083153551,0.250719808238439
"Q6CH61",0.205243369737345,0.266983148784708
"Q6C008",0.04220190509679,0.821626886467503
"Q6CFF0",-0.0590565749923861,0.896135719344482
"Q6C5T0",-0.109519341361503,0.568750282124171
"Q6C969",0.0945106527963648,0.455436099559038
"Q6C966",0.316321792742082,0.520282535504698
"Q6C9D7",-0.0509505057509902,0.635704366448608
"Q6CG81",0.232097430768941,0.277869998302436
"Q6CG80",0.0288683155198607,0.863761553937639
"Q6CG79",0.9511205505947,0.221849611847055
"Q6CHR4",-0.0193476371897716,0.790541889382313
"Q6CIA1",0.103722173785701,0.568750282124171
"Q6CI94",-0.300479462800878,0.120464071354588
"Q6CFW2",-0.0574733332086478,0.897406386519894
"W0TYP4",-0.0129623322273646,0.928011086453797
"Q6C972",-0.509354702284563,0.408354167364594
"Q6C974",0.14214110368526,0.450750536106116
"Q6C975",0.0195137342233261,0.906609805127362
"Q6CGV8",0.222057199134313,0.43132203711399
"Q6CGV9",-0.0918281808414313,0.629843074416749
"Q6C8X2",-0.351583725212409,0.400561513373819
"Q6CGV2",0.10849207087502,0.490176909462361
"Q6C7U2",-0.0149716155217976,0.885885782379494
"A0A1D8NGJ3",0.129864551127062,0.386065141203923
"Q6C824",0.288735639558091,0.334465558203479
"Q6C823",0.0701623322295511,0.758721477129546
"Q6CH36",0.449053086351958,0.292607530207166
"A0A1D8N4N1",0.0588939038809219,0.837869371137059
"Q6C7X6",-0.449083437831817,0.15146623469568
"Q6C6V9",-0.874454693083504,0.289826128131574
"Q6CD54",-0.280361604763119,0.70286974338631
"Q6C9D9",-0.190446839844961,0.562369739711199
"Q6C9D8",-0.00972855862594788,0.957460006027963
"Q6CBF1",-0.205476599874619,0.2115523376023
"Q6C396",-0.774317386778026,0.492290032675899
"Q6C352",-0.0771035263420932,0.223132919632713
"Q6C9G6",0.0428466533132455,0.817118308239407
"Q6BZT4",-0.144072616018497,0.550843196052119
"Q6C5Z8",0.078143498005738,0.705194468824461
"Q6C8Q6",-0.566184690070005,0.519310811209466
"Q6C571",0.155675978687825,0.345506535957516
"Q6C8P8",-0.411174598106808,0.519310811209466
"Q6C214",-0.370063256653626,0.421449857420522
"Q6C3H9",-0.172050324844555,0.263374482521605
"Q6C678",-0.648448029229549,0.254885102924307
"F2Z5Z1",-0.231858750080081,0.49080390013361
"Q6C2X5",-0.399429665657554,0.263290331771533
"Q6CCF4",-0.416051886295098,0.280685646898526
"Q6CCF1",0.200677622031588,0.42260251302955
"A0A371C9Q7",-0.0902435202645787,0.420490121627798
"Q6CFS1",-0.120710319306263,0.594980827472599
"Q6C2B1",-0.216462854700473,0.845700791431204
"Q6CCY5",0.3206699176182,0.331987893530142
"Q6CC22",0.0719007415189422,0.537124421581865
"Q6C933",-0.412429760196677,0.661363190043529
"Q6C928",-0.441016727258567,0.194468545486357
"Q6CDH6",-0.1540756559093,0.830347273529302
"Q6C9B7",-0.165083887051488,0.377421405276595
"Q6C1U2",0.0520609920511756,0.935872555783478
"Q6CA64",0.151306959060614,0.50312523481732
"Q6CA23",0.0443748165895137,0.863507069622196
"Q6C7X5",0.106148066717185,0.755792388919671
"Q6C6R1",-0.138904804661207,0.153055359851943
"Q6C6R9",0.11540323989435,0.897406386519894
"Q6C5I6",-0.330875893926809,0.177025743019586
"Q6C5N1",-0.0252434816420936,0.770622273129146
"A0A371CB84",-0.32503434778698,0.219801118489676
"Q6CFN4",0.045812305338635,0.885885782379494
"A0A371C6L4",-0.518509715122055,0.15293614964782
"A0A1D8N632",-0.0873741116918234,0.548924914054796
"Q6CBG0",-0.0243872617039542,0.901073024371818
"Q6CC19",-0.164609142167718,0.516787453173376
"Q6C0X6",-0.170606493256823,0.623551366054808
"Q6CGQ0",-0.0341076585256408,0.841477851479431
"Q6CCB3",0.107410994881934,0.632389688650397
"Q6CE61",0.303837862754509,0.157408019115706
"Q6CCS7",0.159197289540943,0.325539108340916
"A0A371C019",-0.0812052845247726,0.81871865155881
"Q6CBP2",-0.0504817447214251,0.563884517805113
"Q6CE84",0.183253535872829,0.29800593327417
"Q6CAD3",-0.606597685848386,0.442275386437417
"A0A371C2P6",0.0407407974278491,0.942141334364541
"Q6C4G7",0.339626756134757,0.213957719793482
"Q6C9K0",0.119031953388411,0.304395548623335
"Q6C5B6",-0.0304899002875196,0.60333451795417
"B5RSK7",-0.382584607388864,0.269245384570756
"Q6C5X0",0.00443014724608392,0.98539205476484
"Q6C158",-0.0873854063904536,0.775916180160254
"Q6C157",-0.0656642401537966,0.763679209405461
"A0A1D8N7E6",0.173988235393274,0.297874406603496
"Q6CF86",-0.229776717842928,0.56413620002986
"A0A371CDF5",-0.0316255268708019,0.734019392361223
"Q6C145",-0.307276935756357,0.678147217213103
"Q6C8W9",0.245876514400512,0.210144566132949
"Q6C5D3",-0.328179693092966,0.237047469856961
"Q6CFR9",-0.0163482275804735,0.963182137670873
"A0A371CA03",-0.24014846377552,0.698945047265545
"Q6C9Y2",-0.12596750653532,0.885798578014129
"Q6CHJ6",0.635352585009928,0.194468545486357
"Q6CHJ5",-0.312712489224069,0.385664452856481
"Q6C879",0.0440311608292449,0.86010418267458
"A0A371C6F0",-0.0659551514822323,0.649076618842184
"Q6CBJ1",0.101806361312582,0.906609805127362
"Q6C9S6",-0.248294347859164,0.488642572249546
"Q6C941",0.0212270915265741,0.937289066301215
"Q6CA10",0.0589446216303803,0.957769190236922
"Q6CDD9",0.201661144577883,0.310867551071575
"Q6CDE1",-0.0819304734609361,0.644415329930019
"Q6C1H5",-0.321295229824065,0.322433632049166
"Q6CA37",0.0379178424779529,0.629484693681086
"Q6CCW4",-0.363639668267524,0.301412177545216
"Q6CBQ9",0.0640963322515829,0.626164853766287
"A0A1H6PQY1",-0.192387187458252,0.49137707451314
"Q6C3H7",0.0494599238874027,0.908890424704096
"A0A371BY87",0.165632072840259,0.275916224017485
"Q6C2R6",0.0410708970420662,0.896387988586997
"A0A371BXG3",-0.131676198210676,0.568750282124171
"A0A371BWZ2",-0.157344768666236,0.615983887714565
"Q6CCC7",0.0729563704115006,0.610275434264296
"Q6C7H8",-0.2755958455645,0.153847828306792
"Q6C779",-0.10766579845593,0.587756449297073
"Q6CDT7",-0.686022375130133,0.445789220235114
"Q6C9H3",0.0779144091064609,0.579196219009029
"A0A371CBS5",0.141577297858237,0.77426273621123
"Q6CF75",-1.47951600347589,0.501687056461172
"Q6CED1",-0.163975727607607,0.463739615273307
"Q6CED8",-0.264353441133348,0.377006032745006
"A0A1D8NPE1",-0.165297536981305,0.490538645132863
"Q6C3Z3",-0.351134194853978,0.187478460780692
"A0A1D8N5J9",0.121467246723306,0.680111454450586
"Q6CC60",-0.18025320664599,0.450750536106116
"Q6C0I9",-0.998111917804089,0.593623686387149
"Q6C062",-0.181078846336416,0.380948678496845
"Q6C659",-0.405515012635133,0.269245384570756
"Q6CI24",-0.263203662861025,0.213957719793482
"Q6CI07",-0.0188257336991182,0.979094108291667
"Q6C2X8",-0.164042650828155,0.166194055259673
"Q6C4K5",-0.0848625652054101,0.276693222907474
"Q6CET2",-0.157701514722557,0.384568355821699
"Q6C7L3",-0.321338885137489,0.226790508683761
"Q6C7L1",-0.207334680475631,0.278784323857688
"A0A1D8NGF9",-0.292866096862594,0.344279726383639
"Q6C8Z6",-0.39933184163804,0.266983148784708
"Q6C8Z8",-0.437923204430901,0.508449297550412
"Q6CEV6",-0.0135527163691675,0.918561805098194
"Q6CDQ2",0.140409759659489,0.684246148300195
"Q6CG25",0.307916901172847,0.266983148784708
"Q6CBH8",-0.14761650052395,0.766140100078492
"Q6C4Y8",-0.382084657094139,0.128894986283305
"Q6C3D8",-0.408540604196987,0.349841452706406
"A0A371C4P5",0.827212521917804,0.103956703114987
"Q6CHT9",0.0702192022799113,0.584368175205097
"B5FVB4",-0.0668475831880453,0.89185002567582
"Q6CE51",-0.245660792052531,0.540717449976835
"A0A1D8NKS7",-0.00639820425465613,0.979094108291667
"Q6CD43",0.0212295089829261,0.828423225382211
"Q6CD73",0.202617146594854,0.667625540215924
"Q6CI86",-0.0264835496465738,0.969119503115178
"Q6CGB6",-0.0115805830577811,0.95111628892831
"A0A371BYZ1",-0.0977213092582422,0.684246148300195
"Q6C6W9",-0.138260071307551,0.636092883623809
"Q6CG74",0.290806002231201,0.193073679547605
"Q6C6W1",0.165371882625867,0.266983148784708
"Q6CCH5",0.260847294862547,0.680111454450586
"Q6C768",-0.575638132544847,0.297874406603496
"Q6C361",0.0248651806880068,0.753191914162141
"Q6C358",-0.16008783004123,0.480763060818095
"Q6C2Z5",0.0141884337581407,0.954287614502464
"Q6C1P8",0.0715388105133799,0.69958209903385
"Q6CDS2",-0.619613176104049,0.206293896722426
"Q6C631",-0.296163962980915,0.106571374035249
"Q6C6W6",-0.197808351761887,0.654146609480091
"Q6C2F6",0.131727547871795,0.840190883850657
"Q6C2H8",-0.21693703440587,0.407547851336939
"Q6CEG8",-0.218402776797062,0.548416352641302
"Q6C0S3",-0.283279969571464,0.163473942974307
"Q6C561",-0.00266898843447703,0.995479883777707
"Q6C7Y0",-0.00644398950619573,0.883649940825039
"Q6CGG9",-0.0373228166849275,0.642055079653945
"Q6CGJ3",-0.253044204282777,0.470793623544336
"Q6C0K0",0.0916684651037472,0.368931087704149
"Q6C0I3",-0.167224127005777,0.384867402667843
"Q6C0G7",0.0319499592942856,0.823063189797953
