"UniProt_Entry","log2FC_OBEn_vs_PARn","adj_p_value_OBEn_vs_PARn"
"Q6CHK1",-0.315287385976896,0.118283573187349
"Q6CHJ9",-0.241075874936929,0.584387009587107
"Q6CAP8",0.461295855045151,0.128001745309311
"Q6CAP2",0.224650760826937,0.10715247817955
"Q6CAP0",0.0454854625274617,0.790599913122532
"Q6CAN9",-0.177483631639704,0.804181517943837
"Q6CAN8",-0.943953531938362,0.142162628406666
"Q6CAN7",0.575220005491139,0.372607149322001
"Q6CAN6",-0.329755905149722,0.781185612694461
"Q6CAN5",-0.0868586206077743,0.789053565431073
"Q6CAN4",0.438603071202148,0.134939738576043
"Q6CAN2",0.116762380726206,0.867781261611221
"Q6CAM5",0.244408383936998,0.61551507660697
"Q6CAM2",0.929698379554671,0.0525176777601406
"Q6CAL7",-0.498130578688933,0.1009407672163
"Q6CAL4",0.336947694721056,0.485273933838218
"Q6CAL3",-0.371392442710421,0.394277268825214
"Q6CAL0",-0.130587597838619,0.3087063890223
"Q6CAK9",-0.0854419932726262,0.771345655699206
"Q6CAK6",0.129020764715083,0.185095563664695
"Q6CGM2",0.208458417549886,0.736454758159302
"Q6CGM1",0.033686930623676,0.882637078760477
"Q6C1Z2",-0.872675648104561,0.385264474368784
"Q6CC27",-0.476044709045867,0.352717940597271
"Q6C8C6",0.08703389225705,0.50292012768733
"Q6C8C8",0.17053587202766,0.235360380102038
"Q6C8D2",-0.312827061734042,0.0673488422698846
"A0A371C7K1",-0.397933675466447,0.146107181670018
"Q6C8D7",0.187493185207918,0.631170874522156
"A0A371C7C8",0.12820329063342,0.715737763915118
"Q6C8E1",0.0569331262184867,0.374806872757705
"Q6C8E4",-0.246053482677724,0.225373005050923
"Q6C8F1",0.410219007860628,0.582832297305758
"Q6C8F2",0.284441736973777,0.732129164802744
"Q6C8G3",0.0368644847643959,0.944844504235742
"Q6C8G4",-0.19307470486931,0.24130570056306
"A0A371C7C5",0.559849500662271,0.379578865562487
"Q6C868",-0.0632981211866936,0.565692017069212
"A0A1D8NFP5",-0.660852285375568,0.0957492396231574
"A0A1D8NFM8",-0.49566179712932,0.598788936098135
"Q6C881",-0.467416149241445,0.521370580602331
"Q6C883",-0.115863255080604,0.817757188586462
"A0A1D8NFM0",-0.121187514099803,0.267294056096508
"Q6C4U1",-0.20010518261386,0.372126741648208
"B5FVF3",0.111075813450181,0.75428879850466
"Q6C4T8",-0.220059101913381,0.454684239011924
"B5FVF4",-0.848514876503909,0.253114667395983
"Q6C4T6",0.143081804044137,0.421757783662374
"Q6C4T3",0.451394648001635,0.109078548747345
"Q6C4T2",-0.270046558266869,0.127214421104243
"Q6C4T0",-0.570116430676889,0.253966866385079
"Q6C4S9",-0.00702220893787183,0.9630208048455
"Q6C4S8",0.185418275089315,0.386551322884427
"Q6C4S7",0.463566312541502,0.1009407672163
"Q6C4S5",0.19719081657079,0.465336042845911
"Q6C4Q8",-0.0288458573688347,0.906642967250647
"Q6CBV3",-0.036677888338813,0.720228393585414
"Q6CBT9",-0.62940642849411,0.240124655460646
"Q6C0F4",0.0976916446007454,0.835293229649222
"Q6C0F0",-0.221133236088507,0.173921360977171
"Q6C0E5",0.0528180458575231,0.891042192143279
"Q6C0E2",-0.309052397697893,0.401279002695822
"Q6C0E1",0.449003708078946,0.445128933999966
"Q6C0D3",0.5840647986938,0.335570668905964
"Q6C0D2",0.18787232579842,0.751846001417741
"Q6C0C8",0.388918134008772,0.191128978308662
"Q6C0B7",0.059463568139359,0.909925733990554
"Q6C0B4",-0.524571886039313,0.0599608981544902
"Q6C1A1",-0.705633105397546,0.121221140252093
"Q6C1A5",0.36103586453784,0.28716915114346
"A0A1D8NNY4",-0.614416381823043,0.173921360977171
"Q6C1A9",-0.109628236363086,0.267965463426916
"Q6C1B4",-0.776577973362917,0.1749649919961
"Q6C1B6",-0.120733071131608,0.756041536969405
"Q6C1B7",-0.0901625670671587,0.75412619376255
"Q6C1B8",0.441887559093656,0.181575473761455
"A0A1D8NNY0",0.0445097651147791,0.907278961196524
"Q6C1C0",-0.145524570372597,0.704871625986544
"Q6C1C8",0.276460136627512,0.51627286939346
"Q6C1C9",0.479698377352176,0.153294790270768
"Q6C1D0",0.0164624281960812,0.949752831029627
"Q6C1D2",0.85623209652788,0.0673488422698846
"Q6C1D4",-0.192941712583313,0.191184314443509
"Q6C1E2",0.365758593926163,0.565866560557991
"Q6C1E6",0.195233618474776,0.750099428914783
"Q6CHV4",0.467582240796652,0.23848525865121
"Q6CHV5",0.491714940449735,0.140088776540633
"Q6CDQ5",-0.130989669071079,0.184668562296127
"B5FVB9",0.737742663240034,0.111098935514865
"Q6CDQ4",0.519331953902005,0.203598907934343
"Q6CDQ3",-0.250061937537371,0.538880595249694
"Q6CDP4",-1.02289256901739,0.329772877146855
"Q6CDP3",-0.186173566298791,0.741881362042486
"Q6CDP2",-0.529844634575262,0.395805277609003
"Q6CDP1",-0.221006977644043,0.596059661749402
"Q6CDN9",-0.632241634473378,0.112444978440963
"Q6CDN6",0.0494823345225356,0.867884062085144
"Q6CDN4",0.623748764977254,0.433172029253706
"Q6CDN3",-0.102000956870881,0.399917503864357
"Q6CDM8",-0.77696548399039,0.152584277432255
"W0TYP5",-0.363059717410915,0.159438419746983
"Q6CG23",-0.526692885965945,0.268715025754303
"Q6CG19",-0.441563959792333,0.119154737143946
"Q6CG16",-0.161023927312343,0.598444802549082
"Q6CG15",-1.25762669815336,0.352707222019839
"Q6CG14",-0.508670966628351,0.255974499524446
"Q6CG03",0.988946342363642,0.235091024725239
"A0A1D8ND20",0.229397450434417,0.143943168371556
"Q6CAF8",-0.171660632737906,0.372088577632312
"Q6CAG5",-0.845294460047603,0.315077428296352
"Q6CAG7",0.214145698028123,0.715747121588216
"Q6CAH0",0.410657218554607,0.211689252367196
"Q6CAH7",-0.890947611942524,0.0864163017210311
"Q6CAH9",-0.322338530574244,0.239045212356598
"Q6CBG3",0.755721484633663,0.0979280554524763
"Q6CBG4",0.53333888801951,0.218634612834653
"Q6CBG8",-0.286579126788374,0.109078548747345
"Q6CBH0",-0.0711543917765649,0.351820708866626
"Q6CBH1",-0.0918461229471429,0.771794482676212
"Q6CBH7",-0.113981356041678,0.732129164802744
"Q6CBI1",-0.551335879871963,0.196677126172116
"Q6CBI2",-0.0114517657916962,0.967101377209706
"Q6CBI4",-0.245232199856826,0.548774809030661
"Q6CBI6",0.0982523847627883,0.274676475441928
"Q6C9V6",-0.518454445426049,0.169357691211104
"Q6C9V3",0.43021664714236,0.121221140252093
"Q6C9V1",-0.00114550453725789,0.994195782676166
"Q6C9U9",0.18989014886363,0.436253924854477
"Q6C9U5",-0.432475408569876,0.295218857747365
"Q6C9U3",-0.467166928390532,0.173921360977171
"Q6C9U0",0.31172820172829,0.170818472364778
"Q6C9T8",0.10840139548873,0.558543849304205
"Q6C9T7",0.0970793109643893,0.874126444261497
"Q6C9T6",-0.523214883380471,0.251356640744306
"Q6C9T5",-0.290893622447428,0.306311369787054
"Q6C9T4",0.218475180690805,0.451173552906491
"Q6C9T1",-0.589192906662112,0.0538264195505815
"B5FVE3",0.417036728786824,0.116030368500204
"Q6C9S7",0.145542509219658,0.56279066531974
"Q6C9S5",0.984434114848654,0.165021637583181
"Q6C9S3",0.0447597756743542,0.866746546649595
"A0A1D8N4R9",-0.269766433539108,0.566108770574856
"Q6CH04",-0.415680951115602,0.632507105972184
"Q6CGZ9",0.23721621650194,0.407588811371014
"Q6CGZ8",0.0132065423185424,0.94829752290032
"A0A1D8N4U6",0.00827730624513237,0.981331910772848
"Q6C456",0.0395822031046616,0.874081894231532
"Q6C464",0.517450982175161,0.241475507748072
"Q6C465",-0.646136607423615,0.138461105252321
"Q6C467",-0.0849831717146487,0.629125227947704
"Q6C468",0.0147432672258617,0.938120549277093
"Q6C470",-0.428276751306724,0.0933538382042624
"Q6C472",-0.553412182478775,0.294279593555333
"Q6C475",0.559488505213308,0.216595754771862
"Q6C477",-0.35256936337868,0.189773650025035
"Q6C483",-0.141856334444131,0.877283815179976
"B5FVF8",0.299093613716939,0.35309707024805
"Q6C484",0.203953314470008,0.174759736265738
"Q6C487",2.02906067298294,0.109078548747345
"Q6CCJ7",0.250417967249417,0.120435798347085
"Q6CCJ8",-0.349130855956455,0.504311886445771
"Q6CCK0",1.00236972359013,0.183010733114413
"Q6CCK1",0.418714386086388,0.454870791018428
"Q6C949",0.112800332709112,0.651666456358198
"Q6C945",0.0331234955067958,0.893240513534592
"Q6C942",0.250699995806022,0.398328180058504
"Q6C940",-0.91764470876165,0.0964796043411072
"Q6C939",-0.0715955855983935,0.924962757783845
"Q6C936",-0.196359581349835,0.474073121813009
"Q6C932",0.246593292004265,0.130131641617122
"Q6C927",-0.160510133260875,0.142065472741494
"Q6C924",-0.259055282104494,0.110297813069831
"A0A1D8NEM8",-0.433602564084113,0.199906373343159
"Q6C921",-0.370328455582281,0.421792656026379
"Q6C919",0.777582156737297,0.185095563664695
"Q6CC12",0.0488477353271939,0.914057145116274
"A0A1H6Q4Z5",0.316235316164413,0.226954106569462
"Q6CC02",-0.180675703309378,0.707807032569406
"Q6C4P8",0.190312790374044,0.29169890477005
"Q6C4P7",-0.000264447013122621,0.999785434982598
"Q6C4P5",-0.196721154990002,0.792915733995242
"Q6C4P4",-0.112854635740937,0.515424803395102
"Q6C4P3",-0.358858470157326,0.491730397333461
"Q6C4P2",-1.09815746231508,0.191128978308662
"A0A1D8NJY3",-0.551583354775742,0.116030368500204
"A0A1D8NJW4",-0.515116905164729,0.361585369798843
"Q6C4N9",0.123995778619228,0.432176342202755
"Q6C4N8",1.06375515741304,0.474575699778215
"Q6C4N4",0.491652392049606,0.200063245471641
"Q6C4N2",-0.231591085650885,0.377374807331379
"Q6C4M6",-0.595443238257097,0.498495868719631
"Q6CGR9",0.31403952966221,0.223475968000596
"Q6CGT5",-1.56549159831905,0.179411535608663
"Q6CGU2",1.0251803251333,0.162079223200173
"Q6CGU5",1.05306615809455,0.0745434307621412
"Q6C4Z8",-0.229221849332242,0.260913659697949
"Q6C4Z7",0.634284450140403,0.0957697770478989
"Q6C4Z2",0.386244978150762,0.120514494420718
"Q6C4Y7",-0.0566182524155914,0.651666456358198
"Q6C4Y3",-0.760143103606442,0.388887301366789
"Q6C4Y2",0.139758768150496,0.647365130936878
"Q6C4Y0",0.515020124725689,0.155699552158181
"A0A1D8NJK5",-0.289587632442425,0.669670994463415
"Q6C4X6",-0.251202341082064,0.423711383498555
"Q6C4X4",0.433621728992567,0.0933715342964576
"Q6C4W7",-0.107714804118561,0.783424223054055
"Q6CBW7",-0.314023259251503,0.307128703711389
"Q6CBX5",-0.0297954460597358,0.746301258145186
"Q6CBY1",0.477907944510593,0.119154737143946
"Q6CBY2",-0.458044881064499,0.117936013610897
"Q6C6P5",0.863324966730215,0.357865045166957
"Q6C6P3",-0.264914746575215,0.42144270816398
"Q6C6P1",0.783667759146724,0.173419394522778
"Q6C6N8",-0.252853407307426,0.199906373343159
"Q6C3F7",0.997739918405209,0.246512578545208
"Q6C3F6",0.256931432617411,0.788363546642843
"Q6C3F3",0.0312416436230414,0.832214706013644
"Q6C3F1",-0.419235391042829,0.184668562296127
"A0A1D8NLC7",-0.0050596563927376,0.984647699335403
"A0A1D8NLD8",0.432552827031556,0.509147440415657
"Q6C1G7",-0.201931346203111,0.184668562296127
"Q6C1G5",-0.298073924135452,0.444592995128892
"Q6C1G4",-0.336789142454582,0.144088863621948
"Q6C1F6",0.50592559713585,0.110505796116142
"Q6C1F0",-0.171297852864895,0.749058400751426
"Q6C3C7",-0.894191062688936,0.242529437610396
"Q6C3C3",-0.426956517633476,0.277207146535199
"Q6C3B5",0.140914012437636,0.750530578167386
"Q6C3A8",-1.10131418475092,0.0957697770478989
"Q6C0X9",-0.0164850036892951,0.963721466184446
"Q6C0Y2",-0.220377986994236,0.268929175838713
"Q6C0Y3",-0.315928766231622,0.144817933867564
"Q6C0Y4",0.407831818946874,0.1935172020707
"Q6C0Y5",-0.562831833906262,0.23848525865121
"Q6C0Y7",-0.0759247544330745,0.373531039214147
"Q6C0Y9",-0.473415979997496,0.324390009390166
"Q6C0Z1",0.456585332710663,0.173723144305983
"Q6C0Z2",-0.382599016846374,0.278057432902754
"Q6C0Z7",-0.440846048130374,0.300180935988303
"Q6C0Z8",0.317696707998006,0.258702961473201
"Q6C0Z9",0.0406299194985475,0.807205910032192
"Q6C102",0.417214842726765,0.169973897608636
"Q6C103",-0.641659487981019,0.109078548747345
"Q6C106",-0.0469990570870425,0.841839138999012
"Q6C109",-0.335609415550922,0.146107181670018
"Q6C5G2",0.946710557190111,0.121221140252093
"Q6C5F7",-0.0292631460265206,0.886340235166573
"Q6C5F6",-0.0575282257220124,0.912962511166701
"Q6C5E0",0.049289652341316,0.676934916477203
"Q6C5D5",0.0988975188306633,0.419009376776292
"Q6CDI9",-0.203410002241109,0.306311369787054
"Q6CDI8",-0.27326109669876,0.44289024298406
"Q6CDI5",-0.409244776762238,0.362597458690652
"Q6CDI2",0.258152066802103,0.134939738576043
"Q6CDH7",-1.75708731854888,0.164209918050569
"Q6CDH5",-0.214925411626505,0.678450362135054
"B5FVC0",-0.630261734741325,0.132935165597085
"Q6C6B4",-0.209140517428671,0.470429088514255
"Q6C6B9",0.128769318704722,0.391531404016638
"Q6C6C3",0.705890713042948,0.226184768477688
"Q6C6D2",0.745721221705259,0.15590199595311
"A0A371C521",0.36228607497218,0.165310761869849
"Q6C6D7",0.109546375755729,0.816145698916939
"Q6C6D8",0.339273843465537,0.173124865474152
"Q6C6E0",0.317996808886123,0.469366387827019
"Q6C6E4",-0.291692009603773,0.121221140252093
"Q6CFH1",-0.230892495488989,0.403715216639877
"W0TYN8",0.582277291566184,0.0933715342964576
"Q6CFG7",-1.73293724235966,0.0538264195505815
"W0TYP0",-0.289415977414531,0.599914092006312
"A0A1D8N6T3",-1.12857236860038,0.164209918050569
"Q6CFG0",-0.249158888644209,0.165021637583181
"Q6CFF9",0.184241474717718,0.443263539286942
"Q6CFF6",-0.239423590701303,0.233201280163017
"Q6C7V0",-0.275145182671904,0.139225123006111
"Q6C7U9",0.344322294498961,0.0525176777601406
"Q6C7U5",0.230904880738898,0.324850525611925
"Q6C7U4",-0.947759397074414,0.127720087136538
"Q6C9C7",0.584350549166437,0.109078548747345
"Q6C9C3",-0.291501138508396,0.449036869606051
"Q6C9C2",-0.136590196551946,0.451058926221217
"Q6C9C1",-0.0571559207425397,0.638497530633335
"Q6C9B9",0.775053638807029,0.0935003917487733
"Q6C9B8",-0.218509818264028,0.667493624894805
"Q6C9B4",-0.222862698200296,0.137460981047909
"Q6C9B0",-0.734766154129464,0.151119982200261
"Q6C9A5",-0.922134487986242,0.144817933867564
"Q6C9A3",-0.286643841449541,0.144088863621948
"Q6C9A2",-0.480195434393838,0.421808584501025
"Q6C9A1",-0.00760941983618506,0.988249402776062
"Q6C9A0",0.500897068268197,0.531924598249519
"Q6C999",0.0112002808776898,0.967101377209706
"Q6C998",-0.00818227968586552,0.992897064808918
"Q6C993",-0.219280571657196,0.727795031915093
"A0A1D8NED9",-0.196532754167215,0.298172567171809
"Q6C7Z7",0.484104159615148,0.593192896059429
"Q6C7Z2",-0.503923517753759,0.628866612887352
"Q6C7Z0",0.106222678295657,0.765822038169253
"Q6C7Y6",-0.149273116162567,0.823339736333972
"Q6C7Y3",0.123873982639342,0.491730397333461
"Q6CHV0",0.12678137018397,0.615454084504439
"Q6CHU4",-0.744734918924891,0.162079223200173
"Q6CHU3",-0.255558991134368,0.173419394522778
"Q6CHU2",-0.0708539178247036,0.882409691588632
"Q6CHU1",-0.174054122581332,0.134939738576043
"Q6CHT5",0.487462818961218,0.128001745309311
"Q6CHT2",-0.39793844867699,0.465467734081355
"Q6CHS7",-0.158372467670307,0.556720367240684
"Q6CHS5",0.827348135429351,0.149664344837345
"Q6CHS4",0.567919271912668,0.543553749135817
"Q6CHS3",-0.423909422848761,0.218634612834653
"Q6CHS2",-0.236897421551714,0.481134152596524
"Q6C6Y2",-0.224435898623257,0.762773355007054
"Q6C6Y6",-0.363390572784026,0.165021637583181
"Q6C6Y7",-0.170883244450061,0.375614351221165
"Q6C6Y9",-0.109665178487718,0.886169208668529
"Q6C6Z1",-0.305142828998158,0.180567888695363
"Q6C6Z5",0.0988016933309026,0.207612509102202
"Q6C6Z7",-0.484262812716888,0.0979280554524763
"Q6C700",-0.435483319547601,0.218434135020072
"Q6C704",0.923624830052322,0.307128703711389
"Q6C706",0.245745041704375,0.632828595753407
"Q6C708",-0.281918816802198,0.271539866119993
"Q6C714",0.661558671926026,0.110297813069831
"Q6CI30",0.195829550878908,0.251252883417527
"Q6CI37",0.534481539766703,0.150100593625796
"Q6CI47",-0.647102109398875,0.373531039214147
"A0A1D8N3D1",-0.554041318998177,0.590716917198739
"Q6C181",0.185926111319792,0.243165068125977
"Q6C177",-0.352807100604302,0.60533833137912
"A0A371C3X3",0.220353358641049,0.423071491331858
"Q6C174",-0.605613702541583,0.0879522404017445
"Q6C173",0.456019918799153,0.453540692786099
"Q6C172",0.0883196106416907,0.768192646431506
"Q6C163",0.270479506000722,0.391531404016638
"Q6CGP6",0.53746299495469,0.219110294261143
"Q6CGQ5",0.234238538252584,0.843648772842105
"A0A1D8N542",-0.437941393307041,0.106383301447243
"Q6CHQ5",0.268455796294796,0.25759448582521
"Q6CHQ3",-0.53433786348198,0.149860992853588
"Q6CHQ2",-0.49341039178711,0.270746304444821
"Q6CHP7",0.674058598464038,0.0894804701889868
"Q6CHP3",0.0522986053957677,0.647874649815167
"Q6CHP2",-0.817562752665641,0.376538552467099
"Q6CHP0",-1.08199156062927,0.319085487122567
"Q6C144",0.943315008904608,0.541509088762802
"Q6C140",-0.31175457935389,0.487008321328591
"Q6C139",-0.613326944459115,0.160668788334344
"Q6C138",-0.405680483436791,0.241613769454166
"Q6C131",-0.0112206227123499,0.965868282944906
"Q6C130",0.416890146620214,0.316686418129161
"Q6C128",0.114992177466207,0.813167593094298
"Q6C127",-0.246951075814029,0.60371436901759
"Q6C126",-0.350807843342724,0.288876371534585
"Q6C121",-0.607897565787175,0.134939738576043
"Q6C120",0.106877433026204,0.538773480850603
"Q6CDX3",0.349701866876019,0.130131641617122
"Q6CDX4",-0.266422523478849,0.0711550083486433
"Q6CDX6",-0.0515448217320477,0.728484682932831
"Q6CDX7",-0.457191270828574,0.0753710279395453
"Q6CDX8",-0.51407624243312,0.132439341870044
"Q6CDY1",-0.681897396905235,0.167977160565412
"Q6CDY2",0.613406143418223,0.12275789797592
"Q6CDY5",0.179228328620606,0.444592995128892
"Q6CDY6",-0.343262983880134,0.319149394200981
"Q6CDY7",-0.15373265766493,0.647340379555352
"A0A1D8N8K4",0.688611945194976,0.0933715342964576
"Q6CDZ3",0.743380364178091,0.116030368500204
"A0A1D8NDV4",-0.170655659520345,0.767530299613544
"Q6C9R7",-0.361616243389644,0.253149973485907
"Q6C9R6",0.165517359580072,0.729063086375743
"Q6C9R5",0.765896956017485,0.121221140252093
"Q6C9Q7",0.181820460439985,0.445128933999966
"Q6C9Q5",0.922570555370505,0.0933715342964576
"Q6C9Q2",-0.615305234264948,0.1009407672163
"A0A1D8NDW0",-0.443712575330303,0.394277268825214
"Q6C9P6",-0.433669725703071,0.0745434307621412
"Q6C9P4",-0.294688964314784,0.226954106569462
"Q6C9P1",0.911397756366904,0.0983375276143931
"Q6CG51",0.0171808416355501,0.965868282944906
"Q6CG54",-0.362669221841348,0.30019441772115
"Q6CD34",-0.20880051956245,0.35309707024805
"Q6CD31",-0.0553123937227398,0.634698538148763
"Q6CD25",0.780850536500295,0.119154737143946
"Q6CD21",-0.190040388013069,0.115688080506916
"Q6CD17",0.710301560399707,0.143101626097709
"Q6CD16",-0.4954393522247,0.115442853304226
"Q6CD15",0.955995967607168,0.0864163017210311
"Q6CD14",-0.848776624901726,0.328518672440638
"Q6CAI4",-0.177550606169846,0.47849422704463
"Q6CAI6",-0.0215559221892196,0.963816726542147
"Q6CAJ4",0.935608749363843,0.16035373210018
"Q6CAJ5",-0.0974481241663624,0.756644535450556
"Q6CAJ9",-0.382188024015158,0.349460253797449
"Q6CAK0",-0.315911564606861,0.242529437610396
"Q6CAK5",0.676285941916657,0.126972058897811
"Q6CE87",-0.190555645542546,0.116030368500204
"Q6CE91",-0.0151593418977151,0.963721466184446
"Q6CE93",-0.540287944537125,0.532318165371853
"Q6CE98",-0.229317729270252,0.112298832077549
"Q6CE99",-0.300962955079506,0.732129164802744
"Q6CEA0",-0.0338300642510914,0.954021648776503
"Q6CEB0",-0.0650517076947327,0.687804315690171
"Q6CAY2",0.0183875766041738,0.814299569306457
"Q6CAY3",-0.448470900101107,0.461168596600577
"B5FVD6",-0.673361292720458,0.155699552158181
"Q6CAY4",-1.17494322962051,0.126972058897811
"Q6CAY8",-0.232969800669849,0.516734709297417
"Q6CAZ0",-0.656520978798726,0.25466634681396
"A0A371C357",0.714940995764259,0.16309063299366
"Q6CAZ2",-0.525941082676563,0.173419394522778
"Q6CAZ3",-0.103685011131767,0.865086198403121
"Q6CAZ5",-0.473113766702002,0.0955962248299278
"Q6CAZ6",-0.640587697449843,0.0538264195505815
"Q6CB01",-0.694678961805781,0.173124865474152
"Q6CB03",-0.819563858110348,0.164804388310309
"Q6CE59",0.199686551496338,0.256581333042808
"Q6CE56",0.430106022288373,0.146107181670018
"Q6CE50",-0.104519892440824,0.376538552467099
"Q6CE43",-0.246683524920643,0.685866208278865
"Q6CE41",1.36198550328401,0.144088863621948
"Q6CE40",-0.544030377005115,0.311067926856041
"Q6C1T2",0.092959442064255,0.819427614750015
"Q6C1T3",-0.000554639855429765,0.998380288521861
"Q6C1T6",1.02217025118021,0.303827950034365
"Q6C1T8",0.212577044439331,0.230543014511605
"Q6C1U0",-0.0360105017995444,0.882409691588632
"Q6C3R9",-0.727287810860559,0.222232550923763
"Q6C3S0",-0.377098542800606,0.51646810130313
"B5FVG5",-0.0365015699619795,0.960088884637576
"Q6C3S5",-0.964908421955581,0.1009407672163
"Q6C3T3",0.126433850471985,0.338475881764778
"Q6C3T6",0.600102277069547,0.10715247817955
"B5FVG4",0.430305629223712,0.346029906969965
"Q6C3U0",-0.763877033871715,0.218634612834653
"Q6C3U2",0.30419809583273,0.295218857747365
"Q6C3U5",-0.443626517275992,0.180567888695363
"Q6C3U6",0.236159765208272,0.239823638605018
"Q6C3V0",-0.296781702554884,0.24885392022569
"Q6C8T8",0.379328980235856,0.282775141458791
"Q6C8U0",-0.462497806889564,0.609587061708745
"Q6C8U5",0.0572967641366067,0.88198410678685
"Q6C8U8",-0.33159784242415,0.358706616675108
"Q6C8U9",-0.362834948055827,0.197987241483754
"Q6C8V3",0.0402389249197826,0.88078749017509
"Q6C8V7",0.250657617707379,0.361585369798843
"Q6C8W0",0.361190875839337,0.246952287581247
"Q6C8M5",0.165503859742192,0.912348913261403
"Q6C8N4",0.195137662770659,0.429838832973646
"Q6C8N5",0.53248525334661,0.307317535724075
"Q6C8P0",-0.408053876382069,0.195660373256082
"A0A1H6Q311",-0.508902768328231,0.142162628406666
"Q6C8P2",0.514943773801715,0.218634612834653
"Q6C990",0.0365253799238708,0.797810997937349
"A0A1D8NA07",0.638830696373653,0.147478370696652
"Q6CCT2",-0.160222895362869,0.376538552467099
"Q6CCT0",0.100901516772012,0.379578865562487
"Q6CCS9",-0.32913113075901,0.572953649839635
"Q6CCS8",-0.577966781541564,0.239433136616997
"Q6CCS5",0.217040945746211,0.396683512109952
"A0A1D8N9Z6",0.0852794087975105,0.29755925803768
"Q6CCS1",0.189722146547834,0.442355070584271
"Q6CCR9",0.617093370164133,0.143943168371556
"Q6CFJ8",-0.625755197829631,0.142162628406666
"Q6CFI8",-0.439631666466383,0.218434135020072
"Q6CFE6",0.0171853297366418,0.964181990163576
"Q6CFD5",-0.0160154210737678,0.918713567623927
"Q6C1J7",-0.823223954185767,0.4337035260779
"Q6C1J6",0.237899459339112,0.541924260112608
"Q6C1J3",0.906087948729173,0.149162974651813
"Q6C1J1",0.230005519653007,0.715779526403123
"Q6C1J0",-0.554150994659387,0.119154737143946
"Q6C1I9",-0.208663881123973,0.179411535608663
"Q6C1I6",0.121706931035686,0.134939738576043
"Q6C1H7",0.340202777921307,0.282885615834462
"Q6C1H4",-0.928642655501266,0.10715247817955
"Q6C1H2",-0.0819499066785593,0.371717476159512
"Q6CFZ7",-0.111060997568673,0.358706616675108
"Q6CFZ5",-1.46562991874045,0.557362642102659
"Q6CFZ4",0.379161979396288,0.185095563664695
"Q6CFZ0",-0.129161790624842,0.256672561613854
"Q6CFY7",-0.40309982658904,0.34395038591354
"Q6C2M6",-0.358034204476393,0.302183975766129
"Q6C2M9",-0.230538516669834,0.60577696219155
"Q6C2N0",0.499886063790682,0.256672561613854
"Q6C2N1",-0.0748252611832839,0.47597318250089
"Q6C2N6",0.623206455680243,0.157398785608532
"Q6C2N8",-0.218510877706721,0.510591247614857
"Q6C2N9",0.339494948763893,0.125176212896095
"Q6C2P3",1.6372269280076,0.1009407672163
"Q6C2P6",-0.738768489588734,0.44199886294937
"Q6C2P8",-0.295287142308703,0.121221140252093
"Q6CG95",-0.859414700535282,0.162079223200173
"A0A1H6Q5F6",-0.327610066078126,0.142343677095169
"Q6CGA2",0.309962323132681,0.423705118152855
"B5RSK4",0.211540641697203,0.558405194908183
"Q6CGA7",-0.534398510460692,0.144817933867564
"Q6CGB0",-0.45127770728134,0.0977093884835372
"Q6CGB1",-0.131367838487908,0.825767155731446
"Q6CGB3",-0.125806121626517,0.775806519330474
"Q6CGB4",-0.214046264967535,0.815347835796816
"Q6CB11",0.133661674684811,0.528841557566345
"Q6CB14",0.0115453970035249,0.969025477504736
"Q6CDB5",0.143802089056684,0.8670382616514
"Q6CDB8",0.0337996064255846,0.937476302740983
"Q6CDB9",-0.229124920799109,0.0933715342964576
"Q6CDC4",0.128688005374182,0.781827037730142
"W0TYN0",-0.49877560094812,0.77840396726425
"Q6CAW0",-0.128440291878178,0.812931917977053
"Q6CAV9",0.341259648407333,0.144086038747134
"Q6CAV4",0.548366897439692,0.105554543306297
"Q6CAV0",-0.940454961383255,0.0955962248299278
"Q6CAU6",-0.356768585876162,0.239433136616997
"Q6CAU5",0.0507697976009265,0.598191893510445
"Q6CE71",0.28764333098093,0.263632592165668
"Q6CE72",0.140949403402579,0.596735727394263
"Q6CE74",0.694322834666629,0.10715247817955
"Q6CE78",-0.212192216144336,0.693518951073489
"Q6CE79",-0.355352379374453,0.298506423133849
"Q6CE83",-0.435072302194037,0.218634612834653
"Q6CDJ6",0.157873662550741,0.387928498592962
"Q6CDJ7",-0.919755505637872,0.0933715342964576
"Q6CDJ9",-0.664097999263308,0.635337019803966
"Q6CDK5",0.931058946808362,0.0979280554524763
"Q6CDK7",-0.0513459462104856,0.605046374889628
"Q6CDL1",-0.202975407909473,0.315814595401035
"Q6CDL2",0.0353464669568911,0.963243877217719
"Q6CDL3",-0.585706708882417,0.0758200860082864
"Q6CDL5",-0.440255685113714,0.386176818796363
"Q6CDL7",-0.317858295466036,0.659448852668488
"Q6CDL8",0.0646523954761564,0.874126444261497
"Q6CB90",-0.446782223392239,0.22731936807051
"Q6CB91",-0.0734466772546396,0.880051937948298
"Q6CB92",-0.395680825540702,0.119154737143946
"A0A371C1W8",-0.862360645108902,0.137460981047909
"Q6CBA7",-0.22152083378656,0.270749610813918
"Q6CBA9",0.312486157689563,0.199906373343159
"Q6C9M3",-0.463472151758341,0.110505796116142
"Q6C9M7",-1.32652055646136,0.13415961368241
"Q6C9N3",-0.0543928533016785,0.920037646013822
"Q6C9N4",-0.430603448496531,0.24401982071012
"Q6C9N5",-0.297001546469413,0.210339858626355
