"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"cellular response to nitrogen starvation [GO:0006995]",12,0.52814,0.81082,1,0.47186,0.18928,0.55951,0.89781,0.60354,0.9453,4,0.93114,0.83992,1,8,0.88115,0.40256,0.87748
"SNARE binding [GO:0000149]",17,0.51368,0.54385,1,0.48632,0.45625,0.80109,0.87467,0.12959,0.59833,9,0.90747,0.60204,1,8,0.83777,0.024498,0.37851
"SNAP receptor activity [GO:0005484]",15,0.4678,0.0024998,0.087277,0.5322,0.9976,1,0.87993,0.22108,0.75981,12,0.88471,0.17308,0.93381,3,0.86079,0.24018,0.73949
"Golgi to vacuole transport [GO:0006896]",9,0.5247,0.72383,1,0.4753,0.27627,0.63616,0.87905,0.25617,0.79662,4,0.9195,0.72143,1,5,0.84669,0.091091,0.56769
"vesicle fusion [GO:0006906]",14,0.46167,0.0010999,0.07385,0.53833,0.999,1,0.87901,0.20828,0.74442,12,0.88471,0.17308,0.93381,2,0.84484,0.18968,0.71679
"macroautophagy [GO:0016236]",17,0.53425,0.93361,1,0.46575,0.066493,0.35273,0.87785,0.17638,0.70692,5,0.9088,0.59194,1,12,0.86495,0.13079,0.60667
"vesicle fusion with Golgi apparatus [GO:0048280]",5,0.49999,0.32957,1,0.50001,0.67053,0.9434,0.85141,0.078692,0.51014,3,0.87615,0.24368,1,2,0.81429,0.069493,0.53314
"ER to Golgi transport vesicle membrane [GO:0012507]",12,0.52243,0.71383,1,0.47757,0.28627,0.64842,0.87748,0.20208,0.74201,5,0.9068,0.56634,1,7,0.85654,0.11409,0.58737
"SNARE complex [GO:0031201]",17,0.46608,0.0013999,0.078326,0.53392,0.9987,1,0.88303,0.26847,0.80665,14,0.88779,0.19968,0.97781,3,0.86079,0.24018,0.73949
"glutathione transferase activity [GO:0004364]",8,0.53444,0.84572,1,0.46556,0.15438,0.5092,0.87917,0.27367,0.80675,3,0.93074,0.79022,1,5,0.84823,0.09989,0.58627
"MAPK cascade [GO:0000165]",8,0.51109,0.47135,1,0.48891,0.52875,0.85491,0.91427,0.83222,0.98769,3,0.91525,0.64724,1,5,0.91368,0.82362,0.99883
"nucleocytoplasmic transport [GO:0006913]",10,0.5141,0.53245,1,0.4859,0.46765,0.80694,0.8679,0.11359,0.57405,6,0.91342,0.67683,1,4,0.79962,0.0087991,0.21135
"copper ion transport [GO:0006825]",5,0.54506,0.88171,1,0.45494,0.11839,0.46956,0.89827,0.56764,0.92476,1,0.97098,0.84402,1,4,0.88009,0.41686,0.88497
"enzyme regulator activity [GO:0030234]",8,0.54493,0.93361,1,0.45507,0.066493,0.35273,0.89054,0.44866,0.8699,2,0.96079,0.91301,1,6,0.86713,0.22648,0.73949
"proteasome storage granule [GO:0034515]",12,0.54536,0.9665,1,0.45464,0.033597,0.25963,0.9011,0.66703,0.97221,3,0.98364,0.9964,1,9,0.87359,0.28427,0.7848
"proteasome regulatory particle, base subcomplex [GO:0008540]",9,0.53389,0.85311,1,0.46611,0.14699,0.5061,0.90847,0.77132,0.98769,3,0.96438,0.9685,1,6,0.88052,0.40456,0.87748
"aminopeptidase activity [GO:0004177]",17,0.506,0.34557,1,0.494,0.65453,0.93933,0.87964,0.20518,0.74367,9,0.89765,0.41526,1,8,0.85938,0.12159,0.59353
"glycolytic process [GO:0006096]",12,0.49877,0.22908,1,0.50123,0.77102,0.99829,0.89276,0.49715,0.88107,6,0.89029,0.31877,1,6,0.89522,0.62794,0.96793
"RNA export from nucleus [GO:0006405]",9,0.51852,0.62144,1,0.48148,0.37866,0.73545,0.90294,0.68013,0.97221,4,0.93248,0.84922,1,5,0.87931,0.39806,0.87748
"'de novo' NAD biosynthetic process from tryptophan [GO:0034354]",6,0.47261,0.060594,0.57931,0.52739,0.93951,1,0.89542,0.53235,0.90025,4,0.88047,0.24388,1,2,0.92532,0.80022,0.98981
"protein phosphatase type 2A complex [GO:0000159]",6,0.55249,0.94491,1,0.44751,0.055194,0.32631,0.89502,0.52795,0.90025,0,NA,NA,NA,6,0.89502,0.62464,0.96793
"preribosome, small subunit precursor [GO:0030688]",13,0.50334,0.31087,1,0.49666,0.68923,0.94726,0.90093,0.67803,0.97221,7,0.91421,0.70263,1,6,0.88543,0.48185,0.92635
"protein homodimerization activity [GO:0042803]",6,0.49762,0.28657,1,0.50238,0.71353,0.96475,0.90873,0.72753,0.98413,3,0.90398,0.51685,1,3,0.91348,0.76292,0.98981
"transcription cis-regulatory region binding [GO:0000976]",12,0.48354,0.057594,0.57594,0.51646,0.94251,1,0.92826,0.9773,0.99736,8,0.9215,0.82162,1,4,0.94177,0.9637,0.99883
"PAM complex, Tim23 associated import motor [GO:0001405]",5,0.51522,0.54085,1,0.48478,0.45925,0.80109,0.91572,0.79002,0.98769,1,0.86541,0.28887,1,4,0.9283,0.90891,0.99883
"ubiquitin ligase complex [GO:0000151]",6,0.54583,0.90811,1,0.45417,0.091991,0.42181,0.86407,0.13769,0.61248,1,0.8672,0.36646,1,5,0.86344,0.20778,0.73949
"ribosomal small subunit biogenesis [GO:0042274]",20,0.49819,0.15878,0.8578,0.50181,0.84132,1,0.8975,0.62324,0.94797,11,0.90352,0.53015,1,9,0.89013,0.57054,0.95635
"ATP biosynthetic process [GO:0006754]",13,0.50323,0.30837,1,0.49677,0.69173,0.94726,0.90066,0.67253,0.97221,6,0.89937,0.45025,1,7,0.90176,0.72313,0.98915
"proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]",5,0.46157,0.036196,0.44769,0.53843,0.9639,1,0.8563,0.10459,0.56078,3,0.8162,0.013199,0.64747,2,0.91646,0.73553,0.98981
"protein localization [GO:0008104]",16,0.50908,0.42476,1,0.49092,0.57534,0.88659,0.87288,0.11179,0.57405,8,0.89104,0.31367,1,8,0.85473,0.086891,0.56277
"nuclease activity [GO:0004518]",8,0.53281,0.82822,1,0.46719,0.17188,0.53959,0.89351,0.49865,0.88107,2,0.91826,0.63514,1,6,0.88525,0.47985,0.92635
"protein targeting to vacuole [GO:0006623]",16,0.51532,0.58464,1,0.48468,0.41546,0.77102,0.88133,0.23928,0.77827,7,0.8994,0.45255,1,9,0.86728,0.19388,0.72201
"vacuolar transport [GO:0007034]",21,0.4783,0.0063994,0.16512,0.5217,0.9937,1,0.88494,0.28417,0.81611,14,0.88116,0.10779,0.84931,7,0.89252,0.58404,0.96012
"protein secretion [GO:0009306]",6,0.55827,0.9648,1,0.44173,0.035296,0.26273,0.88054,0.31257,0.84349,1,0.99122,0.962,1,5,0.85841,0.16308,0.68833
"microautophagy [GO:0016237]",5,0.51831,0.58424,1,0.48169,0.41586,0.77102,0.92727,0.89261,0.99279,2,0.95485,0.88771,1,3,0.90888,0.72143,0.98915
"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]",5,0.46668,0.054595,0.56394,0.53332,0.94551,1,0.88675,0.41426,0.8699,3,0.8501,0.082992,0.74022,2,0.94173,0.89751,0.99883
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]",11,0.4757,0.026097,0.36614,0.5243,0.974,1,0.90955,0.80642,0.98769,7,0.89074,0.31667,1,4,0.94246,0.965,0.99883
"late endosome to vacuole transport [GO:0045324]",10,0.49024,0.12749,0.8011,0.50976,0.87261,1,0.86832,0.11609,0.57631,6,0.874,0.13849,0.91942,4,0.85978,0.20878,0.73949
"clathrin adaptor activity [GO:0035615]",7,0.56983,0.994,1,0.43017,0.0060994,0.098852,0.86035,0.094691,0.54002,0,NA,NA,NA,7,0.86035,0.14369,0.63428
"clathrin-dependent endocytosis [GO:0072583]",6,0.51962,0.60644,1,0.48038,0.39366,0.75059,0.86477,0.14259,0.62051,2,0.85601,0.14209,0.92674,4,0.86914,0.29417,0.79935
"cell periphery [GO:0071944]",8,0.50367,0.34277,1,0.49633,0.65733,0.93962,0.89059,0.44926,0.8699,4,0.89793,0.44226,1,4,0.88326,0.45325,0.91728
"incipient cellular bud site [GO:0000131]",7,0.51623,0.56924,1,0.48377,0.43086,0.78072,0.95268,0.9949,0.99736,3,0.98267,0.9961,1,4,0.93019,0.91971,0.99883
"aminoacyl-tRNA editing activity [GO:0002161]",8,0.4785,0.059294,0.57931,0.5215,0.94081,1,0.89017,0.44236,0.8699,6,0.89811,0.42986,1,2,0.86635,0.32757,0.82609
"aminoacyl-tRNA ligase activity [GO:0004812]",31,0.51169,0.48495,1,0.48831,0.51515,0.84657,0.88949,0.40486,0.8699,13,0.89611,0.36916,1,18,0.88471,0.45085,0.91638
"aminoacyl-tRNA metabolism involved in translational fidelity [GO:0106074]",9,0.48718,0.11329,0.77168,0.51282,0.88681,1,0.88979,0.43606,0.8699,6,0.89811,0.42986,1,3,0.87315,0.35796,0.84888
"protein refolding [GO:0042026]",18,0.47852,0.0076992,0.18093,0.52148,0.9924,1,0.85565,0.010999,0.23925,11,0.84674,0.0025997,0.34213,7,0.86965,0.24288,0.73949
"protein kinase binding [GO:0019901]",19,0.53267,0.92281,1,0.46733,0.077292,0.38039,0.89773,0.62604,0.94915,4,0.9123,0.62934,1,15,0.89385,0.67193,0.98375
"autophagy of mitochondrion [GO:0000422]",9,0.49096,0.15088,0.84929,0.50904,0.84922,1,0.88061,0.27757,0.80675,5,0.87627,0.18368,0.94058,4,0.88603,0.49405,0.9371
"reticulophagy [GO:0061709]",9,0.47498,0.037696,0.45429,0.52502,0.9624,1,0.89365,0.51015,0.89134,6,0.88271,0.22288,1,3,0.91553,0.78082,0.98981
"phagophore assembly site membrane [GO:0034045]",8,0.50328,0.33627,1,0.49672,0.66383,0.9434,0.90969,0.77442,0.98769,3,0.88832,0.34487,1,5,0.9225,0.89221,0.99883
"positive regulation of transcription by RNA polymerase I [GO:0045943]",6,0.5559,0.9578,1,0.4441,0.042296,0.2945,0.88819,0.42396,0.8699,0,NA,NA,NA,6,0.88819,0.52475,0.9449
"iron-sulfur cluster assembly [GO:0016226]",13,0.51429,0.55504,1,0.48571,0.44506,0.79384,0.89278,0.49295,0.87974,4,0.8722,0.17198,0.93381,9,0.90193,0.76362,0.98981
"metalloexopeptidase activity [GO:0008235]",5,0.49695,0.29307,1,0.50305,0.70703,0.95765,0.91991,0.83222,0.98769,3,0.92819,0.76822,1,2,0.9075,0.66973,0.98375
"pyrimidine nucleotide biosynthetic process [GO:0006221]",7,0.57185,0.9952,1,0.42815,0.0048995,0.088769,0.85631,0.073593,0.49841,0,NA,NA,NA,7,0.85631,0.11229,0.58737
"fatty acyl-CoA hydrolase activity [GO:0047617]",5,0.52494,0.67783,1,0.47506,0.32227,0.69609,0.84971,0.072093,0.49841,1,0.74897,0.024098,0.67874,4,0.87489,0.35946,0.84888
"protein-folding chaperone binding [GO:0051087]",18,0.48404,0.024498,0.35981,0.51596,0.9756,1,0.87885,0.17708,0.70692,10,0.86224,0.024598,0.67874,8,0.89962,0.71763,0.98915
"chaperone cofactor-dependent protein refolding [GO:0051085]",13,0.45159,0.00039996,0.07385,0.54841,0.9997,1,0.86245,0.049395,0.4196,11,0.86151,0.016998,0.64747,2,0.8676,0.34267,0.8442
"Golgi vesicle transport [GO:0048193]",7,0.51334,0.51995,1,0.48666,0.48015,0.81913,0.9345,0.965,0.99736,2,0.93207,0.77492,1,5,0.93547,0.9586,0.99883
"TRAPP complex [GO:0030008]",6,0.52859,0.73983,1,0.47141,0.26027,0.61627,0.87455,0.23578,0.77314,2,0.89758,0.44126,1,4,0.86303,0.23638,0.73949
"metalloaminopeptidase activity [GO:0070006]",11,0.53517,0.89021,1,0.46483,0.10989,0.45305,0.86538,0.086891,0.52825,3,0.88214,0.29077,1,8,0.8591,0.11969,0.59353
"protein polyubiquitination [GO:0000209]",5,0.54419,0.87511,1,0.45581,0.12499,0.47973,0.85751,0.11269,0.57405,1,0.8647,0.28767,1,4,0.85571,0.17698,0.71173
"late endosome [GO:0005770]",12,0.53999,0.93971,1,0.46001,0.060394,0.33694,0.87748,0.20208,0.74201,4,0.93619,0.87701,1,8,0.84813,0.054095,0.46249
"catalytic activity, acting on a tRNA [GO:0140101]",9,0.49541,0.20408,0.95917,0.50459,0.79602,1,0.90671,0.74403,0.98769,4,0.88471,0.28897,1,5,0.9243,0.90441,0.99883
"tRNA aminoacylation for protein translation [GO:0006418]",15,0.51002,0.44846,1,0.48998,0.55164,0.86859,0.90852,0.83272,0.98769,6,0.91071,0.63644,1,9,0.90706,0.83462,0.99883
"pantothenate biosynthetic process [GO:0015940]",5,0.53447,0.78832,1,0.46553,0.21178,0.56161,0.90731,0.69043,0.97221,1,0.94061,0.70723,1,4,0.89899,0.64884,0.97743
"polyubiquitin modification-dependent protein binding [GO:0031593]",6,0.51153,0.48575,1,0.48847,0.51435,0.84657,0.93648,0.9578,0.99736,2,0.93931,0.81852,1,4,0.93506,0.94131,0.99883
"mitochondrial fission [GO:0000266]",7,0.54503,0.92351,1,0.45497,0.076592,0.37893,0.9052,0.69043,0.97221,1,0.98338,0.90721,1,6,0.89217,0.58354,0.96012
"peroxisome fission [GO:0016559]",7,0.5342,0.82472,1,0.4658,0.17538,0.54299,0.87638,0.24568,0.79061,1,0.80672,0.081292,0.74001,6,0.88798,0.52175,0.9449
"mitochondrial outer membrane [GO:0005741]",28,0.52723,0.90701,1,0.47277,0.093091,0.42273,0.89409,0.54315,0.91008,11,0.93451,0.9676,1,17,0.86793,0.12739,0.59981
"proton transmembrane transporter activity [GO:0015078]",6,0.53453,0.80952,1,0.46547,0.19058,0.55983,0.91647,0.82102,0.98769,2,0.97829,0.9736,1,4,0.88555,0.48835,0.93385
"proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]",9,0.5185,0.62104,1,0.4815,0.37906,0.73545,0.92131,0.91491,0.99351,4,0.95308,0.963,1,5,0.89588,0.61784,0.96715
"intracellular membraneless organelle [GO:0043232]",6,0.4607,0.021398,0.32974,0.5393,0.9787,1,0.87629,0.25597,0.79662,5,0.87861,0.20338,0.97781,1,0.8647,0.35826,0.84888
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]",10,0.52789,0.78622,1,0.47211,0.21388,0.56161,0.89183,0.47445,0.87974,3,0.91268,0.62094,1,7,0.88289,0.43206,0.89566
"regulation of translation [GO:0006417]",15,0.51417,0.55204,1,0.48583,0.44806,0.7961,0.86119,0.033297,0.35567,7,0.88163,0.19698,0.97781,8,0.8433,0.036396,0.38754
"sulfate assimilation [GO:0000103]",7,0.46103,0.013799,0.27022,0.53897,0.9863,1,0.85111,0.048895,0.4196,5,0.84122,0.019198,0.64747,2,0.87582,0.42366,0.89206
"carboxy-lyase activity [GO:0016831]",12,0.5576,0.995,1,0.4424,0.0050995,0.088769,0.87068,0.12009,0.57889,2,0.95768,0.90041,1,10,0.85329,0.062194,0.50238
"mRNA 3'-UTR AU-rich region binding [GO:0035925]",6,0.4997,0.31637,1,0.5003,0.68373,0.94726,0.89046,0.46025,0.87935,2,0.83479,0.055394,0.74001,4,0.91829,0.83962,0.99883
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]",10,0.5675,0.9976,1,0.4325,0.0024998,0.063507,0.85315,0.032597,0.35219,1,0.94072,0.72403,1,9,0.84342,0.032297,0.38306
"rRNA catabolic process [GO:0016075]",7,0.58157,0.9981,1,0.41843,0.0019998,0.055289,0.83686,0.014299,0.24608,0,NA,NA,NA,7,0.83686,0.027597,0.37851
"U4 snRNA 3'-end processing [GO:0034475]",9,0.57528,0.9991,1,0.42472,0.0009999,0.03615,0.84945,0.027797,0.33075,0,NA,NA,NA,9,0.84945,0.054195,0.46249
"nuclear mRNA surveillance [GO:0071028]",9,0.57033,0.9981,1,0.42967,0.0019998,0.055289,0.85684,0.051895,0.42418,1,0.98878,0.9547,1,8,0.84034,0.030297,0.37851
"nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]",10,0.56251,0.9951,1,0.43749,0.0049995,0.088769,0.86089,0.064994,0.49198,2,0.96475,0.93391,1,8,0.83492,0.019598,0.34648
"TRAMP-dependent tRNA surveillance pathway [GO:0071038]",10,0.5675,0.9976,1,0.4325,0.0024998,0.063507,0.85315,0.032597,0.35219,1,0.94072,0.72403,1,9,0.84342,0.032297,0.38306
"nuclear exosome (RNase complex) [GO:0000176]",10,0.55119,0.9776,1,0.44881,0.022498,0.21771,0.8592,0.055594,0.44354,2,0.90396,0.51475,1,8,0.848,0.053495,0.46249
"cytoplasmic exosome (RNase complex) [GO:0000177]",8,0.55459,0.9756,1,0.44541,0.024498,0.22576,0.87601,0.23278,0.77314,1,0.94072,0.72403,1,7,0.86676,0.20768,0.73949
"exosome (RNase complex) [GO:0000178]",8,0.56521,0.9944,1,0.43479,0.0056994,0.097289,0.85475,0.054695,0.44321,1,0.94072,0.72403,1,7,0.84247,0.042596,0.41575
"oxidoreductase activity, acting on NAD(P)H [GO:0016651]",7,0.53218,0.80142,1,0.46782,0.19868,0.56161,0.89223,0.48435,0.87974,2,0.92404,0.68273,1,5,0.87951,0.39966,0.87748
"microtubule-based process [GO:0007017]",7,0.51829,0.59914,1,0.48171,0.40096,0.75532,0.9368,0.9715,0.99736,2,0.95342,0.87791,1,5,0.93015,0.93621,0.99883
"tubulin complex assembly [GO:0007021]",5,0.47603,0.10179,0.7534,0.52397,0.89831,1,0.92316,0.86131,0.98769,3,0.89601,0.43246,1,2,0.96387,0.9544,0.99883
"antiporter activity [GO:0015297]",9,0.54624,0.9509,1,0.45376,0.049195,0.30625,0.89787,0.58924,0.93832,1,0.9566,0.76772,1,8,0.89052,0.56484,0.95084
"intracellular calcium ion homeostasis [GO:0006874]",8,0.53642,0.86511,1,0.46358,0.13499,0.48662,0.88177,0.30987,0.84266,2,0.90923,0.55884,1,6,0.87262,0.29457,0.79935
"calcium ion transmembrane transport [GO:0070588]",5,0.50631,0.41526,1,0.49369,0.58484,0.89829,0.90205,0.62244,0.94797,3,0.92889,0.77382,1,2,0.86179,0.25497,0.75605
"potassium ion transmembrane transport [GO:0071805]",5,0.54071,0.84732,1,0.45929,0.15278,0.50848,0.90122,0.61024,0.9453,1,0.9566,0.76772,1,4,0.88738,0.51115,0.9449
"superoxide dismutase activity [GO:0004784]",6,0.55447,0.9529,1,0.44553,0.047195,0.30579,0.8734,0.22298,0.76143,1,0.94702,0.74233,1,5,0.85868,0.16688,0.69498
"manganese ion binding [GO:0030145]",7,0.53254,0.80572,1,0.46746,0.19438,0.56161,0.86652,0.14369,0.62242,2,0.88031,0.32527,1,5,0.861,0.18978,0.71679
"superoxide metabolic process [GO:0006801]",7,0.55261,0.9596,1,0.44739,0.040496,0.29187,0.87964,0.28817,0.81619,1,0.94702,0.74233,1,6,0.86841,0.24208,0.73949
"removal of superoxide radicals [GO:0019430]",9,0.54921,0.9647,1,0.45079,0.035396,0.26273,0.8898,0.43666,0.8699,1,0.94702,0.74233,1,8,0.88265,0.42876,0.89277
"maturation of SSU-rRNA [GO:0030490]",13,0.49453,0.15468,0.85031,0.50547,0.84542,1,0.90547,0.76232,0.98769,6,0.88574,0.25797,1,7,0.92238,0.93321,0.99883
"ATP-dependent activity, acting on RNA [GO:0008186]",7,0.54114,0.89201,1,0.45886,0.10809,0.44999,0.91743,0.84892,0.98769,1,0.99902,1,1,6,0.90383,0.74703,0.98981
"generation of catalytic spliceosome for second transesterification step [GO:0000350]",5,0.54979,0.91431,1,0.45021,0.085791,0.40121,0.87074,0.21908,0.75981,1,0.92582,0.61744,1,4,0.85697,0.18768,0.71679
"ribonucleoprotein complex biogenesis [GO:0022613]",7,0.54751,0.93841,1,0.45249,0.061694,0.33716,0.9047,0.68353,0.97221,1,0.99902,1,1,6,0.88898,0.53545,0.9449
"phosphatidylethanolamine biosynthetic process [GO:0006646]",6,0.50441,0.38136,1,0.49559,0.61874,0.91211,0.88036,0.30977,0.84266,3,0.88917,0.35466,1,3,0.87154,0.34027,0.84346
"endoplasmic reticulum lumen [GO:0005788]",6,0.4633,0.028797,0.39808,0.5367,0.9713,1,0.86217,0.12219,0.58303,5,0.87326,0.15738,0.93381,1,0.80672,0.12419,0.59353
"vesicle budding from membrane [GO:0006900]",5,0.45018,0.010599,0.23721,0.54982,0.9895,1,0.90035,0.59904,0.94163,5,0.90035,0.47145,1,0,NA,NA,NA
"late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]",9,0.46745,0.016798,0.30962,0.53255,0.9833,1,0.91184,0.81652,0.98769,7,0.90147,0.48565,1,2,0.94813,0.91221,0.99883
"multivesicular body [GO:0005771]",10,0.45631,0.0024998,0.087277,0.54369,0.9976,1,0.89778,0.59754,0.94085,9,0.89467,0.35826,1,1,0.92582,0.69713,0.98822
"amino acid transmembrane transporter activity [GO:0015171]",11,0.49229,0.14259,0.83554,0.50771,0.85751,1,0.86796,0.10699,0.56184,6,0.86482,0.077192,0.74001,5,0.87172,0.29877,0.79985
"amino acid transmembrane transport [GO:0003333]",16,0.49763,0.17898,0.91988,0.50237,0.82112,1,0.87383,0.12399,0.58567,8,0.86909,0.074193,0.74001,8,0.87858,0.35866,0.84888
"phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]",6,0.48836,0.17198,0.90822,0.51164,0.82812,1,0.88762,0.41486,0.8699,4,0.89825,0.44696,1,2,0.86635,0.32757,0.82609
"clathrin binding [GO:0030276]",7,0.4876,0.15338,0.85031,0.5124,0.84672,1,0.91008,0.76122,0.98769,4,0.89962,0.46595,1,3,0.92403,0.83642,0.99883
"acetyl-CoA biosynthetic process from pyruvate [GO:0006086]",5,0.55271,0.93121,1,0.44729,0.068893,0.36179,0.89297,0.49555,0.88056,1,0.99596,0.9876,1,4,0.86723,0.27277,0.77686
"pyruvate dehydrogenase complex [GO:0045254]",5,0.55262,0.93081,1,0.44738,0.069293,0.36186,0.89313,0.49815,0.88107,1,0.99596,0.9876,1,4,0.86743,0.27417,0.77755
"lipid droplet [GO:0005811]",12,0.54211,0.9519,1,0.45789,0.048195,0.30625,0.86143,0.049595,0.4196,4,0.91846,0.70753,1,8,0.83291,0.016698,0.31931
"ribosomal large subunit binding [GO:0043023]",8,0.52852,0.76912,1,0.47148,0.23098,0.5761,0.8579,0.071593,0.49841,3,0.88657,0.33017,1,5,0.84069,0.066193,0.5212
"tRNA wobble uridine modification [GO:0002098]",11,0.52904,0.81552,1,0.47096,0.18458,0.55257,0.92512,0.9561,0.99736,3,0.96918,0.98,1,8,0.90859,0.83192,0.99883
"double-strand break repair [GO:0006302]",8,0.52253,0.67553,1,0.47747,0.32457,0.69669,0.8993,0.60324,0.9453,3,0.92581,0.74763,1,5,0.8834,0.45625,0.91781
"sno(s)RNA-containing ribonucleoprotein complex [GO:0005732]",5,0.47491,0.094691,0.7397,0.52509,0.90541,1,0.94474,0.9745,0.99736,4,0.9341,0.86151,1,1,0.98731,0.9545,0.99883
"NuA4 histone acetyltransferase complex [GO:0035267]",14,0.49279,0.12559,0.8011,0.50721,0.87451,1,0.90972,0.84052,0.98769,7,0.89531,0.38476,1,7,0.92413,0.94331,0.99883
"tRNA methylation [GO:0030488]",16,0.52913,0.86341,1,0.47087,0.13669,0.48662,0.90871,0.84172,0.98769,5,0.94717,0.96,1,11,0.89123,0.60024,0.96571
"mRNA cis splicing, via spliceosome [GO:0045292]",16,0.51024,0.45315,1,0.48976,0.54695,0.86408,0.90133,0.69943,0.97221,6,0.89575,0.39796,1,10,0.90467,0.81142,0.99777
"endopeptidase activity [GO:0004175]",7,0.53671,0.85081,1,0.46329,0.14929,0.50848,0.9069,0.71613,0.97986,2,0.96555,0.93631,1,5,0.88344,0.45645,0.91781
"lipid catabolic process [GO:0016042]",15,0.54716,0.9863,1,0.45284,0.013799,0.16419,0.89879,0.63844,0.96021,4,0.9871,1,1,11,0.86668,0.15988,0.68706
"sphingosine biosynthetic process [GO:0046512]",5,0.52672,0.69933,1,0.47328,0.30077,0.66791,0.92741,0.89331,0.99279,1,0.95212,0.75482,1,4,0.92123,0.86331,0.99883
"RNA methyltransferase activity [GO:0008173]",5,0.52072,0.61894,1,0.47928,0.38116,0.73571,0.95266,0.9895,0.99736,1,0.98526,0.91461,1,4,0.94451,0.97,0.99883
"maturation of LSU-rRNA [GO:0000470]",9,0.50388,0.33497,1,0.49612,0.66513,0.9434,0.92066,0.90991,0.99351,5,0.93558,0.89911,1,4,0.90201,0.68503,0.98822
"RNA methylation [GO:0001510]",5,0.54067,0.84702,1,0.45933,0.15308,0.50848,0.91866,0.82012,0.98769,0,NA,NA,NA,5,0.91866,0.86581,0.99883
"protein stabilization [GO:0050821]",7,0.51857,0.60314,1,0.48143,0.39696,0.75079,0.88191,0.32007,0.84696,1,0.71671,0.018798,0.64747,6,0.90944,0.81332,0.99879
"endosomal vesicle fusion [GO:0034058]",5,0.49609,0.28267,1,0.50391,0.71743,0.96616,0.89396,0.50815,0.8895,3,0.90513,0.53505,1,2,0.87722,0.43706,0.90005
"exocytosis [GO:0006887]",20,0.53577,0.9567,1,0.46423,0.043396,0.29775,0.8631,0.024598,0.32113,7,0.90662,0.57694,1,13,0.83966,0.009699,0.21135
"vesicle docking [GO:0048278]",7,0.47689,0.068993,0.60611,0.52311,0.93111,1,0.88206,0.32277,0.84696,6,0.90424,0.53365,1,1,0.74897,0.039696,0.40874
"membrane coat [GO:0030117]",12,0.54874,0.9789,1,0.45126,0.021198,0.21398,0.86951,0.10899,0.56917,3,0.93398,0.82072,1,9,0.84803,0.046595,0.43228
"peptide catabolic process [GO:0043171]",6,0.50732,0.42536,1,0.49268,0.57474,0.88659,0.8675,0.16548,0.67928,3,0.88214,0.29077,1,3,0.85285,0.18598,0.71679
"transcription coactivator activity [GO:0003713]",11,0.50796,0.40966,1,0.49204,0.59044,0.90121,0.90341,0.70773,0.97403,4,0.88907,0.33907,1,7,0.91161,0.84522,0.99883
"rescue of stalled ribosome [GO:0072344]",8,0.53137,0.81012,1,0.46863,0.18998,0.55982,0.84129,0.016598,0.25468,2,0.80808,0.026997,0.69897,6,0.85236,0.10449,0.58627
"U1 snRNA binding [GO:0030619]",6,0.56559,0.9832,1,0.43441,0.016898,0.1891,0.85675,0.088691,0.52825,1,0.96382,0.79272,1,5,0.83534,0.049295,0.43575
"U2-type prespliceosome [GO:0071004]",12,0.50992,0.44576,1,0.49008,0.55434,0.86992,0.9244,0.9621,0.99736,4,0.91635,0.68213,1,8,0.92843,0.9699,0.99883
"precatalytic spliceosome [GO:0071011]",11,0.49113,0.12869,0.8011,0.50887,0.87141,1,0.93299,0.9851,0.99736,8,0.94174,0.9727,1,3,0.90967,0.73003,0.98981
"ribonucleoprotein complex binding [GO:0043021]",5,0.48385,0.16028,0.86095,0.51615,0.83982,1,0.83728,0.035296,0.35852,3,0.83749,0.043996,0.74001,2,0.83696,0.13469,0.61012
"cytoplasmic translation [GO:0002181]",24,0.48235,0.0064994,0.16512,0.51765,0.9936,1,0.8875,0.34347,0.8699,13,0.86358,0.015798,0.64747,11,0.91578,0.94001,0.99883
"alpha-1,6-mannosyltransferase activity [GO:0000009]",6,0.5002,0.32377,1,0.4998,0.67633,0.94465,0.9126,0.77782,0.98769,3,0.91301,0.62444,1,3,0.91219,0.75242,0.98981
