"UniProt_Entry","log2FC_CARn_vs_PARn","adj_p_value_CARn_vs_PARn"
"A0A1D8NN57",0.0607685368601152,0.876989619196969
"Q6C1X4",-0.222602694819786,0.787919405133644
"Q6C1X2",0.11882520940358,0.925820656058346
"Q6C1W7",-0.0144577101187869,0.988551337503638
"A0A1H6PLE4",-0.0614720738559757,0.876989619196969
"Q6C1V9",-0.0168088804524703,0.988551337503638
"B5RSL3",-0.0646547391298783,0.848641815258101
"Q6C1U9",0.35242917579456,0.867199910654737
"Q6C1U6",-0.232674550117762,0.806719222939005
"Q6C1U4",0.325421048080842,0.892936857470446
"Q6C9W5",-0.217115928185638,0.920569669029109
"Q6C9W6",-0.0581202010816327,0.988274662120584
"Q6C9W9",-0.0714557313920377,0.925820656058346
"Q6C9X1",0.0464053052298255,0.983885437043438
"Q6C9X2",-0.130266556442231,0.820888902311329
"Q6C9X3",0.3010394885517,0.864702168666884
"Q6C9X7",0.0503458800875758,0.867199910654737
"Q6C9X9",0.0148653610290287,0.988994871308283
"Q6C9Y1",0.152282891982253,0.806719222939005
"Q6C9Y8",0.157083332746432,0.864702168666884
"Q6C9Z1",0.352489318652624,0.815862060818887
"Q6C9Z8",-1.09384091983966,0.716706292816822
"Q6C9Z9",0.0277326169055958,0.974568617461057
"Q6CA00",0.340905992280102,0.864702168666884
"Q6CA01",0.147678686124458,0.925820656058346
"Q6CA05",-0.217278926473423,0.867199910654737
"Q6CCX2",0.0711149988325463,0.925820656058346
"Q6CCX3",0.114693520221049,0.942558475156319
"Q6CCX5",-0.321703473181765,0.864702168666884
"Q6CCX7",-0.000730671500133048,0.996987365531047
"Q6CCY1",0.467371577953662,0.909864608911595
"Q6CCY3",0.321048248795042,0.909864608911595
"Q6CCY4",0.109820105114326,0.940715235891271
"Q6CCY7",0.0659045719434488,0.940609191467813
"A0A1H6PU98",0.248552865455839,0.920907595398411
"Q6CCY8",-0.234852323772233,0.958556025089422
"Q6CCZ2",-0.322199978496146,0.864702168666884
"Q6CCZ9",0.0606323999729193,0.922975244618907
"Q6CD00",-0.270679237273965,0.895190840236479
"Q6CD02",-0.0818210799263256,0.876989619196969
"Q6CD03",-0.207900836406995,0.930113494601901
"Q6CD05",-0.61446627354824,0.869751608468227
"Q6CD06",-1.05991724285154,0.876989619196969
"Q6CD08",-0.0957581654426648,0.892103476443163
"Q6CD09",0.546191045587137,0.940609191467813
"Q6CD10",0.000988651619411688,0.997139276553041
"Q6CHN2",0.0134488051054566,0.985933282974025
"Q6CHM9",-0.556721477779184,0.820888902311329
"Q6CHM7",0.116302956509101,0.888792424526761
"Q6CHM2",-0.118027908872271,0.867199910654737
"Q6CHL6",0.0879347579593379,0.888792424526761
"Q6CHL1",-0.0443034851717284,0.940609191467813
"Q6CHK7",-0.0762337653792591,0.968213019859876
"Q6CHK1",-0.165081855129546,0.864702168666884
"Q6CHJ9",-0.21848438361572,0.867199910654737
"Q6CAP8",0.266292661498803,0.867199910654737
"Q6CAP2",0.292120045157815,0.716706292816822
"Q6CAP0",0.0112585014250511,0.940609191467813
"Q6CAN9",-0.650500331239054,0.876989619196969
"Q6CAN8",0.0537658408511094,0.970977050005544
"Q6CAN7",0.359747590221578,0.886753060794183
"Q6CAN6",-0.233826456290265,0.940609191467813
"Q6CAN5",-0.609873780430072,0.806719222939005
"Q6CAN4",-0.0668657442259588,0.864702168666884
"Q6CAN2",-0.191349066983497,0.886753060794183
"Q6CAM5",0.0258577947557525,0.98730682722525
"Q6CAM2",0.321517670624195,0.829617275332214
"Q6CAL7",-0.17683161661663,0.861710840961129
"Q6CAL4",0.0416660073846769,0.98337979485115
"Q6CAL3",0.0131275455422984,0.991217051773995
"Q6CAL0",-0.194178785399007,0.864702168666884
"Q6CAK9",-0.0803048792899843,0.940609191467813
"Q6CAK8",0.370918396249673,0.868002834263117
"Q6CAK6",-0.175914217648532,0.806719222939005
"Q6CGM2",0.504733981062104,0.862852601052252
"Q6CGM1",-0.0935955097526726,0.864702168666884
"Q6C1Z2",0.131774921948508,0.954834421831372
"Q6CC27",0.0447073903719099,0.968213019859876
"Q6C8C6",-0.0690132538547187,0.868002834263117
"Q6C8C8",0.127045342411559,0.879962115579686
"Q6C8D2",-0.0685772501651966,0.811136451949114
"A0A371C7K1",-0.000901789978775724,0.996617934157802
"Q6C8D7",-0.501159338404351,0.864702168666884
"A0A371C7C8",-0.0754381290499879,0.940609191467813
"Q6C8E1",-0.10616309462291,0.640297280721267
"Q6C8E4",-0.0386463258811607,0.94814445090797
"Q6C8F1",0.0039601164545535,0.996987365531047
"Q6C8F2",0.0793593867742479,0.983257704601691
"Q6C8F8",0.188445866126234,0.940609191467813
"Q6C8G3",0.0300123942295212,0.980963330021423
"Q6C8G4",-0.304078801485124,0.848641815258101
"A0A371C7C5",0.267829216295175,0.940609191467813
"Q6C868",0.0136538275245528,0.964216562732913
"A0A1D8NFP5",-0.376446163500044,0.79938780307125
"A0A1D8NFM8",-0.925245726537753,0.864702168666884
"Q6C881",0.111972769089439,0.970977050005544
"Q6C883",0.124532097462011,0.940715235891271
"A0A1D8NFM0",-0.0889891927764594,0.876989619196969
"Q6C4U1",0.102667211925637,0.876989619196969
"B5FVF3",0.442201024270587,0.815862060818887
"Q6C4T8",-9.66628857540656e-05,0.99956583292906
"B5FVF4",0.262580575533401,0.940715235891271
"Q6C4T6",0.0591819751738595,0.925820656058346
"Q6C4T3",0.185916461837908,0.862852601052252
"Q6C4T2",-0.124863894748003,0.867199910654737
"Q6C4T0",0.0101105433178267,0.991217051773995
"Q6C4S9",-0.0111718871621557,0.985263023783033
"Q6C4S8",0.0486611195273419,0.975615903082595
"Q6C4S7",-0.0944632745697454,0.868002834263117
"Q6C4S5",0.356486645568865,0.806719222939005
"Q6C4Q8",0.0415074703635527,0.966231100011219
"Q6CBV3",0.0865459325064589,0.864702168666884
"Q6CBT9",-0.0486572652967353,0.977058808919675
"Q6C0F4",-0.0171253892410486,0.991649173156167
"Q6C0F0",0.118425558463099,0.937204262486493
"Q6C0E5",0.0706136711150911,0.940609191467813
"Q6C0E2",0.0246637355507416,0.983257704601691
"Q6C0E1",-0.627643339314542,0.886753060794183
"Q6C0D9",0.332036436042813,0.876989619196969
"Q6C0D3",0.0853729826649376,0.970977050005544
"Q6C0D2",-0.00789932208478925,0.994026313296164
"Q6C0C8",0.0419820208273975,0.925820656058346
"Q6C0B7",-0.0269601072310022,0.988551337503638
"Q6C0B4",-0.20058948819086,0.79938780307125
"Q6C1A1",-0.115359386787707,0.868002834263117
"Q6C1A5",-0.114779280712019,0.934616930300919
"A0A1D8NNY4",-0.0521111747133571,0.925820656058346
"Q6C1A9",0.165760593575632,0.748965544227683
"Q6C1B4",-0.511003047755755,0.790225289497294
"Q6C1B6",0.0621992382134726,0.968213019859876
"Q6C1B7",-0.12384360033065,0.876989619196969
"Q6C1B8",-0.00808573428657167,0.99217344797224
"A0A1D8NNY0",0.118470939028909,0.91879448146351
"Q6C1C0",0.477507182587292,0.806719222939005
"Q6C1C8",0.261960425370525,0.868002834263117
"Q6C1C9",0.114326436881733,0.868002834263117
"Q6C1D0",-0.00422954498099914,0.992622885990501
"Q6C1D2",0.0348005374402108,0.937204262486493
"Q6C1D4",-0.0114142575024142,0.940609191467813
"Q6C1E2",0.182595603062015,0.925517353832195
"Q6C1E6",0.445629766393037,0.867199910654737
"Q6CHV4",0.255391974063436,0.867199910654737
"Q6CHV5",-0.126492569884515,0.968213019859876
"Q6CDQ5",-0.170701504373154,0.864702168666884
"B5FVB9",0.365964859062337,0.864702168666884
"Q6CDQ4",0.116929437011548,0.925820656058346
"Q6CDQ3",-0.0792743194138609,0.940715235891271
"Q6CDP9",-0.552532857074081,0.864702168666884
"Q6CDP4",-0.133846311399814,0.956675858347815
"Q6CDP3",0.380942824603262,0.869344443099715
"Q6CDP2",-0.288970606354428,0.810447353069755
"Q6CDP1",0.129098033862499,0.909864608911595
"Q6CDN9",0.0205991572900673,0.952747910261138
"Q6CDN6",-0.168287363644581,0.900686479350641
"Q6CDN4",0.66629644137875,0.815862060818887
"Q6CDN3",-0.0610647312815674,0.871072125902231
"Q6CDM8",-0.0225173915776171,0.985933282974025
"W0TYP5",-0.212829057104411,0.716706292816822
"Q6CG23",-0.259641681914081,0.894338486890498
"Q6CG19",-0.0348576972281352,0.968213019859876
"Q6CG16",-0.254118839082366,0.867199910654737
"Q6CG15",0.0470629812513195,0.98730682722525
"Q6CG14",-0.341069869556408,0.864702168666884
"Q6CG03",0.680803784348759,0.864702168666884
"A0A1D8ND20",0.125115497635251,0.931044550113052
"Q6CAF8",-0.137072959080368,0.871072125902231
"Q6CAF9",0.347081836109818,0.915486346715158
"Q6CAG5",-0.204982662851413,0.930149880317733
"Q6CAG7",0.289254295563725,0.926974652263819
"Q6CAH0",0.17027981999477,0.871072125902231
"Q6CAH6",-0.646196158061874,0.820888902311329
"Q6CAH7",-0.281033803245221,0.806719222939005
"Q6CAH9",0.112758327762526,0.867199910654737
"Q6CBF7",0.681217513468443,0.867199910654737
"Q6CBG3",0.0764403444037111,0.904136945365672
"Q6CBG4",0.20449383620637,0.880270480660981
"Q6CBG8",-0.0871618940606091,0.806719222939005
"Q6CBH0",0.0297555300408264,0.970977050005544
"Q6CBH1",-0.216953003771629,0.815862060818887
"Q6CBH7",0.0959478454463118,0.886753060794183
"Q6CBI1",-0.393216036019937,0.820888902311329
"Q6CBI2",-0.16746622989346,0.864702168666884
"Q6CBI3",-0.746171506865625,0.806719222939005
"Q6CBI4",0.189060282430523,0.940609191467813
"Q6CBI6",-0.305433932893695,0.854497255746662
"Q6CBI7",-0.369848422668088,0.924939040142288
"Q6C9V6",-0.0557640853053604,0.867199910654737
"Q6C9V3",0.0960622974183546,0.949958285332622
"Q6C9V1",0.431140267474103,0.787919405133644
"Q6C9U9",-0.0980250951352624,0.892700438109636
"Q6C9U5",-0.178248401361151,0.640297280721267
"Q6C9U3",-0.128094027389147,0.925820656058346
"Q6C9U0",-0.147568321821622,0.867199910654737
"Q6C9T8",0.18087609213858,0.806719222939005
"Q6C9T7",0.010977146897532,0.992622885990501
"Q6C9T6",-0.424076885661658,0.806719222939005
"Q6C9T5",0.204945933892258,0.864702168666884
"Q6C9T4",0.182811102722013,0.876989619196969
"Q6C9T1",-0.194147582004869,0.79938780307125
"B5FVE3",0.35643175082679,0.864702168666884
"Q6C9S7",-0.11103324487797,0.868002834263117
"Q6C9S5",0.305900790686999,0.877325330342357
"Q6C9S3",-0.155988160514955,0.886753060794183
"A0A1D8N4R9",-0.445086572161314,0.867199910654737
"Q6CH05",0.579429163612641,0.848641815258101
"Q6CH04",0.134264045857506,0.937134894556754
"Q6CGZ9",-0.0483682285999937,0.954153649585781
"Q6CGZ8",-0.095323637971404,0.864702168666884
"A0A1D8N4U6",-0.0491441928885377,0.940715235891271
"Q6C456",-0.099450235026526,0.876989619196969
"Q6C464",0.127188447578547,0.940715235891271
"Q6C465",-0.242714847602537,0.862852601052252
"Q6C467",-0.154191956132898,0.940609191467813
"Q6C468",-0.279102265574406,0.806719222939005
"Q6C470",-0.110100687003979,0.864702168666884
"Q6C472",-0.131846443709206,0.887521232302452
"Q6C474",-0.154728050530241,0.968213019859876
"Q6C475",0.360898808441095,0.864702168666884
"Q6C477",-0.148077669620905,0.864702168666884
"Q6C483",0.0324639501841542,0.988551337503638
"B5FVF8",0.166575829915489,0.876989619196969
"Q6C484",-0.119496307581469,0.829617275332214
"Q6C487",0.354871823180984,0.748965544227683
"Q6CCJ7",-0.394669148181398,0.806719222939005
"Q6CCJ8",-0.133408568272732,0.948715193462404
"Q6CCK0",0.363740479334759,0.867199910654737
"Q6CCK1",0.434490075624351,0.864702168666884
"Q6C949",-0.177708942968218,0.868002834263117
"Q6C945",-0.127864686492566,0.876989619196969
"Q6C942",0.0225749295544743,0.97644579812912
"Q6C940",-0.237543866021482,0.864702168666884
"Q6C939",0.19598875757094,0.953570087610759
"Q6C936",-0.00814613017498786,0.989879071520813
"Q6C932",-0.0929331766110156,0.940715235891271
"Q6C927",-0.185835912333525,0.867199910654737
"Q6C924",-0.0660418763098482,0.864702168666884
"A0A1D8NEM8",-0.116925612132591,0.867199910654737
"Q6C921",-0.135335429670789,0.864702168666884
"Q6C920",-0.121135326325043,0.941459518743006
"Q6C919",0.197893783525663,0.883491440511527
"Q6CC12",-0.318878092725696,0.868002834263117
"A0A1H6Q4Z5",0.0328488229324046,0.968213019859876
"Q6CC02",0.137412736780248,0.940609191467813
"Q6C4P8",0.131458440101865,0.925820656058346
"Q6C4P7",0.0522802385691432,0.985263023783033
"Q6C4P5",-0.229677587321828,0.938019255226819
"Q6C4P4",0.0366646160583775,0.963475842842056
"Q6C4P3",-0.212469121243113,0.896479279512799
"Q6C4P2",-0.78788169945747,0.815862060818887
"A0A1D8NJY3",-0.164110534585649,0.806719222939005
"A0A1D8NJW4",-0.423715820123444,0.864702168666884
"Q6C4N9",-0.108853664177324,0.867910920864383
"Q6C4N8",1.00508689456002,0.894338486890498
"Q6C4N4",0.136810727122203,0.868002834263117
"Q6C4N2",0.0488504331148433,0.878046577549926
"Q6C4M6",0.0859712754883132,0.970977050005544
"Q6CGR9",0.0591484980517541,0.940609191467813
"Q6CGT5",-1.61861528678509,0.806719222939005
"Q6CGU2",0.597682836374006,0.867199910654737
"Q6CGU5",-0.0438318494631788,0.968213019859876
"Q6C4Z8",-0.129405866830305,0.820888902311329
"Q6C4Z7",0.0660686852231599,0.864702168666884
"Q6C4Z5",-1.14865430411605,0.867199910654737
"Q6C4Z2",0.0321215547946599,0.95320178344083
"Q6C4Y7",-0.160608355070232,0.84257890689499
"Q6C4Y3",-0.211811769888262,0.934863460939855
"Q6C4Y2",-0.174950946331984,0.867199910654737
"Q6C4Y0",0.259176853206454,0.940609191467813
"A0A1D8NJK5",-0.195582045073561,0.933561640423408
"Q6C4X6",0.110100598732175,0.909864608911595
"Q6C4X4",0.12195249036541,0.84257890689499
"Q6C4W7",0.00808896872982044,0.993125350581189
"Q6CBW7",-0.348851727319736,0.848641815258101
"Q6CBX5",0.0316114123532167,0.869751608468227
"Q6CBY1",-0.0235761857094278,0.954834421831372
"Q6CBY2",0.0260602563778609,0.949958285332622
"Q6C6P5",0.410678175167711,0.894338486890498
"Q6C6P3",-0.130373007740149,0.867199910654737
"Q6C6P1",-0.46668695613964,0.815862060818887
"Q6C6N9",0.186285304896352,0.864702168666884
"Q6C6N8",-0.260665795431581,0.806719222939005
"A0A1D8NHK3",-0.0273373215855445,0.95320178344083
"Q6C6M8",-0.538777266617041,0.806719222939005
"Q6C3F7",0.114845604681196,0.974568617461057
"Q6C3F6",0.262414969092099,0.925517353832195
"Q6C3F3",0.0172557297460384,0.968213019859876
"Q6C3F1",-0.240054450543273,0.864702168666884
"A0A371C543",-0.758193312913083,0.897132097607994
"A0A1D8NLC7",-0.149409182591817,0.867199910654737
"A0A1D8NLD8",-0.22919925649114,0.940609191467813
"Q6C1G7",-0.117544079397845,0.864702168666884
"Q6C1G5",-0.0581877952805224,0.96271569251693
"Q6C1G4",-0.268649862122968,0.864702168666884
"Q6C1F6",0.140555267087584,0.864702168666884
"Q6C1F0",0.107263650150776,0.940609191467813
"Q6C3C8",-0.241805289976204,0.925820656058346
"Q6C3C7",-0.199728160511907,0.940715235891271
"Q6C3C3",-0.393877387872953,0.84257890689499
"Q6C3B5",0.0623361587939581,0.968213019859876
"Q6C3B3",-0.087832650925718,0.876989619196969
"Q6C3B2",-0.367593312899053,0.806719222939005
"Q6C3A8",0.18785333911129,0.864702168666884
"Q6C0X9",0.0115859558304363,0.99217344797224
"Q6C0Y2",-0.212355223523287,0.820888902311329
"Q6C0Y3",-0.091702758083977,0.867199910654737
"Q6C0Y4",0.260931341031766,0.886840054286842
"Q6C0Y5",-0.135444377358257,0.900686479350641
"Q6C0Y7",-0.215564594275525,0.864702168666884
"Q6C0Y9",-0.1280443568702,0.866530257026328
"Q6C0Z1",0.331708866066531,0.874196040709626
"Q6C0Z2",-0.180261162392158,0.867199910654737
"Q6C0Z7",-0.120758866674514,0.925820656058346
"Q6C0Z8",0.0734480770817272,0.983257704601691
"Q6C0Z9",-0.150658630982002,0.867199910654737
"Q6C102",0.18577691307175,0.876989619196969
"Q6C103",-0.194005146801264,0.864702168666884
"Q6C106",-0.157914750359969,0.887521232302452
"Q6C109",-0.0712792531329574,0.864702168666884
"Q6C5G2",0.259563853617801,0.867199910654737
"Q6C5F7",-0.284722243419194,0.864702168666884
"Q6C5F6",0.0828330692324549,0.925820656058346
"Q6C5E0",-0.055587219567255,0.886753060794183
"Q6C5D5",-0.176583600925331,0.829617275332214
"Q6CDI9",-0.0769947360151402,0.970429809815012
"Q6CDI8",-0.0166696242355323,0.991649173156167
"Q6CDI6",-0.93681230747766,0.748965544227683
"Q6CDI5",0.118891209597581,0.892961588077127
"Q6CDI2",-0.373832884267403,0.810447353069755
"Q6CDH7",-0.356904339673505,0.868002834263117
"Q6CDH5",0.0168858700995551,0.991649173156167
"B5FVC0",-0.584471226163918,0.868002834263117
"Q6C6B4",0.0614083211482241,0.940609191467813
"Q6C6B6",-0.45689763623178,0.888430156927325
"Q6C6B9",-0.0144033995538416,0.983257704601691
"Q6C6C3",0.302536588479435,0.876989619196969
"Q6C6D2",0.114741934643547,0.937204262486493
"A0A371C521",-0.213761671157056,0.864702168666884
"Q6C6D7",0.635461185249893,0.864702168666884
"Q6C6D8",0.295341095722648,0.864702168666884
"Q6C6E0",0.0728754839532974,0.949497031036519
"Q6C6E4",-0.344336085604535,0.716706292816822
"Q6CFH1",-0.321956809686788,0.84257890689499
"W0TYN8",0.0912536822875041,0.926805989178653
"Q6CFG7",-2.29588842230863,0.640297280721267
"W0TYP0",-0.362026275233748,0.868002834263117
"A0A1D8N6T3",-0.38144699400478,0.864702168666884
"Q6CFG0",-0.155999714440764,0.864702168666884
"Q6CFF9",0.0288448329771115,0.966231100011219
"Q6CFF6",0.0239585091837984,0.952122582550239
"Q6C7V0",0.0039125425812023,0.968213019859876
"Q6C7U9",0.214877137188494,0.861861493520083
"Q6C7U5",-0.09397386741466,0.940609191467813
"Q6C7U4",-0.208471052309756,0.864702168666884
"Q6C9C7",0.219320530450355,0.831068757209765
"Q6C9C3",-0.332255000238743,0.864702168666884
"Q6C9C2",-0.0230766739499489,0.963816527435249
"Q6C9C1",0.0911722994001632,0.864702168666884
"Q6C9B9",-0.317800388525217,0.815862060818887
"Q6C9B8",0.197190431630028,0.876989619196969
"Q6C9B4",-0.123063138872784,0.862852601052252
"Q6C9B0",-0.107224869496,0.909864608911595
"Q6C9A5",-0.00479424873845621,0.996469811413611
"Q6C9A3",-0.243775692341302,0.806719222939005
"Q6C9A2",0.0789570354094649,0.97674967889138
"Q6C9A1",0.612523377399604,0.838425013286525
"Q6C9A0",0.204944085119622,0.968213019859876
"Q6C999",0.00638185255396352,0.985263023783033
"Q6C998",-0.704641088734582,0.806719222939005
"Q6C993",-0.28909321004215,0.904614576536853
"A0A1D8NED9",-0.128736997994365,0.864702168666884
"Q6C7Z7",-0.411469503034376,0.925820656058346
"A0A1D8NFZ4",0.613577410841116,0.864702168666884
"Q6C7Z2",-0.342521894980598,0.931878222252944
"A0A1D8NG00",-0.390415438515923,0.940715235891271
"Q6C7Z0",-0.0218010045704425,0.980963330021423
"Q6C7Y6",0.482782169891174,0.864702168666884
"Q6C7Y3",-0.0187441482113398,0.968213019859876
"Q6CHV0",0.0800462838491792,0.953845941872932
"Q6CHU4",0.176292617170218,0.806719222939005
"Q6CHU3",-0.21165030626394,0.810447353069755
"Q6CHU2",0.110168216633186,0.940715235891271
"Q6CHU1",-0.138677708314463,0.864702168666884
"Q6CHT5",0.175555680844032,0.867199910654737
"Q6CHT2",-0.101533248068273,0.968213019859876
"Q6CHS7",-0.187515681047871,0.864702168666884
"Q6CHS5",0.323603978194843,0.867199910654737
"Q6CHS4",0.646935208727414,0.904614576536853
"Q6CHS3",-0.264584135865104,0.864702168666884
"Q6CHS2",-0.463812133944166,0.810447353069755
"Q6C6Y2",0.0431317817307535,0.985933282974025
"Q6C6Y6",-0.0856608194143549,0.876989619196969
"Q6C6Y7",-0.193828307100513,0.864702168666884
"Q6C6Y8",0.345865064614785,0.934457666637665
"Q6C6Y9",0.879300303310549,0.806719222939005
"Q6C6Z1",-0.0298853730570816,0.970977050005544
"Q6C6Z5",0.0174266648491472,0.985933282974025
"Q6C6Z7",-0.081390567488851,0.867199910654737
"Q6C700",-0.0823538174571865,0.925820656058346
"Q6C704",1.95857371178117,0.806719222939005
"Q6C706",0.292836198266737,0.876989619196969
"Q6C708",-0.128313702957489,0.868002834263117
"Q6C714",-0.0409729661258153,0.963816527435249
"Q6CI30",0.10268974896668,0.888792424526761
"Q6CI37",0.207045667135719,0.867199910654737
"Q6CI47",-0.0423355735325953,0.98337979485115
"A0A1D8N3D1",-0.581825729219849,0.926735126591624
"Q6C181",0.187431302424402,0.815862060818887
"Q6C177",-0.392267287385107,0.869751608468227
"A0A371C3X3",0.0961163272694348,0.937134894556754
"Q6C174",-0.203353884116938,0.807433100976146
"Q6C173",-0.157110049029862,0.878046577549926
"Q6C172",-0.291066920189183,0.864702168666884
"Q6C163",0.0272902463788584,0.983257704601691
"Q6C162",-0.679434241857122,0.904614576536853
"Q6C160",-0.579548220101216,0.820888902311329
"Q6CGP6",-0.0919138921399835,0.94273601654246
"Q6CGQ5",0.533840734577979,0.864702168666884
"A0A1D8N542",-0.237558084176038,0.806719222939005
"Q6CHQ5",-0.15196904987856,0.864702168666884
"Q6CHQ3",-0.293580211016753,0.867199910654737
"Q6CHQ2",0.0325172124119008,0.921922098197793
"Q6CHP7",-0.0424611793082401,0.953845941872932
"Q6CHP3",0.0556118698414555,0.968213019859876
"Q6CHP2",-0.77086638448383,0.864702168666884
"Q6CHP0",-0.294769305956489,0.867199910654737
"Q6C144",0.38954029134729,0.914351045649635
"Q6C140",-1.22952220542804,0.806719222939005
"Q6C139",-0.155935710073996,0.868002834263117
"Q6C138",-0.121067656262365,0.867199910654737
"Q6C131",0.160315791712229,0.895915102266499
"Q6C130",0.38569120438043,0.864702168666884
"Q6C128",-0.134660746699356,0.958290282408391
"Q6C127",0.182033972357876,0.909864608911595
"Q6C126",0.00903724133134287,0.99217344797224
"Q6C121",0.0983261763888033,0.876989619196969
"Q6C120",-0.276134101925618,0.820888902311329
"Q6C119",-0.58231245911345,0.903319691114301
"Q6CDX3",0.238645366923886,0.820888902311329
"Q6CDX4",-0.148186458356517,0.716706292816822
"Q6CDX6",-0.136378361171228,0.864702168666884
"Q6CDX7",-0.209933212462177,0.79938780307125
"Q6CDX8",-0.216365079644322,0.806719222939005
"Q6CDY1",0.15969961306832,0.915486346715158
"Q6CDY2",0.180461150577007,0.864702168666884
"Q6CDY5",-0.11995359906182,0.887521232302452
"Q6CDY6",-0.103130758938741,0.914351045649635
"Q6CDY7",-0.0346904429493738,0.973226779693409
"A0A1D8N8K4",0.454285591838505,0.806719222939005
"Q6CDZ3",0.198732928465206,0.876989619196969
"A0A1D8NDV4",0.222828541592764,0.876989619196969
"Q6C9R7",-0.300690069573042,0.864702168666884
"Q6C9R6",-0.0454771556666273,0.949958285332622
"Q6C9R5",0.0853743738434449,0.867199910654737
"Q6C9Q7",0.0347851815410272,0.966231100011219
"Q6C9Q5",0.279611492005643,0.864702168666884
"Q6C9Q2",-0.364866896105312,0.806719222939005
"A0A1D8NDW0",0.124171086565882,0.925820656058346
"Q6C9P6",-0.11249547594265,0.806719222939005
"Q6C9P4",-0.0539709744346603,0.970977050005544
"Q6C9P1",0.165081564540454,0.867199910654737
"Q6CG51",0.202084603696742,0.868002834263117
"Q6CG54",-0.340444136298273,0.861861493520083
"Q6CD34",0.257527038359914,0.806719222939005
"Q6CD31",-0.185290654674172,0.806719222939005
"Q6CD25",0.268215691472897,0.867199910654737
"Q6CD21",-0.261872551642361,0.716706292816822
"Q6CD17",0.75814060721503,0.787919405133644
"Q6CD16",-0.193839900076919,0.806719222939005
"Q6CD15",0.329096239284661,0.806719222939005
"Q6CD14",-0.211921020754167,0.864702168666884
"Q6CAI4",-0.0933026674086753,0.911901241884505
"Q6CAI6",-0.252540317462155,0.887521232302452
"Q6CAJ4",-0.0445323069055062,0.984288631735077
"Q6CAJ5",-0.186874416813646,0.867199910654737
"Q6CAJ9",-0.22016014678596,0.867199910654737
"Q6CAK0",-0.213040293497813,0.820888902311329
"Q6CAK5",0.0971290505594909,0.963984642282589
"Q6CE87",-0.144500429737493,0.748965544227683
"Q6CE91",-0.0253141798361788,0.983673318497452
"Q6CE93",0.130246776762834,0.940609191467813
"Q6CE98",-0.216759473661306,0.79938780307125
"Q6CE99",0.488413406210636,0.815862060818887
"Q6CEA0",0.1617502097384,0.876989619196969
"Q6CEA1",-0.421063083090537,0.815862060818887
"Q6CEB0",-0.00199709678643333,0.995649782463431
"Q6CAY2",-0.0904121173982417,0.824363627393453
"Q6CAY3",-0.324535228427834,0.868002834263117
"B5FVD6",-0.186740093613263,0.925820656058346
"Q6CAY4",0.0874214835852428,0.940609191467813
"Q6CAY8",0.243360179330716,0.748965544227683
"Q6CAZ0",0.0281092621249592,0.975615903082595
"A0A371C357",0.113194913362411,0.940609191467813
"Q6CAZ2",-0.151521092589234,0.864702168666884
"Q6CAZ3",-0.18836842667467,0.898262975559514
"Q6CAZ5",-0.171578106476741,0.716706292816822
"Q6CAZ6",-0.155619766320795,0.895915102266499
"Q6CB01",0.0232764399503884,0.981541862385284
"Q6CB03",-0.0561624752373756,0.964216562732913
"Q6CE59",0.182638423158514,0.815862060818887
"Q6CE56",0.131627296085022,0.893869926380952
"Q6CE50",-0.26973879316182,0.864702168666884
"Q6CE47",0.00569386110737389,0.996469811413611
"Q6CE43",-0.0984550677162755,0.963363583375307
"Q6CE41",0.887583918439693,0.820888902311329
"Q6CE40",-0.0811138468840993,0.954834421831372
"Q6C1S8",-0.282700609848797,0.835000155768682
"Q6C1T2",0.00959007455216065,0.990872545576928
"Q6C1T3",-0.0894961839232008,0.947022601294731
"Q6C1T6",1.00781913515413,0.864702168666884
"Q6C1T8",0.148066869541565,0.838425013286525
"Q6C1U0",-0.10662385683123,0.90013069504248
"Q6C3R9",-0.109767498347317,0.937134894556754
"Q6C3S0",-0.0660663393472655,0.940715235891271
"B5FVG5",0.231626029625279,0.940609191467813
"Q6C3S5",-0.216286852598017,0.876989619196969
"Q6C3T3",-0.0417471696067972,0.937134894556754
"Q6C3T6",0.158648557626601,0.867199910654737
"B5FVG4",0.188213282520211,0.878346604621386
"Q6C3U0",-0.24818648343215,0.925820656058346
"Q6C3U2",0.0752975851652146,0.925820656058346
"Q6C3U4",0.257359188793659,0.716706292816822
"Q6C3U5",-0.137322938994354,0.876989619196969
"Q6C3U6",-0.128766711022602,0.806719222939005
"Q6C3V0",-0.00427509641911651,0.991217051773995
"Q6C8T8",0.114242084359444,0.915698585216072
"Q6C8U0",-0.413742754609393,0.94273601654246
"Q6C8U5",-0.0460538636458133,0.974568617461057
"Q6C8U8",-0.344329392444407,0.864702168666884
"Q6C8U9",-0.254569526394,0.806719222939005
"Q6C8V3",-0.21582578876695,0.864702168666884
"Q6C8V7",0.127892742882714,0.895915102266499
"Q6C8W0",-0.101826356958171,0.895915102266499
"Q6C8M5",0.477233944074153,0.906908513580223
"Q6C8N4",-0.0940588310811657,0.876989619196969
"Q6C8N5",0.562775131873389,0.806719222939005
"Q6C8P0",-0.00943169317483451,0.988551337503638
"A0A1H6Q311",-0.14546515155212,0.876989619196969
"Q6C8P2",-0.017160098135116,0.988551337503638
"Q6C990",-0.154416902827818,0.864702168666884
"A0A1D8NA07",-0.256121799951394,0.868002834263117
