Entry;log2FC;adj_p_value
r_499;-1.5661822788298;0
r_5;-1.34826597563892;0
r_500;NaN;NaN
r_501;0.0294150336742793;0.974168663119235
r_502;-1.33336178529009;0
r_503;1.65489327729226;0
r_504;1.65989983442296;0
r_505;-0.137566628167087;0
r_506;0.820205106759274;0.14358250898096
r_507;0.820205106759274;0.14358250898096
r_508;0.820205106759274;0.14358250898096
r_509;1.65989983442296;0
r_510;-1.43950618059836;0.000281280155975151
r_511;-1.42483412696174;0.000613405505631823
r_512;NaN;NaN
r_514;-1.35068092611001;0
r_515;-3.58101156562905;2.55417264477332e-07
r_518;NaN;NaN
r_519;NaN;NaN
r_520;NaN;NaN
r_521;NaN;NaN
r_522;NaN;NaN
r_523;NaN;NaN
r_524;NaN;NaN
r_525;NaN;NaN
r_526;-1.95942781904147;0.038615510239085
r_527;-3.00586689454496;0.015777243915241
r_528;-0.975043849681794;0.228738499997644
r_529;-1.69212017248257;1.09822027129088e-14
r_530;NaN;NaN
r_531;NaN;NaN
r_532;NaN;NaN
r_533;NaN;NaN
r_534;-1.67450696800237;0.000297839182346763
r_535;NaN;NaN
r_536;-1.3482659756389;0
r_537;-1.3482659756389;0
r_538;-1.3482659756389;0
r_539;NaN;NaN
r_540;NaN;NaN
r_541;NaN;NaN
r_542;-1.34820773275047;0
r_543;NaN;NaN
r_544;-1.46080685474612;0.0249710191418162
r_545;-1.34820773275047;0
r_547;-1.35471592957063;0
r_548;-1.37482342597003;0
r_549;-1.2307814641004;0
r_550;1.45377459123938;0.122737029238383
r_551;NaN;NaN
r_552;-2.47123765946993;0.0322044195083221
r_553;NaN;NaN
r_554;NaN;NaN
r_555;NaN;NaN
r_556;-1.24281561206083;0.0148391361781221
r_557;NaN;NaN
r_558;-1.27119320848093;0
r_559;-2.37183217563755;0.00043134550262684
r_560;-1.28200574936059;0
r_561;-1.24281561206083;0.0148391361781221
r_562;-1.47500146059551;0.0382145860597595
r_563;-1.3482659756389;0
r_564;-1.3482659756389;0
r_565;-1.3516574353066;0
r_566;-1.43686414689425;0
r_568;-0.85464733996264;0.00300477724564089
r_569;-1.4073806919635;0
r_57;-1.03188359087346;3.69585703592961e-13
r_570;-1.33959167908705;0
r_571;-5.06107222673743;0.00013194253848304
r_572;NaN;NaN
r_573;NaN;NaN
r_574;NaN;NaN
r_575;NaN;NaN
r_576u;NaN;NaN
r_577u;NaN;NaN
r_578u;NaN;NaN
r_579u;NaN;NaN
r_58;NaN;NaN
r_580u;NaN;NaN
r_581u;NaN;NaN
r_582u;NaN;NaN
r_583u;NaN;NaN
r_584u;NaN;NaN
r_585u;NaN;NaN
r_586u;NaN;NaN
r_587u;NaN;NaN
r_588u;NaN;NaN
r_589u;NaN;NaN
r_590u;NaN;NaN
r_591u;NaN;NaN
r_592u;NaN;NaN
r_593u;NaN;NaN
r_594u;NaN;NaN
r_595u;NaN;NaN
r_596;NaN;NaN
r_597;NaN;NaN
r_598;NaN;NaN
r_599;NaN;NaN
r_6;NaN;NaN
r_60;-1.33818392076327;0
r_600;NaN;NaN
r_601;NaN;NaN
r_602;NaN;NaN
r_603;NaN;NaN
r_604;NaN;NaN
r_605;NaN;NaN
r_606;NaN;NaN
r_607;NaN;NaN
r_608;NaN;NaN
r_609;NaN;NaN
r_61;-1.33818392076327;0
r_610;NaN;NaN
r_611;NaN;NaN
r_612;NaN;NaN
r_613;NaN;NaN
r_614;NaN;NaN
r_615;NaN;NaN
r_616;NaN;NaN
r_617;NaN;NaN
r_618;NaN;NaN
r_619;NaN;NaN
r_620;NaN;NaN
r_621;NaN;NaN
r_622;NaN;NaN
r_623;NaN;NaN
r_624;NaN;NaN
r_625;NaN;NaN
r_626;NaN;NaN
r_627;NaN;NaN
r_628;NaN;NaN
r_629;NaN;NaN
r_63;1.62670495929894;0
r_630;NaN;NaN
r_631;NaN;NaN
r_632;NaN;NaN
r_633;NaN;NaN
r_634;NaN;NaN
r_635;NaN;NaN
r_636;NaN;NaN
r_637;NaN;NaN
r_638;NaN;NaN
r_639;NaN;NaN
r_640;NaN;NaN
r_641;NaN;NaN
r_642;NaN;NaN
r_643;NaN;NaN
r_644;NaN;NaN
r_645;NaN;NaN
r_646;NaN;NaN
r_647;NaN;NaN
r_648;NaN;NaN
r_649;NaN;NaN
r_65;-1.34826597563895;0
r_650;NaN;NaN
r_651;NaN;NaN
r_652;NaN;NaN
r_653;NaN;NaN
r_654;NaN;NaN
r_655;NaN;NaN
r_658;-0.233750980368872;0
r_659;NaN;NaN
r_66;NaN;NaN
r_661;NaN;NaN
r_662;-1.39186576591515;0
r_663;NaN;NaN
r_664;-1.34826597563896;0
r_665;NaN;NaN
r_666;NaN;NaN
r_667;-1.34461524384221;0
r_668;NaN;NaN
r_669;-1.34826597563896;0
r_67;NaN;NaN
r_670;-1.44110961365232;0
r_671;NaN;NaN
r_672;NaN;NaN
r_673;NaN;0.334462686608081
r_674;-2.00381618802127;0.0165350517428419
r_675;NaN;NaN
r_676;NaN;NaN
r_678;-1.34835152393419;0
r_679;-1.06198801093978;0
r_68;-1.20710036931848;6.48175058217645e-07
r_681;NaN;NaN
r_682;NaN;NaN
r_683;NaN;NaN
r_687;NaN;NaN
r_688;NaN;NaN
r_689;0.899686740188788;0.1751925678256
r_69;NaN;NaN
r_690;NaN;NaN
r_691;NaN;NaN
r_692;-1.42528092647088;0
r_693;0.587056497519674;0.18281483615462
r_694;-1.44110961365232;0
r_696;NaN;NaN
r_697;NaN;NaN
r_698;-1.34826595056296;0
r_699;NaN;NaN
r_7;-1.3482659756389;0
r_70;NaN;NaN
r_700;-1.34826597563891;0
r_701;NaN;NaN
r_702;NaN;NaN
r_703;NaN;NaN
r_704;NaN;NaN
r_705;NaN;NaN
r_706;NaN;NaN
r_707;NaN;NaN
r_708;NaN;NaN
r_710;NaN;NaN
r_711;NaN;NaN
r_712;NaN;NaN
r_713;0.143688890425344;0
r_714;0.202699752405825;0
r_715;-1.5616439790822;1.99330105858411e-52
r_716;-3.0944952489238;1.73408388287661e-16
r_717;-0.875981279945601;0.220534877197276
r_718;-1.40363700570849;0
r_719;-2.15831300558325;0.0147689734331828
r_721;NaN;0.220534877197276
r_722;-1.34826597563892;0
r_723;-1.34826597563892;0
r_724;NaN;0.149974238049695
r_725;-1.35732788117244;0
r_726;-1.3326033386922;0
r_727;-1.3482660071846;0
r_728;NaN;NaN
r_729;NaN;NaN
r_73;-3.23858374169914;0.00688752767352819
r_730;NaN;NaN
r_731;-1.0685641817566;0
r_732;-5.87588849857528;1.03089635451129e-214
r_733;NaN;0.670469384175544
r_734;NaN;NaN
r_735;5.17060290130414;0
r_736;-1.97591035433846;0
r_737;1.62712376214077;6.23896357663761e-08
r_738;2.07608532862821;3.85488080646958e-12
