UniProt_Entry	SBY145e.1	SBY145e.2	SBY145e.3	SBY145n.1	SBY145n.2	SBY145n.3	SBY147e.1	SBY147e.2	SBY147e.3	SBY147n.1	SBY147n.2	SBY147n.3	SBY148e.1	SBY148e.2	SBY148e.3	SBY148n.1	SBY148n.2	SBY148n.3	SBY160e.1	SBY160e.2	SBY160e.3	SBY160n.1	SBY160n.2	SBY160n.3
Q6CA44	0.00988215993392093	0.0101694252377524	0.0112857439803703	NA	0.00483035240523419	0.00341051662041231	0.00820792599973167	0.0110384149694523	0.00916135503563247	0.00401728119290558	0.00401745926241781	0.0050795842190679	0.00738566992116425	0.00772030721134442	0.00834219245161911	0.00445219992490531	0.00280481949970575	0.00372934032492443	0.00751582702317778	0.00637978448879962	0.00871531935451641	0.0146250462775186	0.00637590286071029	0.00673203391284075
A0A371BY60	0.00186902254185142	0.00152780374396761	0.00144906482605385	0.000240637488934008	0.000670758516155897	0.000314677354186214	0.00245246882875268	0.0021464902894239	0.00234155272936727	0.000470469801811251	0.000447205205235834	0.000737660654944958	0.00375349266787292	0.00304327229708538	0.00490955276982161	0.000639664317000744	0.000322507133181896	0.00037670340459565	0.00368161093484249	0.00353001013673569	0.00211323715703811	0.000465296242810021	0.000907089058184944	0.000572361835783951
Q6CHF9	0.00579401396127876	0.00598501784806185	0.00619234946239293	NA	0.00233511981415441	0.00119922208727401	0.00543411836907362	0.00597988304357591	0.00666343759047178	0.00252881841093215	0.00142269596678908	0.00193723195582802	0.00478649554814742	0.00495874142916817	0.00475026844847711	NA	0.00078354031978203	0.000887506706042041	0.00502186950454869	0.00472473008380282	0.00536714327954404	0.000263333759519483	NA	0.00161832776237773
Q6C6A3	0.000568818825540921	0.000318732995230252	0.000304675024100236	NA	0.000228707315220786	0.000248753396714476	NA	0.000158292784507303	NA	NA	0.000213800077561325	0.000185538473805221	NA	NA	NA	NA	NA	NA	NA	8.03745082376812e-05	NA	0.000146826664285348	0.000179046963212112	0.000388979806908716
Q6C6A5	0.00195021791958498	0.0018306210270938	0.00173036076071915	NA	NA	0.00085259466168212	0.00093068769469082	0.0017810915185495	0.00187812230095487	NA	0.000927442881898633	0.001314846059387	NA	0.00204882433777676	0.00117921944728811	NA	NA	0.000563251184947148	NA	0.00198729965272977	0.00182249686450864	0.000381183681620394	NA	0.000993117211152617
Q6C6A8	0.0266330371025461	0.0289488671092818	0.0301154104763467	0.00621237150774144	0.00452626813310718	0.0041860334422419	0.0297223873136982	0.0317114376492748	0.0314760683513222	0.00530112250689934	0.00417094906575407	0.00968985934105813	0.0269050269230484	0.0264187792791559	0.0253289210918501	0.00369133242863808	0.00307844896415451	0.00238852540165774	0.0220188377065105	0.0225795055331447	0.022531940260293	0.00507965529748765	0.00633510535470711	0.00421862700749936
Q6C6A9	0.00692746105331132	0.00589291278098359	0.00564313067233294	NA	NA	NA	0.00941420071909091	0.00666877145685456	0.00703251701033269	NA	NA	0.00520027337841884	0.00922431957412168	0.00817456432840857	0.00747956039349176	NA	NA	0.00197741516969833	0.0163915391478966	0.00928066305853127	0.0103682106372513	NA	NA	0.00280286959578099
Q6C8B6	0.0134369366809001	0.0135985458526762	0.0145810078235216	0.0239728957047916	0.0264449427010951	0.0286314633804	0.0142142617531173	0.0152222548904895	0.0142669432009465	0.0235992903105502	0.0237375260706051	0.0166507613266224	0.0198729167024526	0.0176857306644156	0.0165372846313978	0.0198748571722019	0.0198483204587896	0.0226009216761079	0.0167258740107907	0.0158013985482558	0.0162851917600901	0.0201504060806573	0.015957855014897	0.0167041599210853
Q6C8B8	0.0251844000528945	0.0239397485262939	0.0282338757314958	0.0150586955188254	0.0156519309264647	0.0162614875225452	0.0274730047573509	0.0281433567269336	0.0235823609774621	0.0156594174610793	0.0150736259204005	0.0136475974744213	0.0323241320986849	0.0325758861759889	0.0285336237535534	0.0140980652604395	0.0165587720043388	0.0178549142355723	0.0207373816767642	0.0210553908265073	0.0229353142738638	0.0111640070020459	0.0101105717583625	0.0112342250255777
Q6C8C2	0.0248867601211901	0.0242812539254357	0.0258765802211533	0.0145061000608751	0.00330748264663942	0.0055394608695222	0.0150506353136414	0.014090159659966	0.012547062644911	NA	0.00570543263817228	0.00939213581925821	0.0137275423325999	0.0118964950440536	0.0134627764087309	NA	0.00547322406787004	0.0083609949150339	0.0122908957068838	0.00967752191681648	0.00985572097763654	0.00317012758662057	0.0052786992954039	0.00600335159095537
Q6C8C4	0.00159995209092982	0.00156503561670889	0.00212394592089974	NA	NA	NA	0.0025469618912704	0.00183218516938561	0.0024460772030147	NA	NA	0.000514336679495559	0.00184738471210048	0.00195759183511674	0.00181007636480481	NA	NA	NA	0.00149991840834919	0.001818391553218	0.00162772893000208	NA	NA	NA
Q6CCH7	0.900024896169375	0.939085729149357	0.933540426367964	0.2231712576208	0.169186829457163	0.194364225242566	0.860455136659186	0.824535720610638	0.836207482854453	0.247991875463409	0.247146605387337	0.31302714258563	0.454448962428414	0.458111353978362	0.223904700160927	0.337767120388084	0.291285526061245	0.340180651599875	0.780074031993467	0.988226966834581	0.914220458578386	0.295094048380129	0.319972032907915	0.323595966913253
Q6CC94	0.92770090475326	0.944086451461932	0.887865755868071	1.9488827258427	1.74082949548458	2.00106304922723	0.789960723553346	0.840939879907153	0.872353797906086	1.9000233502546	2.13090516694652	1.19563032552037	0.761717213102927	0.751172561773673	0.758719042670209	1.685063184636	1.9233007530977	1.62788714536368	1.06045405890195	1.07176035445096	1.11580601662668	1.24911769567099	1.57195375330711	1.48938470203136
Q6C275	0.00909621953131223	0.00977106735404887	0.0102437448975689	0.00602252960658219	0.0061275509273866	0.00544072463456548	0.00920587718047505	0.0105354590576215	0.00987305794046628	0.00572618143438706	0.00470952239259817	0.00498669052739627	0.0100950429119019	0.00916651974205019	0.00908882897222847	0.00372653700496724	0.00337455939195339	0.00444697803004145	0.00981229509657813	0.00937200619762868	0.0105067347809913	0.0038826462583386	0.00427903795683135	0.00425750238565858
Q6C273	0.0266954545996971	0.0235369822649835	0.021096683904867	0.0128293867626543	0.013038193378804	0.0113922594374672	0.0209574927223888	0.020949422759909	0.0193313614081597	0.0104235928608357	0.0103611298812156	0.0104101372092978	0.0175290167981249	0.0184202806615832	0.0168245483952691	0.0141763299864435	0.00972180150971448	0.0136497082811715	0.0108092527011565	0.00927991198399781	0.00908381742343325	0.0123467465079447	0.0151374727861711	0.00853175965768279
Q6CAQ4	0.0146581704042193	0.015969432296566	0.0191192931030797	0.00398972393444219	0.00465725182703002	0.00396545145798667	0.0148663773091925	0.0165912846767289	0.0173313897956148	0.00524248732003877	0.00462724966020476	0.00607887128141935	0.0185778603190815	0.0183003056837107	0.0182270317224923	0.00540277991944767	0.00385867132969986	0.0042162183872917	0.0193500861111354	0.0184188946777558	0.0212235491549121	0.00570715032661192	0.00568888707950671	0.00553417710350687
Q6CAQ5	0.00259414172884653	0.0028466900269381	0.00291215013691796	0.00148414687532609	0.00164206977412037	0.00159155318897969	0.00332635396641329	0.00302629162876689	0.00281318363226941	0.00226367183133952	0.00212718606936386	0.0018930333869226	0.002888356750519	0.00307987100991992	0.00314014543699048	0.00280865845713497	0.00254406826180042	0.0029541728039672	0.00403604405702287	0.00425607931506269	0.00458303405886347	0.0023375016192915	0.00295020938051202	0.00252892687107753
Q6CAQ6	0.0134484866847372	0.0143829509911279	0.011565548459848	NA	NA	0.00203197906239265	0.0102176594725038	0.0116062690856477	0.00782587775839729	NA	0.00163899521674657	0.0034502370794392	0.00532389816061413	0.0074684906467724	0.00578097079430508	0.00423950890464046	0.00198168264684405	0.0032608554731285	0.00616639338184577	0.00786393260931157	0.0062740867032268	0.00208569480185946	0.00201908447513448	0.00266873569293619
Q6CAR0	0.0244017503745226	0.0232983124895528	0.0252268835302674	0.0133131201943608	0.0133326080109624	0.0139889329293426	0.0242809620262911	0.0241273437858958	0.023999110882464	0.0137264803119893	0.0145718602199576	0.0133348261988605	0.0208669971108431	0.0195358096610979	0.01959954785737	0.0141813756546252	0.0135946575272511	0.0149312135199619	0.0234078799775507	0.0223128424092651	0.0226258961714065	0.0142599391274128	0.0145975781513779	0.0130926537647364
Q6CAR2	0.0252779430202914	0.0228053328830806	0.0227763933184259	0.0110453973503827	0.0152304765159907	0.0105189597565914	0.0199854055443664	0.0175950472487671	0.0205571164577556	0.0116035540591162	0.00948697722851356	0.00960220144228718	0.0207078251016261	0.0236041497753166	0.0246371037538185	0.00884147855211488	0.0138643521679037	0.0102163773612234	0.055711631670627	0.0541638069585341	0.056337253169594	0.0190537176139463	0.0230013659000979	0.0249293233486323
Q6C246	0.00463189498158437	0.0044865276675387	0.00280496889924206	0.00319129677945678	0.0039553689444187	0.00480097745285654	0.0024701542105383	0.00379510707440822	0.00346684675803333	0.00302063781501637	0.00326580024841151	0.00307942714344335	0.00415230473815043	0.00422495731513852	0.00488976810180623	0.00301275216276886	0.00293949575263509	0.0038870943508983	0.00446206969882302	0.00436955022688314	0.00409124288514799	0.00308911821552635	0.00189217904680188	0.00292086660080338
Q6C254	0.000981375179378923	0.000634199338720691	0.000669227126978059	NA	0.00121238355640202	0.000678844247884209	0.000941075218272324	0.00113037228113321	0.000667267036761184	0.000791488011676338	0.000974835473912758	0.000652100913694077	0.000834916285194004	0.00116294139804855	0.000446900428364257	0.000935492882975599	0.00107343506754887	0.000495746462197677	0.00100748812585877	0.00142858286788368	0.000490558394625103	NA	0.000778926830584193	0.000647473558031284
Q6C256	0.0746820446216331	0.0728883967375106	0.0691215467435215	0.028690246111208	0.0263025256548514	0.0301631426328831	0.0656379950572891	0.0666724058331098	0.0651101686889106	0.0323146954921565	0.0297150507556092	0.0327908253894829	0.0592852494984424	0.0568996708083542	0.0480724405257385	0.0319588540649083	0.0271357574350203	0.0302277756155257	0.0858585689966553	0.082302143478381	0.0877553721582208	0.0518110828677618	0.0457218106365934	0.047869130513783
Q6CIA8	0.00292741908916893	0.0190468292535235	NA	0.0489919369540794	0.0428652488108083	0.0468612007266218	NA	NA	NA	0.0421702494854506	0.0420738470077887	0.019880036974338	NA	NA	NA	0.0129341177093514	0.0106509408732317	0.0137125118126524	NA	NA	NA	0.0910753296343817	0.0748880406745576	0.092784917325231
Q6C110	0.0121495843788462	0.011535022306675	0.0145021711060904	0.0089276768936396	0.00623525816374644	0.00852544513601024	0.0136878311907668	0.0153958285800158	0.0144009252202767	0.00783279097631795	0.00789187758690786	0.00692098168296437	0.0144926702182103	0.0131819912544347	0.0125250285181539	0.00782254311707081	0.00750749836237829	0.00900762266514716	0.0135750955480405	0.0124921562650514	0.013415624066123	0.0077687714593031	0.00735137315879126	0.00702760805404386
Q6C114	0.00798668184433253	0.00745754092801161	0.00689574988266552	0.00493041973576909	0.00246992972103757	0.00421818930559378	0.00621854891928953	0.00735502713664482	0.00704250999896762	0.00301356711421479	0.00434942896605531	0.0041790539485514	0.00694418104403999	0.0050483434050393	0.00761508861123424	0.00304455039254319	0.00377503684275077	0.00490605288534788	0.00546124820026411	0.0057154735679292	0.00634304142599065	0.0027571850193248	0.00308727035666115	0.00404650746660905
Q6C117	0.00272526388866686	0.00287086466158745	0.00333572295617764	NA	NA	NA	0.00242119594426808	0.00249115101045902	0.0021984964407337	NA	0.000651073375451752	0.000832755977039764	0.00300930059179523	0.00359257833186442	0.00286332103046094	NA	NA	NA	0.00711982769901338	0.00684624992732699	0.00656693872427036	0.00162431382550494	0.00104964640720106	0.00118740577955557
Q6CCI0	0.977486689709759	0.951655584777238	0.871703881899765	0.171215421912357	0.192947644989234	0.198617123902751	1.16117333845011	1.01678206601274	0.96158898382587	0.170982245080334	0.177548755715709	0.373301625739935	0.971240770989176	0.849544269810506	0.768303538844481	0.142377795538204	0.14982080585546	0.159387487281438	0.653010711125485	0.623142242681353	0.596493949874882	0.164282944760063	0.143051039528826	0.147957848724261
Q6C3R8	0.00575099129202034	0.0050497668109071	0.00399884409754007	0.00241893845207317	0.00361512067062926	0.00234217547190557	0.00439693486147206	0.00334235221368407	0.00344807468573172	0.00289406337356355	0.0012988620863906	0.00226773844221009	0.00165079933038798	0.00319726701833567	0.00328457405380681	0.00200180102274291	0.00240954042499257	0.00231766201245223	0.00419734308050544	0.00385893177802865	0.00299517322392766	0.00158968929096516	0.00192215137109055	0.0010349167534577
A0A1D8NKZ8	0.0050615076003053	0.00391586768377237	0.00260254275189993	0.00325189239461076	0.00712826076984585	0.00367686315298626	0.00325746853017598	0.00325693459146931	0.00292710584598417	0.00396624426286204	0.0037399805140201	0.00256924309178407	0.00237683144174114	0.00425373010924763	0.00725303128078117	0.00224429591781702	0.0025735441181228	0.00257507828882909	0.00500663539250562	0.0039749163458869	0.00293573920650436	0.00171717980067416	0.00320434328544571	0.00248678864203707
B5FVG6	0.0132996081211269	0.0130399241628251	0.0141465846989428	0.0134099579154305	0.0158826854404605	0.0167334623896685	0.0116768976163147	0.014821112767806	0.0127283057892581	0.0135228149600477	0.0148568356410746	0.00978517335208952	0.0168419120801659	0.0174985203419164	0.0168594133411267	0.0115113707355862	0.0114157079464017	0.00962212792383645	0.0127491514962521	0.0148286437014026	0.012686434245589	0.00745575806853215	0.00738287250827816	0.00786445676960737
Q6C3R0	0.0116963700476689	0.0126455810089178	0.014087904581546	0.00851217714103331	0.0095446816053188	0.00750929839542008	0.00769380914183532	0.00944029019043946	0.00880233001167536	0.00659216283669701	0.00624628365607071	0.00533922085897331	0.00911222539330659	0.0111953304921612	0.0108046443266443	0.00665354096595729	0.00856422486601974	0.00790807538813543	0.0144223888886995	0.0142826275154154	0.0142403451241767	0.00968258916136079	0.00885762861598015	0.00963556330568183
Q6C9C9	0.0377534547355676	0.0383021963407629	0.0466373458014143	0.0238757703763048	0.0268568278294965	0.0248500775876228	0.0363808028214969	0.0414706200152368	0.0420017319942458	0.0222641811508999	0.0206324546912838	0.020271842709637	0.0428565731737571	0.0417956395274789	0.0374642683978225	0.0160174847927088	0.0159980995848305	0.0190263947336659	0.04979749151063	0.0487967305837719	0.0531084924360196	0.0276340846093972	0.0230425716726982	0.0236189732049674
A0A371BZ46	0.000814133185984364	0.00338358642024878	0.00205480824913679	NA	NA	NA	0.000827560672759643	0.00179020101593127	0.00857194003733789	0.00147883351484526	0.000435943199491389	NA	0.00502268652146463	0.00986403494703938	0.00488034366665673	NA	NA	NA	NA	NA	0.00711115402887973	NA	NA	NA
Q6CC33	0.00761573807058429	0.00757612076455283	0.00791725935839008	NA	0.00317855857790818	0.00228784687438683	0.00694198521939903	0.00693573471052817	0.00787392046987893	0.00260965771854361	0.00224040355180631	0.00272661232933817	0.00670691447610181	0.00732401053935788	0.00602506915306885	NA	0.00131924604634113	0.0017247957970178	0.00674334861893022	0.00696245281360134	0.00748691130492527	0.00231236440926336	0.00216028736632726	0.00267392460799048
Q6CC35	0.0533436814714403	0.0563594100092594	0.0618936056341562	0.0310570779266526	0.0217914726901067	0.0220287268301175	0.066861645723577	0.0601348224848208	0.0690528815165307	0.0269968371836525	0.0254859294640879	0.0280665562406235	0.0526232538868892	0.0542154011235374	0.031610534522403	0.0341930617918479	0.0313369773871895	0.0354308667556288	0.0713317760310489	0.0779303628629985	0.0764423135284825	0.0354984012010543	0.0326121141714909	0.0324365516473718
Q6CC37	0.00221075628332966	0.00106037171404728	0.000527651759370727	NA	NA	0.000716364182352943	0.000950634264780979	0.00218951055495132	0.00199285120435031	NA	0.000812728215328632	0.000663186359748531	0.00205717557998052	0.00244785672710793	0.00286006596816828	NA	NA	NA	0.00259396289118843	0.00215887548756266	0.00155256749891764	NA	NA	0.00114507397430823
Q6CC38	0.0050349277953077	0.00475391624850664	0.00587331635722152	NA	NA	0.00189373333551532	0.0048252820896305	0.00571935855347896	0.00703063247596736	0.00169456804387151	0.00316230870075518	0.00169453829015485	0.0050306076757939	0.00579772150109188	0.00610142012609022	NA	NA	0.00319802684708899	0.00332412478132299	0.00305115869179761	0.00394648840863969	0.00803810487205059	0.0142791271011134	0.00208897766732048
Q6CBL6	0.0291315400033348	0.0282618609835376	0.0314529326251871	0.0508243394927035	0.0382331859685517	0.0443779344503819	0.0406298029248637	0.0406737300289625	0.0395108297976107	0.0467252310917449	0.0449333376693485	0.0325459638673176	0.0373432219490072	0.035121565210168	0.0347916848748581	0.0326918715524264	0.0360685115788327	0.0377918163717094	0.021150228905415	0.0206446748048224	0.0214823743462687	0.0228026933396277	0.02424381386712	0.0264577632729721
A0A1D8N480	0.0101289477584945	0.00987879155459517	0.010929397242069	0.00709437835529474	0.00458979539765546	0.00783407028077051	0.00704733555707624	0.00902709646505652	0.00791487114564246	0.00657926995317613	0.00624545002086161	0.00607233168133004	0.00669423475565444	0.00703864972274169	0.00728475505167395	0.00305674798459523	0.00403375723981517	0.00470634332367222	0.00710862072412777	0.00660453104273066	0.00633623792688417	0.00667149757955919	0.0053968672715139	0.0069069933966006
Q6CHH9	0.00465786821837633	0.00490882343850355	0.00564452769576823	0.00293331811658817	0.00321130300175633	0.00386983881028554	0.00438937492316161	0.0052035565970964	0.00470629814916411	0.00399500469358124	0.00320651235488505	0.0026569379400369	0.00497709774086833	0.00478838069270342	0.00436198849144621	0.00421198327127499	0.00355429673916825	0.00426818742328765	0.00518627670360893	0.004504133372707	0.00516920773118151	0.00442599877453347	0.00439536389375566	0.00354974984416358
Q6CHH8	0.0107359985887443	0.0105236170302691	0.00994396634813732	0.00823107137399208	0.00494632007243512	0.00704938396974514	0.010091816213667	0.0099242914153878	0.0105682267767267	0.00896935956438541	0.00697479309772468	0.00629477276512304	0.0101991646748003	0.0114825952534177	0.0127995764124716	0.00687886054916878	0.00710776870723356	0.00684853446805345	0.00864681040953354	0.00729200155778176	0.00945302838340573	0.0057883764241243	0.00501288926504129	0.00529056617300769
Q6C801	0.0086440919233432	0.00911872008197333	0.00829837581614909	0.00703941963997771	0.00586837631372097	0.00623592639920469	0.00927814580376686	0.00883722602981817	0.00869792297369798	0.00838387839112941	0.00664717877262386	0.00677821754714672	0.0132680012971992	0.0134933515901282	0.0135859431198739	0.00976365319827786	0.00897453255689993	0.0103974742845299	0.00977017577925244	0.00953629003009898	0.00977210219685173	0.00795105431179746	0.00812262849565972	0.00779606215854782
Q6C771	0.00429668556106852	0.00434233380125146	0.00409502894201163	0.00276375477476468	0.00185940845378544	0.00257625398935936	0.00391076013578208	0.00404884700737868	0.00436450215869178	0.00292371911076295	0.00271841611936401	0.00228598153724268	0.00422394689421825	0.00414384855771911	0.00499562056385292	0.00230091102046684	0.00265434525318001	0.00294790456596581	0.00487923410415588	0.00518506795658961	0.00557887289187762	0.00294221543502621	0.00320634505576783	0.00334598419036213
Q6C770	0.00452497851956578	0.00525739098656516	0.00491215919586167	0.004217330532479	0.00511618250120109	0.00541780909798295	0.00483087771939424	0.00444883140852318	0.00399303792036324	0.00559954599673164	0.00432312738484408	0.00342312002612195	0.00384288954279561	0.00348082699205509	0.00391250476849184	0.00396389939077595	0.003883334260292	0.00368208672028628	0.00457393655810818	0.00455755679440679	0.00526250847619754	0.00506673809495714	0.0048281202651838	0.00429761214590086
Q6C767	0.00650399021731094	0.00432828582731052	0.00594162572016484	0.00202420812932663	0.00394408657035199	0.0015545907700922	0.00653258973136208	0.00508712136370891	0.00540719254306629	0.0023009730517392	0.00205073600092168	0.00221331784193734	0.0088741459382946	0.00827786177635848	0.011189084764448	0.00293726526205479	0.00178777105818806	0.00218018858559287	0.0155683082800938	0.0120569215287843	0.00943864486660845	0.00287756894075617	0.00360118833462319	0.00353643101500372
Q6C765	0.0132356506234643	0.0112034227114755	0.0107430058147303	0.00226921870224718	0.00196398092040315	0.00162321415102098	0.0111352936799004	0.0141886116205845	0.0116657312952123	0.00213097805016625	0.00304106884666264	0.0035287455100915	0.0111701428536011	0.013431747772564	0.0105712532920932	0.0040339015361401	0.0023095281354639	0.00243651225712506	0.00842549937463257	0.0106441029668473	0.00784794952998104	0.00214977860986696	0.00291111598869673	0.0029543429830085
Q6C763	0.0895586110614567	0.0986022335198763	0.0851764513879608	0.0289514278053177	0.0321140831780309	0.0234025964779302	0.0795602565228845	0.0786734430206663	0.0854945512095391	0.0286003231387638	0.0273641246124336	0.0308130568380518	0.0599634365342353	0.0570114000308376	0.0336875472588906	0.0306723560803646	0.0286401607503646	0.0245286494854013	0.0892284899368184	0.0982403082423173	0.0989317048662362	0.0313883864134248	0.0323582622260997	0.0327064475886682
Q6CH51	0.00704155387846401	0.00719048809646307	0.00741797680338984	0.00356974251653431	0.00369914330382057	0.00305217331571291	0.00651954775604842	0.00731987225709795	0.00696531351673741	0.00363574786736158	0.00391756246045686	0.00373883859961781	0.00759664266093343	0.00803247198845044	0.00708064692935068	0.00500272961652388	0.00436151729205693	0.00504726547850006	0.00953849516997572	0.00870054792571266	0.00802214988817123	0.00426228340959827	0.00486931085181357	0.00482476813868623
Q6CH56	0.0344369634058002	0.0292150882165934	0.0334029761550623	0.00347743341301058	0.00494098784040385	0.00349193758998682	0.0327317381020333	0.0282143478076814	0.0325013639867662	0.00126326729915252	0.00240404347018189	0.00947228791932	0.113611498434974	0.11552146905827	0.122530374540623	0.00536036334477221	0.00475030927542559	0.0031737301287373	0.179013607379714	0.164399007368284	0.172783841137732	0.00746575851911356	0.00815048134386682	0.00944334361735248
Q6CH67	0.00722804532577566	0.00636470980855505	0.00746626042317515	0.00223537772598205	0.00253550065838916	0.00241826204125237	0.00556654547087057	0.00658632987968636	0.00621854494317053	0.00241810039047012	0.00245096193445774	0.00245469777351343	0.0041897195336249	0.00379670665385401	0.00466403448580005	NA	0.00367678753965083	0.0024734900829437	0.00252550339304823	0.00273420465231761	0.00327067293654193	NA	0.002919747779859	0.00126951919675876
A0A371BYH4	NA	NA	0.000480762829213049	0.0243412871381821	0.0330575238753735	0.0203072579867371	0.00442337236296305	0.00428905631835008	0.00413709358238343	0.0235372419775096	0.0217742374552228	0.00996874187414219	0.00649471970731251	0.00828652935463627	0.0100112841191787	0.0223113805844028	0.0216324730073128	0.015077854892156	0.010283038068335	0.00802902491324551	0.00784884347192812	0.0165935714916737	0.0164193825799306	0.0194855026035245
Q6C2R2	0.0988926271929943	0.0750380904900948	0.0799827149934802	0.0185113548427056	0.0327604118705503	0.0187867369818985	0.0610680064753918	0.128062755708807	0.105369361514152	0.0208882987406014	0.0209481228225171	0.0273575118488037	0.0974844559374906	0.148598120666296	0.0955744802953187	0.0371955334015933	0.0254543551537682	0.0255431122972612	0.0517836617398065	0.0923226825160134	0.0578680246642134	0.0166250454914392	0.016935631592155	0.0218774727158149
Q6C2R3	0.964776801643035	0.995812403910901	1.15825107241638	0.191127693297362	0.277076102419774	0.167233031684503	1.22811685427198	1.02058037979067	1.20336883880773	0.172396007426775	0.19832764169463	0.395295342958649	1.06991883332168	1.10094663809757	1.05097743348026	0.197809615803789	0.251619848451681	0.274701521609194	0.880507371539382	0.809206240093201	0.922282920085949	0.167962882722688	0.218975166306712	0.252053350374988
A0A1D8NM60	0.0470856391330062	0.0148054517768741	0.0183515896068374	0.0289636226047195	0.125711390485168	0.0240561502128052	0.0301665415877984	0.0200958106990725	0.0257474681288601	0.0333635755022533	0.0564894381888972	0.0203112410361895	0.0648992389661458	0.0398179143490214	0.103366823673275	0.0379231042988545	0.0494567935486398	0.0273519206758005	0.0720791372499816	0.0547713240252459	0.0313761752897371	0.0254962307282084	0.028618416423061	0.0262432976577775
Q6CE62	0.211184704533209	0.228093496437307	0.244387486395623	0.253594481804876	0.228657063192108	0.256792144502056	0.226631809797285	0.237629290433853	0.257430403917974	0.244826713966571	0.254135555696772	0.178961426510579	0.23428640157157	0.244013511458352	0.228384107233523	0.234235175099312	0.262930640106115	0.261106873197267	0.235922904160057	0.235748567974055	0.245168391114405	0.26872654531516	0.264430082626856	0.232714665988618
Q6CE63	0.00377480081997252	0.00348731406221599	0.00321618835702364	0.00272439221229469	NA	0.00312246018123835	0.00247374998506627	0.00201725746639692	0.00288181995318224	0.00166645156175182	0.00354877193153214	0.00170485986374377	0.00279383938489065	0.0026687195615745	0.00184392273427905	NA	0.00250923134432992	0.00237694541636942	0.00267731295100553	0.00289744509047442	0.00274269925126104	NA	0.00139218819826031	0.0032513642647591
Q6CE64	0.00228379600259083	0.002314399194588	0.00276070965974639	NA	NA	0.0016314290013851	0.00226027053098312	0.00252023606270506	0.00210759969112626	NA	0.00125695514541895	0.0010593216513539	0.0022976839229921	0.00192163548818717	0.00240639428506303	NA	0.0018881565914213	0.0024616706384257	0.00226397549871653	0.00203228454985483	0.00229991759880764	NA	NA	0.0021774456928741
Q6C8T0	0.00579953603480246	0.00696219413481434	0.00674169325195487	0.0045763225013825	0.00645580215813078	0.00388190217353714	0.00631654377666343	0.0074924687307307	0.00723586181068767	0.00401191795321809	0.00421099003649987	0.00364684689031627	0.00744259129669269	0.00558797998449861	0.00507381299817228	0.00296544451662805	0.0040554605512703	0.00326300564158438	0.00468972888686666	0.00413326360206566	0.00482666090086599	0.00342699380684577	0.00324236097454874	0.0034804597563413
Q6C8T1	0.0442031442754052	0.0439530091442384	0.0447437006370572	0.0268258547890787	0.0287272126204188	0.0293658460757745	0.0375587595487242	0.0424536289680129	0.0426375376453591	0.0268946738139421	0.0278408822137741	0.0242353185034227	0.0448822287625593	0.0421044139084718	0.0407673966670641	0.0229167951548944	0.0270408608034174	0.0302037085447955	0.0420750432530743	0.0424652205159305	0.0426218320827596	0.0235372154590667	0.0221186566045684	0.0261090835931165
Q6C8T2	0.0181926009494707	0.0178799324826168	0.016505947951463	0.00638669826475587	0.00493502237203065	0.00389803150350029	0.0169802639387335	0.0153402639227513	0.0146741520594679	0.00570067556316112	0.00482384099489564	0.00439188469616943	0.0182581384324913	0.0238054406171129	0.0277531141314232	0.00682977023069543	0.00641273889103261	0.00697306482628993	0.0120535382343131	0.0133095558551849	0.0121617499458404	0.0047491474120021	0.00647510673701773	0.00601486031238404
Q6C8T4	0.0191252724221543	0.0201808551328408	0.023638028229764	0.00971567748516015	0.00894651792016504	0.00849204569342037	0.0188052792015113	0.0213701509081195	0.021976901660048	0.00802855589186833	0.00782445895817423	0.00937801304924769	0.0206929370700305	0.0214446971561458	0.0215608948495759	0.0067431684286428	0.00765827679021694	0.00708031219803572	0.0215172885938838	0.0212747342837411	0.0212371850572933	0.00943520986255704	0.00747222314715621	0.00802949569663734
Q6CHJ2	0.00902404263284688	0.0104253917771111	0.0120041050302239	0.00529070160866323	0.00380655882519234	0.00386685772164851	0.011180305847383	0.0133182545917063	0.01156697811763	0.00506717398312076	0.00371593065986281	0.00445745918263129	0.010764357844259	0.01142640136739	0.0109162610466117	0.00519855930669498	0.00471532299002713	0.00514160282109068	0.00961362661093754	0.00983389589816287	0.0106136956784659	0.00500710149254595	0.00481789737629169	0.004091316375215
Q6CC45	0.00153030976632074	0.00200720986181788	0.00136283329596383	0.000507606839378211	0.000986503773422986	0.000677256143668575	0.00143583282873247	0.00147691987510983	0.0016748261295835	0.000754989119056606	0.000547006522219316	0.00062256339140089	0.00129532924804411	0.00125220165906932	0.00139514070971149	NA	0.000432305783365412	0.000458217513886443	0.00134638566926001	0.00152368297501274	0.00133071907708443	0.000889955405352515	0.000752252297780027	0.000919841682880336
Q6CC44	0.00733241175195693	0.00717370560379088	0.00789116876156213	0.00634525274611156	0.0063695600524967	0.00580157180880754	0.00622682122794756	0.00725442495070727	0.00667253839853326	0.00595775574584496	0.00554233616400258	0.00439446840358866	0.0119488347234878	0.0113947075447163	0.0126532245649911	0.0106235478877049	0.0111412629794428	0.0120532195835042	0.00440959227612442	0.00440146113118757	0.00474213825473201	0.0056123537232182	0.0059647605985106	0.00588444397988112
