UniProt_Entry	PARe.1	PARe.2	PARe.3	PARn.1	PARn.2	PARn.3	CARe.1	CARe.2	CARe.3	CARn.1	CARn.2	CARn.3	OBEe.1	OBEe.2	OBEe.3	OBEn.1	OBEn.2	OBEn.3
Q6CD05	0.005206327	0.004120547	0.00351835	0.003967815	0.009143737	0.003865428	0.003244003	0.003150107	0.003277474	0.00443999	0.002952596	0.003265412	0.003377542	0.004481937	0.004134506	0.002976465	0.002507561	0.003520692
Q6CD06	0.007034269	0.005814479	0.006181534	0.008577486	0.000699394	0.003981598	0.006225512	0.005329285	0.006424252	0.00159513	0.002644574	0.002807602	0.004210853	0.007621329	0.010990853	0.002841308	0.004159264	0.002535504
Q6CD08	0.011969085	0.012379032	0.012642309	0.010261165	0.013429937	0.012500848	0.008624872	0.009015987	0.008788637	0.011370539	0.011207938	0.007699483	0.007729694	0.005829737	0.00441211	0.006460197	0.007179404	0.007847766
Q6CD09	0.002039146	0.001591736	0.001149235	0.001622356	0.002227896	0.001367655	NA	0.000580609	NA	0.004082288	0.00099726	0.001291176	0.000972771	NA	NA	NA	NA	NA
Q6CD10	0.027293859	0.028457999	0.026626873	0.014755314	0.011508808	0.010503444	0.02059487	0.021683117	0.020463712	0.012717631	0.011810883	0.012548523	0.013881033	0.013751277	0.014334534	0.014267149	0.01540719	0.014669486
Q6CHN6	0.000520662	0.00056802	0.00064531	NA	0.000567041	0.000806126	0.000458546	0.000483929	0.000760922	NA	0.000506696	0.000363132	0.000311435	0.00083023	0.000808861	NA	NA	0.000362241
Q6CHN2	0.005154777	0.00118817	NA	0.012972885	0.017096921	0.014821122	0.004586373	0.004183121	0.003640237	0.015116337	0.015091235	0.009247462	0.032734918	0.033766334	0.04258163	0.017962021	0.01637283	0.01751277
Q6CHN1	0.001738097	0.001939533	0.002016494	NA	0.001370104	0.00171001	0.001898696	0.002094725	0.001892928	0.000809575	0.001476072	0.00107366	0.002753072	0.001908433	0.002277316	NA	0.000556262	0.001539892
Q6CHM9	0.003355187	0.00299378	0.002998693	0.002922227	0.002953598	0.002324327	0.002662307	0.002513861	0.002277505	0.002133222	0.001583335	0.00180524	0.002450291	0.002695472	0.00367547	0.000526097	0.002112202	0.001767428
Q6CHM7	0.00175491	0.001761288	0.001823922	0.002683675	0.002168196	0.002084989	0.001739109	0.001530359	0.002197446	0.002667233	0.002345589	0.001859355	0.003040802	0.004247697	0.003013227	0.001027705	0.002419741	0.002555209
Q6CHM2	0.036143172	0.024926033	0.027749955	0.019465204	0.023660182	0.021515618	0.023608762	0.024340961	0.023493452	0.019733844	0.019974968	0.018825584	0.022687347	0.022855987	0.025110283	0.013922967	0.016500607	0.015415013
Q6CHL6	NA	NA	NA	0.000971736	0.001019359	0.000816852	NA	NA	NA	0.001038515	0.000951098	0.000818281	NA	NA	NA	NA	0.001178319	0.001521558
Q6CHL3	0.005973512	0.006936878	0.007530908	NA	0.004754464	0.003834985	0.005182532	0.006504537	0.006393581	0.003839039	0.004154767	0.003938814	0.005785982	0.005662415	0.005539917	NA	0.005656999	0.004040905
Q6CHL1	0.007616357	0.008254204	0.009528032	0.005327612	0.00525229	0.00513875	0.007800148	0.010027256	0.010731266	0.005356963	0.004805228	0.004769074	0.021217854	0.019462014	0.01807219	0.014929043	0.014270302	0.016468511
Q6CHK7	0.002174281	0.002344286	0.002774475	0.000328827	0.000205408	0.000181787	0.002117447	0.002010091	0.001930778	0.000201289	0.00025149	0.000684889	0.002204965	0.002012699	0.001870129	0.000165851	0.000448021	0.000431776
Q6CHK1	0.011904076	0.011877805	0.016305178	0.018853107	0.017382559	0.016538265	0.010184047	0.012091532	0.011612117	0.016763651	0.014614951	0.009801715	0.017154293	0.016382732	0.015213694	0.014964477	0.01417903	0.013270421
Q6CHJ9	0.056211034	0.063659071	0.071276033	0.035871412	0.050090851	0.03871833	0.052268283	0.064155195	0.064194641	0.036653957	0.034785352	0.028438082	0.061587001	0.062363346	0.061760273	0.027268872	0.046370139	0.031854996
Q6CAQ0	0.002639131	0.003074354	0.003423738	0.000247661	NA	0.001058959	0.002303088	0.002501032	0.002889219	NA	0.001122819	0.001123251	0.006900624	0.007263675	0.006182312	NA	0.001315402	0.002142827
Q6CAP8	0.018988416	0.020803134	0.021338697	0.011934637	0.009558769	0.009990787	0.017137161	0.019091802	0.020542544	0.0139572	0.011287103	0.010079755	0.013594915	0.015456342	0.011046021	0.013993059	0.014761651	0.014592032
Q6CAP7	0.00098144	0.001556327	NA	NA	NA	0.000606508	0.000968133	0.002764176	NA	NA	0.000381369	0.000668134	0.000927561	NA	NA	NA	NA	NA
Q6CAP6	0.004697027	0.006457769	0.008014037	NA	NA	NA	0.007945256	0.00872751	0.010237775	NA	NA	NA	0.003778758	0.007977526	0.0074136	NA	NA	NA
Q6CAP2	0.260412585	0.238148581	0.225031134	0.079129084	0.075789196	0.083174426	0.265257716	0.257307015	0.248015803	0.097783992	0.096569222	0.100141263	0.254342415	0.267274469	0.259663991	0.092007501	0.091402637	0.094799844
Q6CAP1	0.002821632	0.001643219	0.002612785	NA	NA	0.002316549	0.001276896	0.001246812	0.001337119	0.002573323	NA	NA	NA	NA	0.00062609	NA	0.003727912	0.002860486
Q6CAP0	0.026057205	0.02595106	0.027875729	0.016885178	0.016660887	0.016871249	0.018650221	0.021990418	0.021167989	0.016686351	0.017188516	0.013712439	0.022074114	0.021511937	0.021411499	0.015017813	0.018570404	0.018443984
Q6CAN9	NA	NA	NA	0.001418683	0.001313844	0.000566054	NA	NA	NA	0.00103792	0.000363008	NA	NA	NA	NA	0.001281144	0.000780823	0.000854784
Q6CAN8	0.000253412	0.000183623	0.000202395	0.000258688	0.000288482	0.000195465	0.000212748	8.57E-05	NA	0.000287313	0.000226575	NA	NA	0.000325936	0.00068745	0.000133501	0.000149546	0.000102979
Q6CAN7	0.002598431	0.003361404	0.003120652	0.000402712	0.000755689	0.00081287	0.00261159	0.002546652	0.003314586	0.000672433	0.001013926	0.000953206	0.002592923	0.002967173	0.002706542	0.00123803	0.000658736	0.001040241
Q6CAN6	0.000520458	0.000387756	0.000350718	0.000110629	0.000159887	0.000128781	NA	NA	NA	0.000150723	7.56E-05	0.000164886	NA	NA	NA	2.73E-05	7.67E-05	0.000213688
Q6CAN5	0.002233866	0.001800919	0.002538285	0.001681057	0.001838854	0.001242048	0.000936892	0.001444319	0.001647111	0.001115156	0.000965039	0.000878759	0.002183138	0.0023524	0.003129919	0.0013786	0.001382859	0.001722262
Q6CAN4	0.123970703	0.125680432	0.12117388	0.05637224	0.053116655	0.052346201	0.118583546	0.119532573	0.119241584	0.050460409	0.052543298	0.054333428	0.168028214	0.173304757	0.173695421	0.077614367	0.06557835	0.076140996
Q6CAN2	0.003241412	0.003258272	0.002449793	0.002148281	0.002523284	0.001567793	0.002489256	0.00280705	0.002980969	0.001980867	0.00166203	0.001450301	0.002351581	0.002472594	0.002922739	0.003376183	0.001825856	0.00156329
Q6CAM5	0.008082945	0.008499258	0.007439583	0.008684266	0.00533909	0.005725636	0.008128002	0.009251303	0.008342344	0.005962655	0.007441444	0.005607738	0.006604721	0.011754236	0.011600044	0.005671941	0.008768196	0.008954654
Q6CAM2	0.005443276	0.004337583	0.006133128	0.005621945	0.006017794	0.005065607	0.004625076	0.005866429	0.004890796	0.007410574	0.006506588	0.004035719	0.010913119	0.009418453	0.008367015	0.010469813	0.010102425	0.011249404
Q6CAL7	0.008782983	0.009033048	0.011126012	0.004380374	0.004952926	0.004599415	0.009801782	0.011251071	0.010738042	0.004310611	0.003906381	0.004494364	0.010989605	0.010152379	0.010108623	0.002848178	0.003491311	0.003525202
Q6CAL6	0.003816034	NA	NA	NA	0.002987419	0.002539623	NA	NA	NA	NA	0.002027768	NA	0.002855395	NA	NA	NA	NA	NA
Q6CAL4	0.005264254	0.004550668	0.00518836	0.00431894	0.002378258	0.00254208	0.005143412	0.00639241	0.006344964	0.003327755	0.003012249	0.002993353	0.008738525	0.009626802	0.010230378	0.004164937	0.004110314	0.00339471
Q6CAL3	0.011939276	0.011990283	0.011555511	0.004539343	0.003319645	0.002918658	0.005080083	0.010123488	0.008842547	0.004014537	0.003236238	0.003456898	0.007795868	0.008893901	0.006543315	0.002504066	0.003217417	0.002610026
Q6CAL1	0.022480155	0.022889754	0.02405271	0.002524788	NA	0.002680374	0.023684482	0.025025309	0.025156397	0.004917886	0.002186146	0.005487245	0.01968334	0.020649895	0.020784004	0.004207	0.002564363	0.002834635
Q6CAL0	0.01623393	0.015787766	0.01745009	0.014598454	0.014831443	0.013030562	0.015140353	0.016662242	0.016668796	0.013243426	0.011498858	0.010954726	0.016542271	0.015259317	0.015033618	0.013095954	0.012206726	0.013483223
Q6CAK9	0.008256979	0.009525813	0.007381792	0.008824667	0.010019505	0.010288775	0.007984257	0.00704618	0.008032577	0.008246685	0.01012373	0.006567527	0.007621046	0.005902314	0.007479399	0.010073696	0.007041738	0.010342245
Q6CAK8	0.00081727	0.000874356	0.000780986	0.00053284	0.000871438	0.000663249	0.00091544	0.000688411	0.000841467	0.001035906	0.000746546	0.000593467	NA	0.00039087	0.00056573	NA	0.00036358	0.000170273
Q6CAK6	0.047198228	0.051583897	0.051005227	0.031316541	0.033482376	0.034378606	0.055145658	0.055312732	0.06196766	0.029448109	0.029080277	0.029851655	0.054862407	0.058017038	0.057388466	0.037507557	0.036056988	0.034891154
Q6CGM2	0.002548444	0.00262591	NA	0.002159946	0.004111566	0.004414609	0.004737722	0.004823695	0.0053796	0.004925871	0.005182214	0.004231959	NA	0.003541552	0.004676023	0.004283936	0.00277808	0.005285293
Q6CGM1	0.03559326	0.039417787	0.048677049	0.016037116	0.017116069	0.015081017	0.035774114	0.042619427	0.033149794	0.015517073	0.014619147	0.017801171	0.022391986	0.020154682	0.021204862	0.014653178	0.015487818	0.019232727
Q6C1Z2	0.00153146	0.001577422	0.001924477	0.001929406	0.001185591	0.003021805	0.001005848	0.001123488	0.001029215	0.002006327	0.002476161	0.001585709	0.002077702	0.001325379	0.00119414	0.000518057	0.001293903	0.00153955
Q6CC27	0.005056635	0.005097666	0.004315039	0.00168179	0.001999366	0.001290664	0.004972011	0.004559857	0.004801169	0.001635553	0.001783316	0.001930121	0.00348655	0.003799513	0.002961021	0.00081585	0.001193783	0.001564838
Q6C8C6	0.210088764	0.213475826	0.226179151	0.148354065	0.153577509	0.166537104	0.186714948	0.217317066	0.204384343	0.15315393	0.144570342	0.118510697	0.252915197	0.236565148	0.233066128	0.177241958	0.152699283	0.167658759
Q6C8C8	0.034086282	0.03537297	0.036255342	0.024610455	0.024359433	0.02792007	0.035173824	0.037243659	0.036895168	0.030132977	0.025845724	0.022345725	0.031426737	0.034427702	0.033561447	0.030253361	0.027168249	0.029116227
Q6C8D2	1.458148029	1.40070899	1.410063596	0.255079483	0.262654417	0.248028249	1.559630619	1.590441489	1.459867962	0.24170015	0.245109106	0.493837446	1.27252252	1.264271002	1.157302423	0.210982893	0.201980384	0.203523218
A0A371C7K1	0.047683002	0.050522681	0.052629142	0.022039119	0.018091384	0.020670929	0.047345374	0.052773474	0.051937864	0.020493202	0.020015758	0.023613753	0.048855775	0.044024054	0.043680819	0.014447164	0.016275701	0.015422048
Q6C8D7	0.004813052	0.004815584	0.005446964	0.004162644	0.005267677	0.003015427	0.00798243	0.006601519	0.006377007	0.003464146	0.002398123	0.003932377	0.012035228	0.015770305	0.019885102	0.004265037	0.004694767	0.005213206
A0A371C7C8	0.009850399	0.009509053	0.01034454	0.005733733	0.006487166	0.005233224	0.007743102	0.008196907	0.008291041	0.005987834	0.005055435	0.003962087	0.00701783	0.006929658	0.007125489	0.007565383	0.006646799	0.004863983
Q6C8E1	0.019221386	0.020651911	0.020218292	0.011383531	0.011463344	0.011317497	0.01791458	0.017989195	0.019218157	0.010603072	0.01055733	0.010113003	0.019545947	0.019834649	0.021601993	0.011715613	0.01148401	0.012339935
Q6C8E4	0.048319682	0.051138167	0.054342921	0.016006121	0.016546809	0.019034443	0.047169441	0.051585616	0.054193962	0.015912275	0.017570269	0.018090793	0.046994853	0.042651285	0.042543509	0.013838892	0.014890546	0.014769027
Q6C8E7	NA	NA	NA	NA	0.000217091	0.000782202	NA	NA	NA	NA	0.000986806	0.000515206	NA	NA	NA	NA	NA	0.001205199
Q6C8E8	0.002746361	0.00187103	0.002707977	NA	NA	0.003096415	0.001941298	0.00196585	0.002271928	0.002834604	0.002028593	0.002293526	0.001791693	0.001765981	0.002447513	NA	0.000720033	0.001360254
Q6C8F1	0.006766248	0.005721151	0.006081637	0.006087549	0.002441427	0.002501684	0.005201098	0.006724299	0.006306937	0.00461641	0.002757577	0.00378417	0.004831556	0.005763801	0.006363018	0.005703743	0.004200395	0.004754368
Q6C8F2	0.007080186	0.007057764	0.008165332	0.003180755	0.006052829	0.001653604	0.006545432	0.007774554	0.006758895	0.004450866	0.003217697	0.003072396	0.008265761	0.009313998	0.00717223	0.004780414	0.004620419	0.003859096
Q6C8F8	0.002118173	0.001665519	0.002076821	0.001009447	0.000620729	0.001708364	0.001726122	0.002064507	0.001534699	0.00113643	0.001399827	0.001100795	0.001872385	0.001189265	0.001444405	NA	0.001569313	0.001369631
Q6C8G1	0.009626482	0.010406896	0.012422833	NA	NA	0.001972306	0.01391351	0.014530782	0.016204249	0.001140535	0.00257129	0.004336187	0.014184857	0.015373627	0.014918474	0.001262781	0.00288193	0.002985107
Q6C8G2	0.00171852	0.001764584	0.001892614	NA	NA	NA	0.001766245	0.001526757	0.001560861	NA	NA	0.000806551	0.001559815	0.001587114	0.001644593	NA	NA	NA
Q6C8G3	0.008776979	0.006989948	0.00623563	0.012147485	0.013090191	0.009690395	0.006362388	0.009129135	0.00797711	0.012928299	0.010846561	0.006962127	0.00900162	0.010438258	0.0113583	0.011720488	0.016260453	0.007851131
Q6C8G4	0.007585766	0.008256733	0.007376836	0.006188833	0.006182957	0.006285434	0.005328555	0.005979891	0.005747823	0.004737988	0.005336405	0.004601485	0.004172046	0.005271501	0.005107851	0.00491671	0.005581758	0.005821742
A0A371C7C5	0.003591084	0.002567393	0.003255108	0.000848735	0.0020924	0.001205653	0.003986417	0.003313411	0.003889848	0.002171592	0.001156883	0.001616947	0.005458876	0.005470418	0.007128056	0.002041288	0.002093624	0.001977933
Q6C866	0.001250088	0.001510493	0.002615732	NA	NA	NA	0.002679254	0.002737849	0.001928684	NA	NA	NA	NA	0.001631154	0.005360751	NA	NA	NA
Q6C868	0.112855281	0.112231694	0.122442714	0.039217373	0.03617986	0.037927394	0.115941592	0.121004932	0.122341352	0.039057815	0.037210341	0.044229037	0.124687466	0.115747409	0.108499698	0.033270907	0.037099325	0.038089784
A0A1D8NFP5	0.013152411	0.012526467	0.008552411	0.046365946	0.054438163	0.048109531	0.006743126	0.00839603	0.00877233	0.03752083	0.038954548	0.021368277	0.01031195	0.010587931	0.010741781	0.030588808	0.029692249	0.033907495
A0A1D8NFM8	0.043974285	0.031733284	0.033010055	0.007999022	0.025184254	0.015893384	0.034745981	0.043969723	0.030906631	0.009683627	0.007545252	0.011385733	0.022445133	0.042642637	0.039805404	0.010261476	0.009796816	0.014748655
Q6C881	0.036805177	0.027847535	0.034741308	0.00277184	0.005638751	0.00309317	0.041134759	0.035771733	0.04350942	0.005142101	0.003146014	0.013567492	0.046385792	0.045742578	0.054696028	0.002501281	0.003229577	0.002589338
Q6C883	0.002446181	0.001135659	0.001518037	0.01247741	0.007503349	0.00749678	0.001605714	0.001961779	0.002293873	0.011208002	0.008761832	0.00488381	0.004415247	0.004358172	0.004701419	0.008121208	0.007251096	0.009984792
Q6C886	NA	NA	NA	NA	0.000379349	0.000709739	NA	NA	NA	0.000466935	0.000720885	0.000382431	NA	0.000527549	NA	0.001462295	0.00067476	0.000950976
A0A1D8NFM0	0.041224795	0.038794745	0.050897416	0.039019802	0.042785954	0.039047046	0.041352068	0.043586114	0.04416548	0.039768063	0.035980962	0.028512642	0.044808182	0.04654091	0.048089235	0.03697483	0.036954627	0.0371863
A0A1H6Q5A6	0.033242128	0.038372582	0.040817821	NA	0.003695234	0.001269204	0.046196464	0.043620406	0.047109336	0.003631794	0.002626796	0.012897392	0.037820357	0.040233239	0.035796005	0.002818179	0.001661325	0.001783703
Q6C4U1	0.813038237	0.820614802	0.834356213	0.146836294	0.142767512	0.178317872	0.936145252	0.969041699	0.916244336	0.166430447	0.168525596	0.317986779	0.827284078	0.78395616	0.747710906	0.124943711	0.146269853	0.136106219
Q6C4U0	0.006412432	0.007614578	0.00880594	NA	NA	0.000890567	0.009771728	0.00926736	0.00749514	NA	NA	0.004960201	0.008065368	0.008638582	0.008944642	NA	NA	NA
B5FVF3	0.028078555	0.025803009	0.02321933	0.014324397	0.019117478	0.018314093	0.026114852	0.020693339	0.022683628	0.025217247	0.021662466	0.015342567	0.028880095	0.033457898	0.057770955	0.019468799	0.014424196	0.022005174
Q6C4T8	0.057654179	0.063297995	0.056805301	0.014596743	0.014065984	0.012301436	0.065265976	0.064436966	0.0639587	0.014927426	0.012380186	0.023920644	0.057626504	0.054855162	0.05453511	0.01439326	0.010598247	0.010177468
B5FVF4	0.002041756	0.002306832	0.002913559	0.000946773	0.001281838	0.001189024	0.00227793	0.002814695	0.0021895	0.001828333	0.000904915	0.000945539	NA	0.001794322	0.000782469	0.000417174	0.000447872	0.001032958
Q6C4T6	0.002834383	0.002949282	0.00338919	0.003497344	0.003743597	0.003229254	0.002952761	0.003080838	0.002968157	0.003831902	0.003440519	0.002392043	0.001946833	0.002910176	0.003088322	0.004156414	0.003415541	0.003989877
Q6C4T5	0.002979129	0.002651325	0.002675477	NA	0.000353513	0.000269428	0.002750924	0.002940013	0.00319932	0.000169284	NA	0.001124362	0.002250646	0.002519248	0.00223672	NA	NA	NA
Q6C4T3	0.005692368	0.005685673	0.004931223	0.003708336	0.004368365	0.003546282	0.004508532	0.005170985	0.004930316	0.004449939	0.004364462	0.003897434	0.00342682	0.002885319	0.002938044	0.005496923	0.004934023	0.005461873
Q6C4T2	0.076730318	0.087516017	0.095857767	0.035701996	0.03988502	0.039340842	0.089242744	0.101978105	0.108451287	0.037210251	0.033055918	0.040592935	0.088667753	0.092299413	0.094792034	0.032218438	0.030586716	0.032503689
Q6C4T0	0.015095662	0.012556895	0.010636734	0.021553628	0.031285416	0.021807796	0.007508027	0.008028248	0.006966126	0.025880974	0.024233566	0.014132823	0.013209613	0.0135398	0.012036246	0.01681934	0.020230449	0.013229517
Q6C4S9	0.176753597	0.182470154	0.173144708	0.078560592	0.089748576	0.096623735	0.186255504	0.177335653	0.17156324	0.089256847	0.086002651	0.076258577	0.226310407	0.214018731	0.20312559	0.08828499	0.085737173	0.089624332
Q6C4S8	0.003028892	0.002980021	0.003939345	0.003319203	0.002823381	0.002665016	0.003391489	0.003575956	0.00361394	0.003471187	0.002601974	0.002006114	0.003762239	0.004274616	0.003829853	0.002967067	0.003651301	0.003397165
Q6C4S7	0.045480501	0.044345115	0.049125479	0.02825385	0.024619061	0.023497151	0.059965533	0.050151427	0.050182262	0.02382144	0.023865078	0.026842966	0.069788669	0.069595596	0.066302861	0.037386097	0.032298329	0.035625791
Q6C4S5	0.003408082	0.003151314	0.004183693	0.001120564	0.000995656	0.000921364	0.003131977	0.003549819	0.00333311	0.00130003	0.001292658	0.001893015	0.003585674	0.004137779	0.005490917	0.001178429	0.000971006	0.001333047
Q6C4S3	0.002043372	0.002551767	0.002663371	NA	0.001303108	0.00151061	0.001606569	0.002592031	0.002927069	0.000950495	0.001485834	0.00097926	0.00298253	0.002841048	0.003075954	0.001582012	0.001550455	0.001450162
Q6C4Q8	0.898302015	0.943146126	0.866884481	0.183436276	0.138101105	0.187785254	1.015213434	0.975770983	0.958170001	0.165465218	0.18399417	0.328903619	0.863017818	0.880384615	0.821171979	0.17867389	0.162306033	0.158260232
Q6CBW2	0.003818971	0.003914691	0.002997389	NA	NA	NA	0.003153664	0.002760527	0.002727156	NA	NA	NA	0.001039125	0.001087266	0.001544154	NA	NA	NA
Q6CBW1	0.003517303	0.00442595	0.003651975	NA	NA	0.000819881	0.002720118	0.00407025	0.003928943	NA	0.000628408	0.001364387	0.003024125	0.003305897	0.003393597	NA	NA	0.000972958
Q6CBV3	0.118829599	0.119867655	0.13081286	0.048299704	0.049608345	0.05200635	0.119466897	0.127963776	0.123798456	0.054680892	0.051441006	0.057679415	0.115208214	0.120205132	0.108868041	0.051627292	0.04541559	0.049108256
Q6CBV2	0.006707857	0.007535762	0.007528619	0.003338185	0.005613032	0.004244473	0.005875234	0.006567148	0.00646072	NA	0.003487676	0.002925803	0.005191887	0.004540089	0.004468844	NA	0.002414259	0.001907646
Q6CBV0	0.021025671	0.022392249	0.021355385	NA	0.013606491	0.007196034	0.020977396	0.020695615	0.023171782	0.010025637	0.009949025	0.008122882	0.018219845	0.018215887	0.016078058	0.014872589	0.011979359	0.0123154
Q6CBU2	0.001714769	0.001653771	0.00159969	0.000259683	NA	0.000509622	0.000374243	0.000436976	NA	NA	NA	0.001185183	0.001108974	0.001009982	0.000897283	NA	NA	NA
Q6CBT9	0.015780299	0.014334979	0.01472078	0.01500713	0.01004891	0.011461669	0.012448873	0.016279539	0.016158709	0.013319058	0.010218694	0.009784719	0.010106979	0.010542195	0.010386267	0.007817214	0.007754254	0.008035125
Q6C0F5	0.001852614	0.001771099	0.001449603	NA	NA	NA	0.001455229	0.00160042	0.001370822	NA	NA	0.001386454	0.001373206	0.001284215	0.001136303	NA	0.00133996	0.001990414
Q6C0F4	0.006377938	0.005614847	0.006966328	0.009817527	0.006649257	0.005120124	0.006527092	0.007115077	0.007062267	0.008584625	0.005636827	0.006285739	0.003793546	0.006671656	0.002794375	0.007259352	0.007666862	0.008173072
Q6C0F3	0.003837899	0.00261003	0.002756344	NA	NA	0.000914636	0.003409626	0.003141268	0.003471608	NA	NA	0.001815776	0.004807593	0.006443234	0.009610964	0.003030256	NA	0.001113988
Q6C0F1	0.007812229	0.007546725	0.008725411	NA	0.005104397	0.003784046	0.004890427	0.008595293	0.008078497	0.005556509	0.003868459	0.004202983	0.006082478	0.005863215	0.007321248	NA	0.003238203	0.004031123
Q6C0F0	0.009769547	0.008506593	0.007249999	0.006503374	0.007230217	0.007272771	0.006384173	0.009190926	0.007857131	0.00855563	0.006646668	0.006349473	0.006400201	0.006576795	0.006427264	0.0061954	0.005471855	0.00635392
A0A371C6V4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000444289	0.000772424	0.000643319	NA	NA	NA	NA	NA	NA
Q6C0E5	0.034816078	0.033812134	0.039710939	0.019029512	0.013451109	0.019136484	0.026734566	0.038331968	0.024329668	0.017836435	0.018301158	0.017717136	0.023427444	0.036055623	0.035265848	0.013940897	0.018218322	0.021382642
Q6C0E3	0.004625547	0.00471721	0.00414417	NA	NA	0.001420149	0.001774404	0.002485035	0.002828886	0.002205801	0.00142152	0.001306	0.008965104	0.007629251	0.00696778	0.006300878	0.004242049	0.00420182
Q6C0E2	0.017698654	0.01744663	0.015171921	0.010076245	0.01372729	0.010090815	0.013360025	0.01142346	0.013490537	0.011988422	0.010997428	0.008736927	0.015493407	0.015150533	0.015008456	0.01031632	0.009876347	0.007165895
Q6C0E1	0.312520978	0.386247109	0.45729927	0.071100005	0.053351926	0.040658765	0.410849057	0.472331179	0.495825851	0.01707944	0.054163934	0.105063591	0.450408474	0.508580747	0.510787651	0.093944099	0.081505075	0.049942979
Q6C0D9	0.013022279	0.010933136	0.005266102	0.002808108	0.002671849	0.000968924	0.006348549	NA	0.004115177	0.002793815	0.002618038	0.003945152	0.008644486	0.009303815	0.019851377	NA	0.002431618	0.002364544
Q6C0D7	NA	NA	NA	NA	NA	NA	0.000579135	NA	NA	NA	NA	NA	0.020298192	0.022664446	0.01747504	NA	NA	NA
Q6C0D4	0.003574512	0.003167368	0.002966815	NA	0.001485769	0.001679977	0.00383334	0.002587391	0.002483871	0.002358245	0.002344168	0.001201412	0.001101747	0.001052543	0.001307024	NA	0.000980956	NA
Q6C0D3	0.002341798	0.002511905	0.00214058	0.002336731	0.002312489	0.001537779	0.001659819	0.001617139	0.001348429	0.002658544	0.00171757	0.001696791	0.002164557	0.00180216	0.002446813	0.002259869	0.002965837	0.00404902
Q6C0D2	0.022705237	0.02071091	0.018336454	0.025867121	0.022827598	0.039980194	0.013689044	0.015314781	0.015746443	0.027592329	0.031201477	0.020379127	0.016196321	0.019334569	0.014320218	0.023959548	0.032537576	0.044510923
Q6C0C9	0.004743704	0.004948062	0.008436627	NA	NA	NA	0.007282544	0.009373667	0.008265727	NA	NA	0.001491681	0.009112747	0.008991266	0.007626088	NA	NA	NA
Q6C0C8	0.011662045	0.013857111	0.013307621	0.007817957	0.007347826	0.006767968	0.013228442	0.013693294	0.013533074	0.00732974	0.007724523	0.007633938	0.011569634	0.012020694	0.012887858	0.010867852	0.008510781	0.009341665
Q6C0C7	NA	NA	NA	NA	NA	0.000350768	NA	NA	NA	0.000360324	0.000387264	NA	NA	NA	NA	NA	0.002075954	NA
Q6C0C1	0.00069182	0.001681191	0.001090687	NA	NA	NA	0.00061407	0.000935713	0.001257249	NA	NA	NA	NA	0.001297522	0.001872213	NA	NA	NA
Q6C0B7	0.009840966	0.007709781	0.006979935	0.002397341	0.005137002	0.00358685	0.009394279	0.008638628	0.009045063	0.003847872	0.003428993	0.004333498	0.008550598	0.011148495	0.013159594	0.003896596	0.003580686	0.004111871
B5RSM2	0.00542875	0.006849284	0.010365925	NA	NA	NA	0.003411082	0.005404527	0.006447106	NA	NA	NA	0.006040683	0.005291429	0.004123295	NA	NA	NA
Q6C0B4	0.030947851	0.028569754	0.030084264	0.034949079	0.033007927	0.035850501	0.023559749	0.028292849	0.025425551	0.030102811	0.030119033	0.023783115	0.023480859	0.022110806	0.021664075	0.024765278	0.022560445	0.02483766
Q6C1A1	0.001943472	0.001764165	0.001329677	0.005020914	0.005569654	0.006305564	0.001229061	NA	0.00121163	0.005311522	0.005086947	0.002936012	0.001157505	0.000748447	0.000729217	0.003670625	0.00341125	0.003278383
Q6C1A5	0.006484898	0.006528329	0.003356619	0.008553818	0.007000535	0.006067097	0.002309107	0.001838276	0.004892296	0.007379368	0.005932579	0.003943969	0.002521004	0.003233822	NA	0.010914857	0.008320454	0.00853415
Q6C1A6	0.008797847	0.019279325	0.023658026	NA	NA	NA	0.026232429	0.026502577	0.027727808	NA	0.000598016	0.006625772	0.026326149	0.028317898	0.02789905	NA	0.002422261	NA
A0A1D8NNY4	0.00646056	0.006939511	0.006645083	0.00210919	0.002071167	0.002147978	0.006573112	0.007581285	0.007525015	0.002135915	0.001933305	0.00289145	0.006801823	0.006307265	0.006439937	0.001034869	0.001445171	0.001653591
Q6C1A9	1.410690958	1.364422811	1.234745821	0.762564938	0.701136528	0.737651065	1.218532249	1.224426516	1.196123713	0.834020286	0.812235252	0.713109701	0.938780934	0.879352576	0.852065698	0.714459046	0.643018314	0.682795299
Q6C1B4	0.002842168	0.002445846	0.002921193	0.003874989	0.003541837	0.00426309	0.002947583	0.00223565	0.002500909	0.002725579	0.002738554	0.002795289	0.001303849	0.002714948	0.003037233	0.001634532	0.002009173	0.003174443
Q6C1B6	0.003156233	0.003142409	0.003690449	0.002232049	0.002436405	0.001709052	0.002725452	0.003463021	0.002544938	0.002514281	0.001924701	0.001686142	0.002558202	0.002248179	0.002416935	0.002382242	0.00199941	0.001483868
Q6C1B7	0.009597279	0.009831046	0.009751163	0.005250855	0.005753535	0.004829186	0.009497989	0.010204178	0.008959774	0.005196398	0.004490998	0.004377366	0.008915243	0.008424082	0.008058218	0.003866816	0.005473917	0.005533595
